Iteration	start_1	end_1	start_2	end_2	start_3	end_3	start_4	end_4	start_5	end_5	start_6	end_6	start_7	end_7
14500	4	2	4	1	4	3	4	4	4	4	4	4	4	4
14600	11	2	1	1	1	3	4	4	1	11	4	1	4	4
14700	2	2	1	1	3	3	4	4	3	5	4	3	4	4
14800	2	2	2	1	2	3	4	4	2	2	4	2	4	4
14900	2	2	1	1	3	3	4	4	2	5	4	7	4	4
15000	2	2	2	1	3	3	4	4	7	2	4	7	4	4
15100	5	2	1	1	14	3	4	4	2	5	4	14	4	4
15200	2	2	2	1	1	3	4	4	5	2	4	5	4	4
15300	5	2	1	1	2	3	4	4	11	5	4	11	4	4
15400	2	2	2	1	2	3	4	4	2	2	4	2	4	4
15500	5	2	1	1	4	3	4	4	2	5	4	9	4	4
15600	2	2	4	1	10	3	4	4	4	9	4	10	4	4
15700	1	2	6	1	2	3	4	4	5	6	4	5	4	4
15800	1	2	1	1	6	3	4	4	1	1	4	6	4	4
15900	1	2	1	1	1	3	4	4	1	1	4	1	4	4
16000	3	2	3	1	3	3	4	4	3	3	4	3	4	4
16100	2	2	6	1	3	3	4	4	3	11	4	3	4	4
16200	3	2	3	1	3	3	4	4	3	3	4	3	4	4
16300	1	2	1	1	3	3	4	4	10	1	4	10	4	4
16400	6	2	1	1	1	3	4	4	1	6	4	1	4	4
16500	5	2	1	1	4	3	4	4	9	5	4	9	4	4
16600	1	2	1	1	1	3	4	4	1	1	4	1	4	4
16700	3	2	6	1	3	3	4	4	3	6	4	3	4	4
16800	1	2	1	1	6	3	4	4	1	1	4	6	4	4
16900	1	2	1	1	2	3	4	4	2	1	4	2	4	4
17000	2	2	1	1	3	3	4	4	3	5	4	3	4	4
17100	2	2	2	1	2	3	4	4	2	2	4	2	4	4
17200	2	2	6	1	3	3	4	4	3	11	4	3	4	4
17300	2	2	2	1	2	3	4	4	2	2	4	2	4	4
17400	5	2	1	1	3	3	4	4	2	5	4	7	4	4
17500	2	2	2	1	3	3	4	4	2	2	4	7	4	4
17600	3	2	3	1	3	3	4	4	3	3	4	3	4	4
17700	1	2	1	1	1	3	4	4	1	1	4	1	4	4
17800	1	2	1	1	1	3	4	4	1	1	4	1	4	4
17900	4	2	4	1	4	3	4	4	4	4	4	4	4	4
18000	2	2	2	1	2	3	4	4	2	2	4	2	4	4
18100	3	2	3	1	3	3	4	4	3	3	4	3	4	4
18200	2	2	2	1	3	3	4	4	10	2	4	10	4	4
18300	2	2	1	1	1	3	4	4	1	5	4	1	4	4
18400	1	2	1	1	1	3	4	4	1	1	4	1	4	4
18500	9	2	4	1	3	3	4	4	4	9	4	10	4	4
18600	2	2	2	1	2	3	4	4	2	2	4	2	4	4
18700	3	2	1	1	3	3	4	4	3	6	4	3	4	4
18800	2	2	2	1	3	3	4	4	3	2	4	3	4	4
18900	1	2	1	1	7	3	4	4	1	1	4	11	4	4
19000	4	2	4	1	4	3	4	4	4	4	4	4	4	4
19100	2	2	2	1	2	3	4	4	2	2	4	2	4	4
19200	4	2	4	1	4	3	4	4	4	4	4	4	4	4
19300	2	2	3	1	3	3	4	4	3	7	4	3	4	4
19400	2	2	2	1	3	3	4	4	3	2	4	3	4	4
19500	2	2	2	1	3	3	4	4	3	2	4	3	4	4
19600	2	2	2	1	3	3	4	4	3	2	4	3	4	4
19700	2	2	5	1	1	3	4	4	1	5	4	1	4	4
19800	2	2	1	1	4	3	4	4	3	5	4	10	4	4
19900	4	2	1	1	4	3	4	4	4	8	4	4	4	4
20000	2	2	2	1	3	3	4	4	3	2	4	3	4	4
20100	2	2	1	1	4	3	4	4	1	5	4	8	4	4
20200	1	2	1	1	4	3	4	4	4	1	4	4	4	4
20300	1	2	1	1	3	3	4	4	1	1	4	6	4	4
20400	7	2	1	1	4	3	4	4	4	11	4	4	4	4
20500	1	2	1	1	4	3	4	4	4	1	4	4	4	4
20600	3	2	3	1	3	3	4	4	3	3	4	3	4	4
20700	2	2	5	1	3	3	4	4	3	5	4	3	4	4
20800	11	2	1	1	3	3	4	4	10	11	4	10	4	4
20900	1	2	1	1	4	3	4	4	4	1	4	4	4	4
21000	2	2	2	1	4	3	4	4	4	2	4	4	4	4
21100	1	2	1	1	6	3	4	4	3	1	4	6	4	4
21200	1	2	1	1	1	3	4	4	1	1	4	1	4	4
21300	1	2	1	1	3	3	4	4	3	1	4	3	4	4
21400	5	2	1	1	3	3	4	4	3	5	4	3	4	4
21500	1	2	1	1	4	3	4	4	8	1	4	8	4	4
21600	2	2	5	1	4	3	4	4	4	5	4	4	4	4
21700	2	2	1	1	3	3	4	4	3	5	4	3	4	4
21800	2	2	2	1	2	3	4	4	2	2	4	2	4	4
21900	4	2	4	1	1	3	4	4	1	4	4	1	4	4
22000	1	2	1	1	4	3	4	4	4	1	4	4	4	4
22100	2	2	2	1	4	3	4	4	4	2	4	4	4	4
22200	2	2	2	1	10	3	4	4	4	2	4	10	4	4
22300	4	2	4	1	4	3	4	4	4	4	4	4	4	4
22400	2	2	2	1	2	3	4	4	2	2	4	2	4	4
22500	2	2	2	1	4	3	4	4	4	2	4	4	4	4
22600	2	2	1	1	4	3	4	4	4	5	4	4	4	4
22700	2	2	2	1	4	3	4	4	4	2	4	4	4	4
22800	2	2	2	1	9	3	4	4	2	2	4	9	4	4
22900	3	2	3	1	3	3	4	4	3	3	4	3	4	4
23000	4	2	4	1	3	3	4	4	3	4	4	3	4	4
23100	1	2	1	1	2	3	4	4	2	1	4	2	4	4
23200	2	2	2	1	2	3	4	4	2	2	4	2	4	4
23300	2	2	2	1	4	3	4	4	4	2	4	4	4	4
23400	4	2	1	1	4	3	4	4	4	8	4	4	4	4
23500	3	2	1	1	4	3	4	4	4	6	4	4	4	4
23600	4	2	4	1	4	3	4	4	4	4	4	4	4	4
23700	2	2	2	1	2	3	4	4	2	2	4	2	4	4
23800	2	2	2	1	4	3	4	4	4	2	4	4	4	4
23900	1	2	1	1	4	3	4	4	4	1	4	4	4	4
24000	4	2	4	1	9	3	1	4	4	4	4	12	4	4
24100	2	2	4	1	4	3	4	4	4	9	4	4	4	4
24200	4	2	4	1	4	3	4	4	4	4	4	4	4	4
24300	4	2	4	1	4	3	4	4	4	4	4	4	4	4
24400	4	2	4	1	1	3	1	4	4	4	4	1	4	4
24500	4	2	4	1	4	3	4	4	4	4	4	4	4	4
