Iteration	start_1	end_1	start_2	end_2	start_3	end_3	start_4	end_4	start_5	end_5	start_6	end_6	start_7	end_7
773800	1	2	8	1	3	3	4	4	3	8	4	3	4	4
773900	1	2	1	1	13	3	4	4	1	1	4	13	4	4
774000	10	2	4	1	3	3	4	4	3	10	4	3	4	4
774100	2	2	2	1	7	3	4	4	3	2	4	7	4	4
774200	3	2	3	1	6	3	4	4	3	3	4	6	4	4
774300	10	2	4	1	4	3	4	4	4	10	4	4	4	4
774400	2	2	2	1	2	3	4	4	2	2	4	2	4	4
774500	4	2	4	1	3	3	4	4	3	4	4	3	4	4
774600	4	2	4	1	4	3	4	4	8	4	4	8	4	4
774700	1	2	1	1	3	3	4	4	3	1	4	3	4	4
774800	3	2	2	1	4	3	4	4	4	7	4	4	4	4
774900	2	2	8	1	4	3	4	4	4	12	4	4	4	4
775000	2	2	6	1	13	3	4	4	3	11	4	13	4	4
775100	3	2	3	1	3	3	4	4	4	3	4	10	4	4
775200	2	2	2	1	4	3	4	4	4	2	4	4	4	4
775300	4	2	1	1	9	3	4	4	1	8	4	12	4	4
775400	2	2	1	1	13	3	4	4	4	5	4	13	4	4
775500	11	2	1	1	2	3	4	4	2	11	4	2	4	4
775600	2	2	2	1	1	3	4	4	1	2	4	1	4	4
775700	4	2	4	1	3	3	4	4	8	4	4	13	4	4
775800	3	2	1	1	1	3	4	4	1	6	4	1	4	4
775900	2	2	1	1	1	3	4	4	1	5	4	1	4	4
776000	2	2	1	1	1	3	4	4	1	5	4	1	4	4
776100	2	2	2	1	3	3	4	4	6	2	4	6	4	4
776200	2	2	2	1	3	3	4	4	3	2	4	3	4	4
776300	1	2	1	1	4	3	4	4	4	1	4	4	4	4
776400	2	2	2	1	5	3	4	4	2	2	4	5	4	4
776500	2	2	10	1	1	3	4	4	10	14	4	13	4	4
776600	2	2	2	1	3	3	4	4	3	2	4	3	4	4
776700	5	2	1	1	4	3	4	4	4	5	4	4	4	4
776800	1	2	12	1	3	3	4	4	10	12	4	10	4	4
776900	2	2	5	1	1	3	4	4	1	5	4	1	4	4
777000	1	2	1	1	3	3	4	4	3	1	4	3	4	4
777100	2	2	2	1	4	3	4	4	4	2	4	4	4	4
777200	11	2	1	1	4	3	4	4	10	11	4	10	4	4
777300	2	2	2	1	4	3	4	4	4	2	4	4	4	4
777400	4	2	4	1	4	3	4	4	9	4	4	9	4	4
777500	2	2	2	1	3	3	4	4	3	2	4	3	4	4
777600	1	2	5	1	3	3	4	4	1	5	4	6	4	4
777700	2	2	2	1	4	3	4	4	2	2	4	9	4	4
777800	2	2	2	1	2	3	4	4	2	2	4	2	4	4
777900	11	2	1	1	9	3	4	4	3	11	4	14	4	4
778000	1	2	1	1	2	3	4	4	2	1	4	2	4	4
778100	2	2	1	1	3	3	4	4	2	5	4	7	4	4
778200	5	2	1	1	2	3	4	4	2	5	4	2	4	4
778300	1	2	1	1	7	3	4	4	3	1	4	7	4	4
778400	2	2	1	1	10	3	4	4	3	5	4	10	4	4
778500	2	2	2	1	3	3	4	4	3	2	4	3	4	4
778600	1	2	1	1	1	3	4	4	7	1	4	11	4	4
778700	2	2	6	1	5	3	4	4	1	11	4	5	4	4
778800	5	2	1	1	2	3	4	4	3	5	4	7	4	4
778900	6	2	1	1	8	3	4	4	1	6	4	8	4	4
779000	1	2	1	1	3	3	4	4	3	1	4	3	4	4
779100	2	2	2	1	4	3	4	4	1	2	4	8	4	4
779200	2	2	2	1	7	3	4	4	3	2	4	7	4	4
779300	3	2	3	1	1	3	4	4	1	3	4	1	4	4
779400	2	2	3	1	4	3	4	4	4	7	4	4	4	4
779500	1	2	5	1	3	3	4	4	3	5	4	3	4	4
779600	1	2	1	1	1	3	4	4	8	1	4	8	4	4
779700	2	2	2	1	4	3	4	4	4	2	4	4	4	4
779800	9	2	1	1	4	3	4	4	4	12	4	4	4	4
779900	2	2	2	1	2	3	4	4	2	2	4	2	4	4
780000	2	2	2	1	4	3	4	4	4	2	4	4	4	4
780100	1	2	1	1	4	3	4	4	4	1	4	4	4	4
780200	1	2	12	1	1	3	4	4	5	12	4	5	4	4
780300	2	2	6	1	2	3	4	4	9	11	4	9	4	4
780400	3	2	4	1	3	3	4	4	3	10	4	3	4	4
780500	2	2	2	1	4	3	4	4	4	2	4	4	4	4
780600	2	2	2	1	2	3	4	4	2	2	4	2	4	4
780700	2	2	5	1	3	3	4	4	3	5	4	3	4	4
780800	2	2	2	1	2	3	4	4	2	2	4	2	4	4
780900	2	2	2	1	9	3	4	4	1	2	4	12	4	4
781000	4	2	4	1	4	3	4	4	4	4	4	4	4	4
781100	2	2	12	1	6	3	4	4	3	12	4	6	4	4
781200	2	2	5	1	4	3	4	4	4	5	4	4	4	4
781300	1	2	1	1	7	3	4	4	2	1	4	7	4	4
781400	1	2	1	1	1	3	4	4	1	1	4	1	4	4
781500	2	2	1	1	2	3	4	4	2	5	4	2	4	4
781600	2	2	1	1	2	3	4	4	4	5	4	9	4	4
781700	2	2	2	1	4	3	4	4	4	2	4	4	4	4
781800	2	2	2	1	4	3	4	4	4	2	4	4	4	4
781900	2	2	1	1	2	3	4	4	4	5	4	9	4	4
782000	1	2	1	1	4	3	4	4	4	1	4	4	4	4
782100	2	2	2	1	4	3	4	4	4	2	4	4	4	4
782200	2	2	2	1	4	3	4	4	4	2	4	4	4	4
782300	3	2	3	1	4	3	4	4	4	3	4	4	4	4
782400	2	2	2	1	4	3	4	4	4	2	4	4	4	4
782500	1	2	3	1	4	3	4	4	4	6	4	4	4	4
782600	2	2	9	1	4	3	4	4	4	9	4	4	4	4
782700	1	2	6	1	9	3	4	4	4	6	4	9	4	4
782800	2	2	2	1	4	3	4	4	4	2	4	4	4	4
782900	1	2	1	1	4	3	4	4	4	1	4	4	4	4
783000	2	2	1	1	4	3	4	4	4	5	4	4	4	4
783100	2	2	2	1	1	3	4	4	4	2	4	8	4	4
783200	2	2	2	1	3	3	4	4	3	2	4	3	4	4
783300	2	2	2	1	3	3	4	4	4	2	4	10	4	4
783400	13	2	1	1	4	3	4	4	4	13	4	4	4	4
783500	1	2	1	1	1	3	4	4	1	1	4	1	4	4
783600	3	2	1	1	10	3	4	4	3	6	4	10	4	4
783700	1	2	5	1	1	3	4	4	8	5	4	8	4	4
783800	12	2	1	1	10	3	4	4	4	12	4	10	4	4
783900	1	2	1	1	4	3	4	4	4	1	4	4	4	4
784000	2	2	2	1	4	3	4	4	4	2	4	4	4	4
784100	1	2	1	1	3	3	4	4	3	1	4	3	4	4
784200	2	2	2	1	4	3	4	4	4	2	4	4	4	4
784300	2	2	2	1	8	3	4	4	1	2	4	8	4	4
784400	1	2	1	1	4	3	4	4	4	1	4	4	4	4
784500	2	2	2	1	4	3	3	4	4	2	4	10	4	4
784600	3	2	1	1	4	3	4	4	4	6	4	4	4	4
784700	1	2	1	1	3	3	3	4	4	1	4	3	4	4
784800	1	2	6	1	4	3	4	4	4	6	4	4	4	4
784900	1	2	1	1	4	3	4	4	4	1	4	4	4	4
785000	1	2	1	1	4	3	4	4	4	1	4	4	4	4
785100	5	2	1	1	4	3	4	4	4	5	4	4	4	4
785200	2	2	1	1	4	3	4	4	4	5	4	4	4	4
785300	1	2	1	1	4	3	4	4	4	1	4	4	4	4
785400	2	2	2	1	4	3	4	4	4	2	4	4	4	4
785500	2	2	2	1	4	3	4	4	4	2	4	4	4	4
785600	5	2	1	1	4	3	4	4	4	5	4	4	4	4
785700	7	2	3	1	3	3	4	4	2	7	4	7	4	4
785800	2	2	6	1	3	3	4	4	10	11	4	10	4	4
785900	2	2	5	1	4	3	4	4	4	5	4	4	4	4
786000	2	2	2	1	4	3	4	4	4	2	4	4	4	4
786100	5	2	1	1	4	3	4	4	8	5	4	8	4	4
786200	1	2	1	1	3	3	4	4	3	1	4	3	4	4
786300	1	2	1	1	4	3	4	4	4	1	4	4	4	4
786400	1	2	8	1	4	3	4	4	4	8	4	4	4	4
786500	3	2	4	1	2	3	4	4	8	10	4	12	4	4
786600	1	2	1	1	4	3	4	4	4	1	4	4	4	4
786700	1	2	1	1	4	3	4	4	4	1	4	4	4	4
786800	2	2	5	1	4	3	4	4	4	5	4	4	4	4
786900	2	2	5	1	8	3	4	4	1	5	4	8	4	4
787000	2	2	1	1	4	3	4	4	4	5	4	4	4	4
787100	2	2	1	1	2	3	4	4	9	5	4	9	4	4
787200	1	2	1	1	4	3	4	4	4	1	4	4	4	4
787300	2	2	1	1	4	3	4	4	4	5	4	4	4	4
787400	1	2	1	1	3	3	10	4	4	1	4	10	4	4
787500	2	2	2	1	1	3	1	4	4	2	4	1	4	4
787600	2	2	8	1	10	3	3	4	4	12	4	10	4	4
787700	2	2	2	1	4	3	4	4	4	2	4	4	4	4
787800	2	2	2	1	4	3	4	4	4	2	4	4	4	4
787900	4	2	4	1	1	3	1	4	4	4	4	1	4	4
788000	2	2	2	1	3	3	4	4	4	2	4	10	4	4
788100	2	2	2	1	4	3	4	4	4	2	4	4	4	4
788200	2	2	2	1	4	3	4	4	4	2	4	4	4	4
788300	10	2	4	1	4	3	4	4	4	10	4	4	4	4
788400	1	2	1	1	4	3	4	4	1	1	4	8	4	4
