Iteration	Posterior	Likelihood	Prior	alpha	bf[1]	bf[2]	bf[3]	bf[4]	birth	branch_rate_multiplier[1]	branch_rate_multiplier[2]	branch_rate_multiplier[3]	branch_rate_multiplier[4]	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	clado_event_probs[1]	clado_event_probs[2]	death	epoch_times[1]	epoch_times[2]	epoch_times[3]	extirpation_rate	ingroup_age	ingroup_older_island[1]	ingroup_older_island[2]	ingroup_older_island[3]	kappa	p_allopatry	p_sympatry	rate_mol	root_age	site_rates[1]	site_rates[2]	site_rates[3]	site_rates[4]
493200	-17616.87	-17607.01	-9.857292	44.31572	0.24219	0.252016	0.253099	0.252695	0.2263398	0.33832	0.298304	0.266834	2.03163	0.00537257	0.00473711	0.00423736	0.0322626	0.856498	0.143502	0.03825025	1.54508	0.537061	0	0.622797	3.182864	1	1	1	2.423881	0.1435022	0.8564978	0.01588015	3.182864	0.81604	0.944998	1.04212	1.19684
493300	-17616.04	-17608.97	-7.072652	45.77048	0.248945	0.246389	0.251933	0.252733	0.09104959	0.370815	0.299985	0.929135	0.376624	0.00593266	0.00479944	0.0148652	0.00602559	0.490299	0.509701	0.007091418	1.18432	0.648987	0	1.334432	3.244362	1	1	1	2.134848	0.509701	0.490299	0.01599896	3.244362	0.818869	0.945974	1.04156	1.1936
493400	-17612.93	-17605.85	-7.085356	9.734303	0.245888	0.244676	0.250501	0.258935	0.1417434	0.335064	0.461566	1.22208	0.354628	0.00341154	0.00469955	0.012443	0.00361073	0.102066	0.897934	0.003627329	1.83211	3.26328	0	0.9523888	3.804556	1	1	1	2.076753	0.8979342	0.1020658	0.01018175	3.804556	0.627	0.868808	1.07288	1.43131
493500	-17617.14	-17608.26	-8.887095	20.6102	0.239766	0.253962	0.255153	0.251119	0.02455003	0.900078	0.895503	1.06503	1.42362	0.00671735	0.00668321	0.00794841	0.0106246	0.099152	0.900848	0.004317942	1.04837	2.41682	0	0.9702128	3.480306	1	1	1	1.905969	0.900848	0.09915201	0.007463081	3.480306	0.735543	0.915319	1.05704	1.2921
493600	-17618.84	-17604.15	-14.68779	30.68323	0.254476	0.249452	0.24656	0.249511	0.06074209	1.43346	1.38088	1.07934	1.15451	0.0120176	0.0115767	0.00904873	0.0096789	0.152121	0.847879	0.09392621	1.35156	1.93241	0	2.684367	3.010757	1	1	1	1.922375	0.8478794	0.1521206	0.008383595	3.010757	0.780764	0.932455	1.04896	1.23782
493700	-17615.31	-17604.32	-10.99202	21.56418	0.248837	0.249612	0.255869	0.245681	0.02689241	0.765109	0.829473	1.04847	0.200981	0.0109663	0.0118888	0.0150277	0.00288065	0.101147	0.898853	0.07930298	3.43389	0.404942	0	1.954327	3.088126	0	1	1	2.178507	0.8988531	0.1011469	0.01433295	3.088126	0.741085	0.917485	1.05609	1.28534
493800	-17613.78	-17604.46	-9.318115	39.73245	0.25339	0.246479	0.24517	0.254961	0.1875087	0.577672	0.673145	1.34479	0.366739	0.00556311	0.00648253	0.0129507	0.00353178	0.267748	0.732252	0.08828127	1.90902	3.36786	0	0.9344714	3.232323	1	0	1	2.025521	0.7322523	0.2677477	0.009630226	3.232323	0.806166	0.941557	1.04408	1.2082
493900	-17612.47	-17605.33	-7.140344	36.69171	0.253191	0.248624	0.24685	0.251335	0.1099019	0.469688	0.412645	0.747443	0.23517	0.0077201	0.0067825	0.0122855	0.0038654	0.972344	0.027656	0.01497892	0.34448	1.50674	0	1.298415	3.683566	1	1	1	2.106241	0.02765596	0.972344	0.01643664	3.683566	0.798651	0.938903	1.04555	1.2169
494000	-17613.3	-17605.44	-7.8639	48.93665	0.251512	0.24356	0.256464	0.248464	0.09354627	0.340179	0.359268	1.09843	0.85012	0.00318705	0.00336589	0.0102909	0.00796456	0.750975	0.249025	0.01870916	1.34317	1.21226	0	1.19383	3.745219	1	1	1	2.250041	0.249025	0.750975	0.009368742	3.745219	0.824596	0.947936	1.0404	1.18707
494100	-17610.01	-17602.14	-7.868601	11.20571	0.249302	0.245527	0.252264	0.252906	0.0430433	0.254907	0.282183	0.650369	0.330818	0.00400183	0.00443003	0.0102103	0.00519357	0.779972	0.220028	0.007968112	3.49941	3.17622	0	1.997701	3.8955	1	1	1	2.21309	0.2200276	0.7799724	0.01569917	3.8955	0.649888	0.879298	1.07	1.40082
494200	-17615.18	-17604.11	-11.06885	47.186	0.247285	0.254692	0.245486	0.252537	0.2839859	0.185733	0.2006	0.720358	0.0598399	0.00378718	0.00409032	0.0146884	0.00122017	0.840864	0.159136	0.129934	1.79165	1.2889	0	0.7944912	3.342185	1	1	1	2.171261	0.1591356	0.8408644	0.02039048	3.342185	0.821499	0.946877	1.04103	1.1906
494300	-17615.58	-17604.49	-11.08967	5.324689	0.249051	0.249525	0.247239	0.254185	0.01068647	0.441144	0.498948	1.44981	2.16497	0.00359716	0.0040685	0.011822	0.0176535	0.730225	0.269775	0.0630283	0.55078	0.441794	0	0.8175084	3.446167	1	1	1	2.272655	0.2697751	0.7302249	0.008154163	3.446167	0.515028	0.811346	1.08269	1.59093
494400	-17612.9	-17605.24	-7.66062	13.57226	0.251986	0.240753	0.250095	0.257167	0.1083754	0.56642	0.560388	2.34434	0.32344	0.00397007	0.00392779	0.0164316	0.00226701	0.729316	0.270684	0.0005003098	2.66772	0.111335	0	0.890311	3.030851	1	1	1	1.993971	0.2706835	0.7293165	0.007009057	3.030851	0.67912	0.892147	1.06594	1.36279
494500	-17613.33	-17603.28	-10.04437	6.867955	0.250294	0.24509	0.256814	0.247802	0.01377757	0.645812	0.642208	2.50373	0.0542353	0.00378015	0.00375905	0.0146551	0.000317457	0.902739	0.0972609	0.02337682	2.65374	0.930464	0	1.108652	3.474994	1	1	1	2.068884	0.09726085	0.9027391	0.005853321	3.474994	0.565005	0.838336	1.07926	1.5174
494600	-17616.98	-17607.61	-9.367497	9.59184	0.243447	0.247728	0.264639	0.244186	0.03686399	0.677532	0.691219	1.98028	0.394919	0.00518024	0.00528489	0.0151407	0.00301945	0.607401	0.392599	0.009304053	1.06554	1.15061	0	1.68526	3.183699	1	1	1	2.081794	0.3925992	0.6074008	0.007645746	3.183699	0.624532	0.867653	1.07317	1.43464
494700	-17613.27	-17604.79	-8.485648	19.46047	0.248817	0.247552	0.250306	0.253325	0.05268158	0.762726	0.654173	1.08208	2.12985	0.00485675	0.00416553	0.0068903	0.0135621	0.913613	0.0863867	0.00428861	0.527812	2.76155	0	0.640198	3.875491	1	1	1	1.841077	0.08638666	0.9136133	0.006367629	3.875491	0.728358	0.912482	1.05825	1.30091
494800	-17619.76	-17604.99	-14.76508	36.41623	0.251404	0.243238	0.254883	0.250476	0.1947169	0.33448	0.383319	0.66405	7.88295	0.00325753	0.00373316	0.00646722	0.0767726	0.442492	0.557508	0.1155249	2.6719	1.92443	0	0.9152435	3.237294	1	1	1	2.237883	0.557508	0.442492	0.009739066	3.237294	0.797926	0.938645	1.04569	1.21774
494900	-17613.08	-17604.77	-8.301763	18.40536	0.25028	0.255925	0.245633	0.248162	0.07978186	0.596391	0.587996	1.59106	1.08941	0.0038728	0.00381829	0.0103319	0.00707433	0.64291	0.35709	0.004774652	2.53311	0.256227	0	0.9848301	3.892399	1	1	1	2.094462	0.3570903	0.6429097	0.00649373	3.892399	0.721213	0.909628	1.05943	1.30973
495000	-17612.36	-17604.5	-7.863073	20.00056	0.251383	0.245698	0.248785	0.254134	0.07629877	0.392069	0.52262	0.961977	0.995761	0.00424261	0.00565532	0.0104096	0.0107752	0.166565	0.833435	0.01749501	3.25415	2.09596	0	1.324051	3.423011	1	1	1	1.964259	0.8334346	0.1665654	0.01082109	3.423011	0.731807	0.913848	1.05767	1.29668
495100	-17615.49	-17603.91	-11.58885	45.19923	0.249103	0.250289	0.254131	0.246477	0.1182003	0.73464	0.739204	0.492529	1.6645	0.00639013	0.00642983	0.00428417	0.0144783	0.264278	0.735722	0.1379932	3.21715	2.62236	0	0.3338314	3.763795	1	1	1	2.208289	0.7357217	0.2642783	0.008698314	3.763795	0.817774	0.945597	1.04178	1.19485
495200	-17616.27	-17602.94	-13.327	31.58503	0.250075	0.245704	0.254546	0.249675	0.2728019	0.707113	0.70313	0.164706	1.96724	0.00748663	0.00744446	0.00174384	0.0208284	0.183317	0.816683	0.1344914	1.86232	1.56085	0	1.533489	3.634992	1	1	1	2.048659	0.8166825	0.1833175	0.0105876	3.634992	0.783759	0.933547	1.04839	1.2343
495300	-17615.35	-17605.68	-9.676574	24.72076	0.256162	0.248927	0.241719	0.253193	0.08447217	1.07813	1.23666	0.37647	1.08984	0.0110204	0.0126408	0.00384817	0.0111401	0.0783279	0.921672	0.08412623	2.7125	1.82783	0	0.747318	3.898057	1	1	1	2.097247	0.9216721	0.07832792	0.01022171	3.898057	0.757179	0.92367	1.05327	1.26588
495400	-17614.08	-17605.6	-8.478619	32.39844	0.247155	0.24942	0.256761	0.246664	0.02477139	0.964081	0.767659	0.625546	0.998341	0.0111838	0.00890522	0.00725665	0.0115813	0.72862	0.27138	0.02671907	2.6055	0.162439	0	0.9544232	3.35332	1	1	1	2.044044	0.2713796	0.7286204	0.0116005	3.35332	0.786356	0.93449	1.0479	1.23125
495500	-17618.82	-17608.73	-10.09019	33.1335	0.247383	0.254343	0.245227	0.253047	0.195909	0.873397	0.625064	0.187818	0.884275	0.013531	0.00968372	0.00290974	0.0136995	0.221714	0.778286	0.08880078	0.938636	2.60772	0	1.050524	3.971223	1	1	1	2.206833	0.7782863	0.2217137	0.01549237	3.971223	0.788623	0.93531	1.04747	1.22859
495600	-17611.9	-17603.63	-8.263145	41.37932	0.251013	0.248894	0.250645	0.249448	0.03328315	0.605034	0.730689	0.549594	0.637527	0.00841417	0.0101616	0.00764317	0.00886605	0.0899207	0.910079	0.02232396	0.152879	1.31969	0	1.538129	3.376567	1	1	1	2.09203	0.9100793	0.08992068	0.01390694	3.376567	0.809896	0.942864	1.04335	1.2039
495700	-17617.78	-17607.24	-10.53994	6.366968	0.248839	0.236324	0.255029	0.259808	0.119241	0.776048	0.750153	0.585191	1.68644	0.0074918	0.00724181	0.00564931	0.0162805	0.224159	0.775841	0.1106994	2.97632	3.42874	0	1.130632	3.348174	1	0	1	2.050178	0.775841	0.224159	0.009653785	3.348174	0.550544	0.830763	1.08042	1.53827
495800	-17613.55	-17605.08	-8.465532	45.33683	0.247914	0.243589	0.24993	0.258566	0.02118903	0.466763	0.543685	0.247712	2.75164	0.00406883	0.00473937	0.00215934	0.0239864	0.536998	0.463002	0.01446396	3.38182	1.66116	0	0.6853756	3.795291	1	1	1	2.172847	0.4630023	0.5369977	0.008717132	3.795291	0.818039	0.945688	1.04172	1.19455
495900	-17620.66	-17606.48	-14.17991	22.93431	0.252431	0.251248	0.25151	0.244811	0.1841095	0.763356	0.941134	0.44021	4.46886	0.00439075	0.00541331	0.00253204	0.0257045	0.879134	0.120866	0.05581236	2.27929	0.690945	0	0.2783367	3.850857	1	1	1	2.279906	0.1208665	0.8791335	0.005751902	3.850857	0.748459	0.920339	1.05481	1.27639
496000	-17620.3	-17604.85	-15.44993	38.8722	0.242553	0.246339	0.258725	0.252383	0.2054394	1.0676	1.0205	1.44795	5.62126	0.005291	0.00505756	0.00717602	0.0278589	0.16384	0.83616	0.09750849	1.18572	0.797019	0	0.7731561	3.080896	1	1	1	2.048652	0.8361597	0.1638403	0.004955979	3.080896	0.804127	0.94084	1.04448	1.21055
496100	-17618.47	-17609.12	-9.351463	16.04371	0.247923	0.240185	0.25234	0.259553	0.09848565	0.651722	0.580244	0.248213	2.83054	0.00506631	0.00451066	0.00192954	0.0220038	0.618277	0.381723	0.04947374	1.75194	2.32544	0	0.981511	3.606077	1	1	1	2.068115	0.3817233	0.6182767	0.007773723	3.606077	0.702884	0.90216	1.06236	1.3326
496200	-17614.85	-17606.42	-8.425901	12.7932	0.248387	0.244587	0.251571	0.255455	0.08424782	0.472343	0.56103	0.429469	2.50233	0.00402078	0.00477572	0.00365582	0.0213009	0.58623	0.41377	0.009100622	1.07064	0.808402	0	0.6626884	3.638812	1	1	1	2.33676	0.41377	0.58623	0.008512415	3.638812	0.670334	0.888348	1.06721	1.37411
496300	-17627.83	-17616.13	-11.705	28.03768	0.242948	0.245642	0.247454	0.263956	0.3206203	0.37501	0.297741	0.207663	3.17147	0.00497031	0.0039462	0.00275232	0.042034	0.460619	0.539381	0.03956757	2.03109	2.14467	0	0.9014254	3.592573	1	1	1	1.782638	0.539381	0.460619	0.01325379	3.592573	0.771193	0.928929	1.05073	1.24915
496400	-17620.66	-17609.25	-11.41088	24.30249	0.24915	0.253714	0.246112	0.251024	0.09050413	0.274112	0.266428	0.897089	1.12036	0.00422297	0.0041046	0.0138206	0.0172603	0.540781	0.459219	0.2003919	1.78365	3.4172	0	1.070293	3.185303	1	0	1	2.513845	0.4592189	0.5407811	0.01540604	3.185303	0.75522	0.922926	1.05362	1.26824
496500	-17616.34	-17607.96	-8.384075	3.94181	0.244496	0.248587	0.245368	0.261549	0.046616	0.334749	0.304296	0.851348	2.15601	0.00409491	0.00372238	0.0104143	0.026374	0.600908	0.399092	0.01522041	1.30736	0.369844	0	0.4408459	3.114391	1	1	1	2.010867	0.3990922	0.6009078	0.01223277	3.114391	0.451137	0.773172	1.08441	1.69128
496600	-17617.65	-17605.47	-12.1704	20.36886	0.248781	0.245001	0.25254	0.253677	0.03890984	0.349492	0.266764	0.084255	2.87369	0.0051003	0.00389301	0.00122957	0.0419371	0.651496	0.348504	0.04865407	2.17457	2.13029	0	2.143948	3.577345	1	1	1	2.312332	0.3485037	0.6514963	0.01459347	3.577345	0.734083	0.914745	1.05728	1.29389
496700	-17618.89	-17603.7	-15.18648	28.16144	0.250007	0.24817	0.250514	0.251309	0.2719563	0.430298	0.450218	0.726032	2.58374	0.00398738	0.00417196	0.00672781	0.0239424	0.722347	0.277653	0.2083216	1.81889	3.49844	0	1.51106	3.82143	1	1	1	2.123608	0.2776534	0.7223466	0.009266546	3.82143	0.771669	0.929106	1.05064	1.24858
496800	-17614.84	-17605.04	-9.804193	28.92166	0.252652	0.245811	0.252912	0.248625	0.01892655	0.568678	0.522801	0.381629	1.31746	0.00784754	0.00721446	0.00526634	0.0181805	0.589945	0.410055	0.1368428	1.97131	0.884999	0	0.9381747	3.206794	1	1	1	2.060858	0.4100548	0.5899452	0.01379962	3.206794	0.774531	0.930165	1.05012	1.24519
496900	-17614.51	-17605.05	-9.459925	31.01326	0.246897	0.250079	0.256821	0.246203	0.1536962	0.584921	0.524308	1.22395	0.597947	0.00496732	0.00445257	0.0103941	0.00507793	0.852411	0.147589	0.0869718	1.06512	0.445711	0	0.7381945	3.87553	1	1	1	2.360415	0.1475894	0.8524106	0.008492285	3.87553	0.781874	0.93286	1.04875	1.23652
497000	-17615.78	-17605.94	-9.838418	27.53781	0.247931	0.248897	0.258151	0.245021	0.2941944	0.374013	0.320093	0.919586	0.303477	0.00528251	0.00452096	0.0129881	0.00428627	0.96814	0.0318604	0.07550083	1.17983	3.15926	0	0.4841611	3.275672	1	1	1	2.233851	0.03186043	0.9681396	0.01412388	3.275672	0.769237	0.928202	1.05109	1.25147
497100	-17616.69	-17606.45	-10.24395	45.60553	0.242866	0.249633	0.25163	0.255871	0.2999598	0.724842	0.848964	0.617262	0.338862	0.0123054	0.0144125	0.010479	0.00575273	0.839649	0.160351	0.04174969	0.368636	2.4039	0	0.6931648	3.198844	1	1	1	2.436823	0.1603513	0.8396487	0.0169766	3.198844	0.818555	0.945866	1.04162	1.19396
497200	-17613.09	-17605.09	-7.993333	19.29627	0.256324	0.243699	0.249708	0.250269	0.09665861	0.874943	0.893276	0.91483	0.402796	0.0124174	0.0126776	0.0129835	0.0057166	0.456118	0.543882	0.02608805	1.83577	2.09536	0	0.6798737	3.016753	1	1	1	2.169397	0.5438823	0.4561177	0.01419227	3.016753	0.727283	0.912055	1.05843	1.30224
497300	-17615.67	-17606.22	-9.443412	29.14661	0.242788	0.249069	0.255212	0.252931	0.09983672	1.09116	0.970547	1.26078	0.922609	0.00964508	0.00857893	0.0111444	0.0081552	0.554765	0.445235	0.001693825	2.55472	2.38004	0	1.298043	3.041289	1	1	1	1.942022	0.4452348	0.5547652	0.008839274	3.041289	0.775357	0.93047	1.04996	1.24421
497400	-17618.34	-17604.59	-13.7501	48.08969	0.243027	0.253928	0.254069	0.248976	0.1515363	0.460381	0.466532	0.893086	0.154743	0.00650471	0.00659161	0.0126184	0.00218635	0.130359	0.869641	0.2963289	2.068	3.04454	0	1.885454	3.531773	1	1	1	2.250761	0.8696415	0.1303585	0.01412896	3.531773	0.823118	0.947432	1.0407	1.18875
497500	-17615.44	-17607.11	-8.323542	48.78153	0.251796	0.257165	0.246863	0.244175	0.03932168	0.779636	0.668341	0.733355	0.383045	0.0102152	0.008757	0.00960885	0.00501888	0.168388	0.831612	0.08225269	1.92834	3.0235	0	0.6079334	3.6739	1	1	1	2.279556	0.831612	0.168388	0.01310258	3.6739	0.824328	0.947845	1.04045	1.18737
497600	-17610.92	-17604.19	-6.725629	8.836692	0.253447	0.240875	0.250023	0.255654	0.08702844	0.454362	0.463811	0.773618	0.112311	0.00799195	0.00815815	0.0136075	0.00197549	0.616311	0.383689	0.006237523	2.8041	3.41908	0	1.120642	3.227601	1	0	1	2.071652	0.3836892	0.6163108	0.01758938	3.227601	0.610562	0.861029	1.07478	1.45363
497700	-17613.07	-17603.45	-9.616716	47.98204	0.250903	0.248265	0.251657	0.249176	0.2749441	0.574727	0.660633	0.37424	0.816792	0.00734128	0.0084386	0.00478036	0.0104333	0.858901	0.141099	0.004407951	2.49573	1.64253	0	1.164291	3.914551	1	1	1	2.152718	0.141099	0.858901	0.01277351	3.914551	0.822928	0.947366	1.04074	1.18897
497800	-17615.29	-17606.8	-8.482234	49.96963	0.248897	0.255639	0.251192	0.244272	0.03896346	1.13175	1.02189	0.282094	1.15185	0.012369	0.0111683	0.00308301	0.0125886	0.265283	0.734717	0.01292307	0.260875	0.512544	0	1.153527	3.856503	1	1	1	1.90176	0.7347171	0.2652829	0.01092903	3.856503	0.826349	0.948533	1.04004	1.18507
497900	-17618.23	-17605.71	-12.51699	5.74075	0.254434	0.247748	0.253473	0.244345	0.1804775	0.746181	0.791396	0.146026	1.67922	0.00886489	0.00940207	0.00173484	0.0199497	0.674077	0.325923	0.1654189	2.05385	2.91231	0	1.689522	3.348358	1	1	1	1.838916	0.3259226	0.6740774	0.01188036	3.348358	0.53021	0.819792	1.08183	1.56817
498000	-17617.07	-17606.83	-10.23731	28.86836	0.246476	0.254036	0.254012	0.245476	0.04503601	0.857752	0.875424	0.67662	3.0275	0.00666414	0.00680144	0.00525687	0.0235216	0.35036	0.64964	0.03679537	2.78702	1.21033	0	0.691351	3.201649	1	1	1	2.088618	0.6496397	0.3503603	0.00776931	3.201649	0.774334	0.930092	1.05015	1.24542
498100	-17617.6	-17604.09	-13.50598	4.948446	0.253946	0.244273	0.255134	0.246647	0.2778849	0.526019	0.561168	0.331986	3.45379	0.00468201	0.00499487	0.00295496	0.0307416	0.493307	0.506693	0.168263	2.13913	2.15036	0	0.747182	3.30868	1	1	1	2.172831	0.5066929	0.4933071	0.008900847	3.30868	0.499922	0.802715	1.08339	1.61397
498200	-17621.26	-17606.3	-14.95357	30.30304	0.249353	0.244705	0.255023	0.250918	0.1281351	0.55495	0.766329	0.254475	1.37079	0.00758945	0.0104803	0.00348018	0.0187468	0.82164	0.17836	0.3374937	3.27646	1.88834	0	1.862847	3.288611	1	1	1	2.101094	0.1783598	0.8216402	0.01367593	3.288611	0.779463	0.931979	1.0492	1.23936
498300	-17611.46	-17603.28	-8.180872	3.173973	0.25357	0.246997	0.251963	0.247469	0.1095397	0.452115	0.404004	0.43895	1.52915	0.0055405	0.00495092	0.00537917	0.0187391	0.839609	0.160391	0.02718186	2.24971	1.65637	0	1.112015	3.649233	1	1	1	2.182646	0.1603907	0.8396093	0.01225463	3.649233	0.402288	0.740727	1.08325	1.77373
498400	-17616.03	-17607.79	-8.24426	49.68445	0.249707	0.242659	0.255416	0.252218	0.1307603	0.192654	0.281366	0.114165	0.950985	0.00468098	0.00683642	0.00277391	0.0231063	0.630274	0.369726	0.01519765	1.61257	1.85239	0	0.2989259	3.582862	1	1	1	1.950161	0.3697259	0.6302741	0.02429728	3.582862	0.825871	0.948371	1.04014	1.18562
498500	-17612.26	-17606.44	-5.822861	36.42827	0.256492	0.251545	0.245968	0.245995	0.1029694	0.310694	0.320508	0.305616	0.337171	0.00855841	0.00882876	0.00841854	0.00928775	0.916518	0.0834823	0.02325097	2.44666	0.100423	0	0.9183904	3.463182	1	1	1	1.936006	0.08348225	0.9165177	0.02754613	3.463182	0.797958	0.938656	1.04568	1.2177
498600	-17611.86	-17603.72	-8.144813	8.195967	0.246533	0.251184	0.250379	0.251904	0.03720213	0.11558	0.137409	0.179728	0.138784	0.00594844	0.00707187	0.00924984	0.00714261	0.500046	0.499954	0.1000195	2.5328	1.50109	0	0.5266317	3.774924	1	1	1	2.067429	0.4999539	0.5000461	0.05146582	3.774924	0.597371	0.854634	1.0762	1.4718
498700	-17617.7	-17606.13	-11.56838	10.74686	0.242981	0.250031	0.253936	0.253052	0.06390229	0.293221	0.269449	0.152488	0.347501	0.00973207	0.00894307	0.0050611	0.0115336	0.643835	0.356165	0.0143802	3.02631	1.56391	0	3.98482	3.717696	1	1	1	1.890467	0.3561648	0.6438352	0.0331902	3.717696	0.643216	0.87628	1.07086	1.40964
498800	-17614.1	-17606.34	-7.759923	18.50011	0.252457	0.246361	0.243055	0.258128	0.1011653	0.197498	0.214349	0.202382	0.226236	0.00674274	0.00731805	0.00690951	0.00772389	0.179033	0.820967	0.09177474	0.871134	2.69112	0	1.093512	3.971286	1	1	1	2.211644	0.8209674	0.1790326	0.03414087	3.971286	0.721878	0.909895	1.05932	1.30891
498900	-17613.05	-17603.52	-9.525999	27.15401	0.250665	0.245169	0.249295	0.254871	0.2458479	0.214106	0.241489	0.60407	1.53516	0.00312396	0.00352349	0.0088138	0.0223991	0.716533	0.283467	0.02452691	3.47946	1.61633	0	0.6786361	3.919494	1	1	1	1.943177	0.2834667	0.7165333	0.0145907	3.919494	0.767701	0.92763	1.05137	1.2533
499000	-17612.05	-17603.48	-8.56724	33.14193	0.245216	0.252978	0.248774	0.253033	0.1515674	0.144506	0.265985	1.19554	0.816326	0.00201261	0.00370453	0.016651	0.0113694	0.598584	0.401416	0.05619687	2.66799	1.01547	0	0.670978	3.230306	1	1	1	2.140602	0.401416	0.598584	0.01392758	3.230306	0.788649	0.93532	1.04747	1.22856
499100	-17611.84	-17603.85	-7.982339	43.28799	0.250628	0.243291	0.253002	0.253079	0.03740395	0.542289	0.617092	2.15953	0.175376	0.00347719	0.00395683	0.013847	0.00112452	0.929697	0.0703034	0.01891324	2.7009	3.14326	0	0.4808232	3.404081	1	1	1	2.208437	0.07030342	0.9296966	0.006412057	3.404081	0.813959	0.944277	1.04254	1.19923
499200	-17617.69	-17602.72	-14.96198	10.94108	0.254737	0.246132	0.251109	0.248022	0.005298117	0.553117	0.717988	3.17372	0.854749	0.00238182	0.00309178	0.0136666	0.0036807	0.208662	0.791338	0.1449633	3.3394	0.18278	0	1.681389	3.914627	1	1	1	2.201067	0.7913377	0.2086623	0.004306175	3.914627	0.646087	0.877583	1.07049	1.40584
499300	-17622.2	-17607.29	-14.90851	17.05193	0.249612	0.255103	0.249095	0.246189	0.3254441	0.887075	0.633096	4.62852	0.0732977	0.00353292	0.0025214	0.0184338	0.00029192	0.0525232	0.947477	0.1339407	2.52242	3.42799	0	0.7611646	3.208268	1	0	1	2.051363	0.9474768	0.05252315	0.003982657	3.208268	0.711147	0.905554	1.06106	1.32224
499400	-17614.84	-17605.73	-9.111095	14.72481	0.242169	0.249319	0.258209	0.250303	0.01824205	0.327319	0.599866	2.66529	0.692827	0.00229423	0.00420456	0.0186815	0.00485614	0.196107	0.803893	0.002716084	2.26719	1.35844	0	1.246486	3.061135	1	1	1	2.082987	0.803893	0.196107	0.007009169	3.061135	0.690899	0.897157	1.0642	1.34774
499500	-17614.37	-17607.08	-7.283276	13.78033	0.252472	0.23784	0.252906	0.256782	0.04665389	0.421033	0.54482	2.28932	0.341606	0.00235392	0.003046	0.0127992	0.00190986	0.0577263	0.942274	0.01403405	1.7602	0.826523	0	0.607211	3.694855	1	1	1	2.104869	0.9422737	0.05772631	0.005590825	3.694855	0.681348	0.893102	1.06562	1.35993
499600	-17618.8	-17610.67	-8.138209	49.33284	0.242955	0.245739	0.26683	0.244477	0.04667188	0.157493	0.498549	2.5392	0.61448	0.00116437	0.00368586	0.0187728	0.00454296	0.375346	0.624654	0.01396892	3.23462	1.91978	0	0.5995505	3.617811	1	1	1	2.224426	0.6246542	0.3753458	0.00739318	3.617811	0.825275	0.948168	1.04026	1.1863
499700	-17617.27	-17605.38	-11.89166	37.20022	0.250074	0.240023	0.251059	0.258843	0.1570406	0.431507	0.797678	3.43682	0.231142	0.00251816	0.00465503	0.0200564	0.00134888	0.272074	0.727926	0.1207168	0.761116	2.51099	0	1.345883	3.290786	1	1	1	2.068775	0.7279262	0.2720738	0.005835724	3.290786	0.79997	0.939371	1.04529	1.21537
499800	-17614.58	-17602.5	-12.08128	42.5591	0.245603	0.251061	0.252619	0.250718	0.1406434	0.0452428	0.34405	1.63283	0.81081	0.000523919	0.00398416	0.0189084	0.00938932	0.0539906	0.946009	0.1410833	2.48484	3.01665	0	1.080543	3.551162	1	1	1	2.227782	0.9460094	0.0539906	0.01158017	3.551162	0.812439	0.943749	1.04284	1.20097
499900	-17618.54	-17607.49	-11.05552	39.9785	0.242707	0.249152	0.255353	0.252787	0.266364	0.24188	0.456647	1.79679	0.831906	0.00206158	0.00389207	0.0153143	0.00709046	0.370949	0.629051	0.117284	0.3835	1.44751	0	0.7605484	3.244375	1	1	1	1.886585	0.629051	0.370949	0.00852315	3.244375	0.806737	0.941758	1.04397	1.20754
500000	-17610.02	-17602.63	-7.385251	46.71119	0.249273	0.249182	0.252222	0.249324	0.1529352	0.280039	0.280488	0.78944	0.627523	0.00368944	0.00369535	0.0104007	0.00826746	0.391462	0.608538	0.01872593	1.27679	1.21267	0	1.007925	3.936951	1	1	1	2.062254	0.6085384	0.3914616	0.01317474	3.936951	0.820629	0.946579	1.0412	1.19159
500100	-17615.89	-17605.81	-10.07664	38.09241	0.251028	0.248279	0.248412	0.252282	0.2094178	0.236492	0.284757	0.378508	0.339046	0.00752765	0.00906395	0.0120481	0.010792	0.827007	0.172993	0.1370155	1.6164	0.904246	0	1.553322	3.019796	1	1	1	2.140475	0.1729932	0.8270068	0.03183048	3.019796	0.802221	0.940168	1.04485	1.21276
500200	-17612.59	-17604.74	-7.853635	26.22171	0.248227	0.244961	0.256839	0.249973	0.1294586	0.684992	0.835296	0.724343	0.78565	0.0087494	0.0106692	0.00925203	0.0100351	0.216864	0.783136	0.005118995	0.224252	0.377077	0	1.017583	3.057159	1	1	1	1.998509	0.7831362	0.2168638	0.012773	3.057159	0.763836	0.926183	1.05207	1.25791
500300	-17620.61	-17609.86	-10.75196	42.30143	0.248937	0.241386	0.255747	0.25393	0.01550347	0.710094	0.947845	1.3379	0.166143	0.00844968	0.0112788	0.0159201	0.001977	0.290588	0.709412	0.1392039	2.17463	2.63667	0	1.143503	3.242887	1	1	1	1.930823	0.7094123	0.2905877	0.01189938	3.242887	0.811892	0.943559	1.04295	1.2016
