Iteration	Posterior	Likelihood	Prior	alpha	bf[1]	bf[2]	bf[3]	bf[4]	birth	branch_rate_multiplier[1]	branch_rate_multiplier[2]	branch_rate_multiplier[3]	branch_rate_multiplier[4]	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	clado_event_probs[1]	clado_event_probs[2]	death	distance_scale	epoch_times[1]	epoch_times[2]	extirpation_rate	ingroup_age	ingroup_older_island[1]	ingroup_older_island[2]	kappa	p_allopatry	p_sympatry	rate_bg	rate_mol	root_age	site_rates[1]	site_rates[2]	site_rates[3]	site_rates[4]
960900	-17390.97	-17372.44	-18.53241	31.09711	0.254017	0.24332	0.255684	0.246978	0.1674621	0.260574	0.640484	1.88542	3.11388	0.00110743	0.00272202	0.00801294	0.0132338	0.613613	0.386387	0.07561853	0.006512303	0.148871	0	1.198391	3.765465	1	1	1.294917	0.3863874	0.6136126	24.14582	0.004249949	3.765465	0.782154	0.932962	1.0487	1.23619
961000	-17390.41	-17373.41	-16.99836	40.99953	0.245465	0.249974	0.248942	0.25562	0.1157004	0.24744	0.499256	0.821566	4.76645	0.00108036	0.00217982	0.00358707	0.020811	0.8584	0.1416	0.01039088	0.01624422	0.693873	0	0.7303988	3.733462	1	1	1.352547	0.1416001	0.8583999	57.96563	0.00436614	3.733462	0.809055	0.94257	1.04351	1.20486
961100	-17396.97	-17374.57	-22.4086	10.32481	0.244943	0.247027	0.256921	0.251109	0.2533661	0.111259	0.323933	1.12543	7.64709	0.000381788	0.00111159	0.00386196	0.0262413	0.739275	0.260725	0.09256203	0.03680482	0.772689	0	0.6070699	3.837028	1	1	1.485934	0.2607248	0.7392752	88.84958	0.003431541	3.837028	0.636723	0.873312	1.07169	1.41828
961200	-17397.62	-17375.3	-22.31482	19.28631	0.252142	0.250743	0.247724	0.249391	0.2508968	0.0400087	0.213858	0.904164	5.12546	0.000230202	0.00123049	0.00520237	0.0294908	0.705745	0.294255	0.1420044	0.003427807	0.919752	0	1.452361	3.878768	1	1	1.178419	0.2942553	0.7057447	16.35105	0.005753784	3.878768	0.727217	0.912029	1.05844	1.30232
961300	-17395.01	-17372.59	-22.41974	45.55325	0.250288	0.251521	0.253863	0.244328	0.002285536	0.123484	0.191634	1.54333	4.82574	0.000516951	0.000802256	0.00646097	0.0202024	0.882283	0.117717	0.129755	0.01653958	1.26578	0	1.443932	3.934146	1	1	1.282432	0.1177171	0.8822829	30.00818	0.004186393	3.934146	0.818455	0.945831	1.04164	1.19407
961400	-17395.24	-17374.77	-20.46812	19.19699	0.249352	0.252422	0.253531	0.244694	0.1490126	0.0982691	0.337359	0.67436	5.09147	0.000508793	0.00174669	0.00349153	0.0263613	0.863148	0.136852	0.1978137	0.02506855	0.790381	0	0.8500325	3.473161	1	1	1.234039	0.1368522	0.8631478	62.90276	0.005177546	3.473161	0.726626	0.911793	1.05853	1.30305
961500	-17393.4	-17373.62	-19.78084	47.59754	0.255132	0.242958	0.249945	0.251965	0.1961495	0.165213	0.489114	0.248535	4.94023	0.000879068	0.00260248	0.00132241	0.026286	0.534187	0.465813	0.00648519	0.02515053	0.354193	0	2.422772	3.223829	1	1	1.352156	0.4658127	0.5341873	36.02752	0.005320807	3.223829	0.822242	0.947132	1.04088	1.18975
961600	-17391.65	-17373.56	-18.09072	2.051162	0.259664	0.243746	0.248772	0.247818	0.129778	0.161594	0.472747	0.406502	3.14911	0.0011888	0.00347787	0.00299052	0.0231671	0.608866	0.391134	0.204466	0.0003539914	0.268101	0	0.6957896	3.325491	1	1	1.269465	0.3911344	0.6088656	40.71826	0.007356713	3.325491	0.299306	0.660346	1.07122	1.96913
961700	-17390.03	-17372.23	-17.80191	12.60296	0.251019	0.246866	0.25006	0.252055	0.1555603	0.153044	0.346729	0.153232	2.00727	0.00164843	0.0037346	0.00165045	0.0216202	0.835107	0.164893	0.0178859	0.003420997	0.451237	0	2.039801	3.507674	1	1	1.323585	0.164893	0.835107	85.74138	0.01077093	3.507674	0.668075	0.887363	1.06752	1.37704
961800	-17393.07	-17378.71	-14.36349	36.90588	0.249935	0.240659	0.252405	0.257001	0.09257899	0.142566	0.203932	1.1146	2.05945	0.0012825	0.00183455	0.0100268	0.0185265	0.848877	0.151123	0.0213446	0.0430738	0.252576	0	0.8413082	3.15418	1	1	1.425028	0.1511226	0.8488774	14.43215	0.008995873	3.15418	0.79921	0.939101	1.04544	1.21625
961900	-17388.12	-17373.23	-14.88985	38.4421	0.249718	0.244329	0.251037	0.254916	0.03078658	0.0624787	0.235604	0.961608	0.508066	0.00109442	0.004127	0.0168442	0.00889963	0.402114	0.597886	0.07979779	0.01190181	0.195539	0	0.7606824	3.006448	1	1	1.413434	0.5978858	0.4021142	26.90022	0.01751669	3.006448	0.803082	0.940472	1.04469	1.21176
962000	-17391	-17373.77	-17.23412	0.8722695	0.248907	0.248145	0.252923	0.250025	0.1329895	0.0898028	0.174606	0.503602	0.928362	0.00147135	0.00286077	0.0082511	0.0152105	0.920448	0.079552	0.1617883	0.03511095	0.127636	0	0.4826978	3.541267	1	1	1.323788	0.07955202	0.920448	85.83487	0.01638419	3.541267	0.110819	0.434681	0.975131	2.47937
962100	-17390.36	-17374.22	-16.14603	7.222115	0.250018	0.253722	0.245289	0.25097	0.01913328	0.0889472	0.109371	0.746624	1.46539	0.00108244	0.00133099	0.00908603	0.017833	0.885877	0.114123	0.0168394	0.004405969	0.640216	0	0.9470568	3.165743	1	1	1.457846	0.1141233	0.8858767	82.48638	0.01216948	3.165743	0.574409	0.843162	1.07844	1.50399
962200	-17389.58	-17373.86	-15.71506	45.14618	0.242436	0.247496	0.254094	0.255974	0.1145046	0.126711	0.224933	2.0427	0.531396	0.00108291	0.00192235	0.0174576	0.00454148	0.347858	0.652142	0.09015866	0.01007145	0.104368	0	0.9983533	3.43366	1	1	1.341605	0.6521417	0.3478583	35.61447	0.008546317	3.43366	0.817671	0.945561	1.0418	1.19497
962300	-17387.58	-17372.53	-15.05491	48.08356	0.251464	0.251896	0.248065	0.248575	0.1471747	0.166377	0.33146	2.6726	0.276652	0.00131391	0.00261761	0.0211061	0.00218479	0.0451029	0.954897	0.03995024	0.02955427	0.109285	0	0.6856459	3.161796	1	1	1.257649	0.9548971	0.0451029	43.20626	0.007897227	3.161796	0.823107	0.947428	1.0407	1.18876
962400	-17390.24	-17372.06	-18.18081	17.78413	0.253781	0.251065	0.247888	0.247266	0.1747497	0.156357	0.232702	1.75074	0.878415	0.00144951	0.00215727	0.0162303	0.00814337	0.240591	0.759409	0.1779482	0.0236334	0.139073	0	1.124689	3.282439	1	1	1.285774	0.7594094	0.2405906	52.58913	0.009270527	3.282439	0.716727	0.907821	1.06016	1.31529
962500	-17392.22	-17375.01	-17.20583	8.027583	0.255055	0.247402	0.249059	0.248484	0.04954512	0.177757	0.233228	2.62094	1.57457	0.00102956	0.00135084	0.0151803	0.00911982	0.19446	0.80554	0.01488997	0.001544553	0.844671	0	1.86653	3.180329	1	1	1.349668	0.8055402	0.1944598	25.09525	0.005791925	3.180329	0.593671	0.852815	1.07658	1.47693
962600	-17398.9	-17379.8	-19.10295	29.41484	0.254196	0.247158	0.240982	0.257664	0.1667599	0.846219	0.841553	4.14355	0.823842	0.00352825	0.00350879	0.0172762	0.00343495	0.272228	0.727772	0.02888205	0.01089322	0.371719	0	0.3084868	3.457132	1	1	1.255961	0.7277724	0.2722276	29.10051	0.004169429	3.457132	0.77633	0.930828	1.04978	1.24306
962700	-17390.54	-17373.34	-17.19816	38.51109	0.248725	0.240713	0.25628	0.254282	0.09509754	0.136121	0.319074	2.66109	0.505783	0.000923656	0.0021651	0.018057	0.00343203	0.242654	0.757346	0.02080333	0.01462102	0.439275	0	1.891975	3.679518	1	1	1.366776	0.7573462	0.2426538	58.13911	0.006785564	3.679518	0.803251	0.940531	1.04465	1.21157
962800	-17392.04	-17377.81	-14.22187	6.699941	0.250176	0.251011	0.247466	0.251347	0.05492989	0.148464	0.275623	1.46153	1.42213	0.00123166	0.00228657	0.0121248	0.011798	0.306926	0.693074	0.009981809	0.0003847986	0.717005	0	0.8635155	3.477887	1	1	1.148032	0.6930744	0.3069256	31.48546	0.008296017	3.477887	0.560315	0.8359	1.07965	1.52413
962900	-17389.88	-17372.69	-17.19195	26.83658	0.248308	0.247275	0.246624	0.257793	0.05829412	0.210517	0.422148	2.57496	1.11557	0.00115151	0.00230913	0.0140849	0.0061021	0.353128	0.646872	0.05010331	0.009963106	0.249644	0	1.422415	3.808285	1	1	1.215594	0.6468721	0.3531279	67.83627	0.005469937	3.808285	0.766407	0.927146	1.05161	1.25484
963000	-17388.02	-17372.66	-15.35496	38.83357	0.251554	0.245362	0.251663	0.251421	0.05658046	0.10939	0.330161	2.02696	1.22935	0.000787069	0.00237553	0.0145841	0.00884529	0.25164	0.74836	0.01137622	0.006410199	0.388344	0	0.4397128	3.312834	1	1	1.390763	0.7483599	0.2516401	34.43164	0.00719507	3.312834	0.804033	0.940807	1.0445	1.21066
963100	-17390.6	-17375.49	-15.11384	7.293843	0.24607	0.2538	0.250065	0.250065	0.1153955	0.0878834	0.0523993	1.79171	0.38494	0.000880244	0.000524834	0.0179458	0.00385558	0.375725	0.624275	0.02009399	0.002943671	1.08391	0	0.5359153	3.749974	1	1	1.292874	0.6242751	0.3757249	22.81178	0.01001605	3.749974	0.576239	0.844093	1.07827	1.5014
963200	-17389.87	-17373.96	-15.90846	11.41382	0.251099	0.245692	0.256097	0.247111	0.06442959	0.139706	0.191822	1.52814	0.265249	0.00186372	0.00255896	0.0203858	0.00353849	0.335699	0.664301	0.1086895	0.03176638	0.109675	0	0.9191458	3.222605	1	1	1.389927	0.6643008	0.3356992	80.01318	0.01334028	3.222605	0.652791	0.880601	1.06961	1.39699
963300	-17395.6	-17375.07	-20.52669	48.59965	0.251517	0.252987	0.244975	0.250521	0.1396371	0.145071	0.526057	2.38636	2.60682	0.000722773	0.00262092	0.0118893	0.0129877	0.67641	0.32359	0.1241432	0.02087044	0.151115	0	1.445559	3.596819	1	1	1.224241	0.3235902	0.6764098	63.64241	0.004982197	3.596819	0.824013	0.947737	1.04052	1.18773
963400	-17392.46	-17375.4	-17.05951	34.34817	0.245902	0.249102	0.255205	0.249792	0.05974747	0.314906	0.249985	3.00109	1.12143	0.00149324	0.00118539	0.0142307	0.00531765	0.528356	0.471644	0.04734938	0.007809223	0.5165	0	1.484153	3.757485	1	1	1.243597	0.4716437	0.5283563	46.91717	0.004741851	3.757485	0.792215	0.936604	1.04679	1.22439
963500	-17391.81	-17373.2	-18.60716	34.81835	0.253836	0.248731	0.253745	0.243688	0.1230461	0.444295	0.934582	1.47361	3.22604	0.00211607	0.00445119	0.00701844	0.0153648	0.610866	0.389134	0.0355613	0.01977069	0.276953	0	0.8422186	3.534201	1	1	1.364635	0.3891344	0.6108656	82.5955	0.004762763	3.534201	0.793556	0.937085	1.04653	1.22283
963600	-17395.87	-17374.09	-21.77636	15.78209	0.249451	0.251795	0.251232	0.247521	0.1730323	0.15836	0.477463	3.29764	3.96694	0.000635937	0.00191739	0.0132426	0.0159303	0.952824	0.0471755	0.04166856	0.01253369	0.63336	0	1.625271	3.139361	1	1	1.406802	0.04717552	0.9528245	72.23558	0.004015778	3.139361	0.700619	0.901222	1.06271	1.33545
963700	-17396.46	-17377.26	-19.19571	16.62324	0.247641	0.247962	0.250095	0.254303	0.09562213	0.260688	0.412345	2.19649	0.0373251	0.00290714	0.00459839	0.0244948	0.000416242	0.681108	0.318892	0.01523804	0.03655096	0.303757	0	2.149066	3.17232	1	1	1.240351	0.3188922	0.6811078	98.36498	0.0111518	3.17232	0.70772	0.904152	1.0616	1.32653
963800	-17391.91	-17375.07	-16.84061	38.34109	0.249505	0.243468	0.252983	0.254043	0.1347853	0.113355	0.452459	2.096	0.505919	0.00106986	0.00427039	0.0197824	0.00477495	0.536878	0.463122	0.01064885	0.02075088	0.122562	0	1.891494	3.168451	1	1	1.545169	0.4631218	0.5368782	30.19508	0.009438164	3.168451	0.802835	0.940384	1.04473	1.21205
963900	-17390.76	-17375.69	-15.06984	29.02258	0.254121	0.254683	0.241434	0.249762	0.1169668	0.0815982	0.0961595	1.09462	0.128644	0.0012537	0.00147743	0.0168181	0.00197653	0.652012	0.347988	0.04829951	0.005969906	0.497495	0	1.498207	3.955821	1	1	1.267386	0.3479878	0.6520122	15.41735	0.01536437	3.955821	0.774902	0.930302	1.05005	1.24475
964000	-17389.94	-17372.35	-17.58843	16.49117	0.243629	0.251652	0.250689	0.25403	0.07997881	0.0440149	0.093553	2.07003	0.159341	0.00037667	0.000800607	0.0177149	0.0013636	0.896323	0.103677	0.04446795	0.01327605	0.727166	0	1.192626	3.981258	1	1	1.360073	0.1036775	0.8963225	94.80459	0.008557792	3.981258	0.706639	0.903708	1.06177	1.32788
964100	-17391	-17376.87	-14.12809	43.36852	0.246317	0.255932	0.250354	0.247398	0.03904502	0.13789	0.134697	1.18098	0.272314	0.00199023	0.00194414	0.0170456	0.00393042	0.950292	0.0497078	0.02337317	0.03345657	0.542108	0	0.8041159	3.557385	1	1	1.404914	0.0497078	0.9502922	67.08254	0.01443342	3.557385	0.814124	0.944335	1.04251	1.19904
964200	-17390	-17374.68	-15.32205	22.26298	0.249477	0.252746	0.246758	0.25102	0.1239195	0.0990065	0.284877	0.996701	0.381372	0.00139971	0.00402746	0.0140909	0.00539166	0.372508	0.627492	0.1038202	0.007401917	0.16531	0	1.464031	3.652174	1	1	1.298864	0.627492	0.372508	19.16049	0.01413753	3.652174	0.744927	0.918976	1.05543	1.28067
964300	-17391.98	-17374.45	-17.52742	35.58174	0.251929	0.244357	0.251227	0.252487	0.2048947	0.0782332	0.422944	0.918588	0.479712	0.00130676	0.00706459	0.0153435	0.00801281	0.760581	0.239419	0.1423412	0.006089578	0.125929	0	1.077273	3.467715	1	1	1.379015	0.2394189	0.7605811	54.77394	0.01670336	3.467715	0.795679	0.937844	1.04612	1.22035
964400	-17387.64	-17379.06	-8.573533	29.45394	0.248326	0.247799	0.252077	0.251798	0.1287473	0.185444	0.255943	0.628481	0.32906	0.00356525	0.00492064	0.0120829	0.00632634	0.218768	0.781232	0.06533699	0.001500068	1.84468	0	0.7203437	3.851501	1	1	1.180446	0.7812317	0.2187683	0.2746021	0.0192255	3.851501	0.776471	0.93088	1.04976	1.24289
964500	-17386.83	-17374.18	-12.65517	18.26488	0.253666	0.247131	0.24883	0.250374	0.05378418	0.390919	0.614502	0.765677	0.124628	0.0106251	0.0167021	0.020811	0.00338738	0.121296	0.878704	0.1393329	0.006222015	0.230614	0	0.7511304	3.201193	1	1	1.359955	0.8787044	0.1212956	1.817789	0.02717986	3.201193	0.720217	0.909228	1.05959	1.31096
964600	-17390.14	-17371.51	-18.62878	31.0952	0.248514	0.248366	0.250809	0.252311	0.1054046	0.0576844	0.183411	0.946459	0.097091	0.00120894	0.00384389	0.0198358	0.00203482	0.0987626	0.901237	0.2174708	0.01055856	0.246588	0	1.012307	3.322775	1	1	1.279427	0.9012374	0.09876264	91.82768	0.02095787	3.322775	0.782147	0.93296	1.0487	1.2362
964700	-17392.58	-17381.62	-10.95658	23.12942	0.246181	0.252171	0.253325	0.248324	0.09090232	0.15396	0.148485	1.25128	0.315157	0.00189947	0.00183192	0.0154375	0.00388822	0.314109	0.685891	0.08260172	0.002842293	0.76484	0	1.592127	3.791939	1	1	1.39529	0.6858911	0.3141089	0.2742501	0.01233744	3.791939	0.749458	0.920723	1.05464	1.27518
964800	-17391.05	-17376.73	-14.31941	49.53269	0.253512	0.247119	0.25715	0.242219	0.17328	0.109816	0.273001	1.21973	0.417789	0.00153743	0.00382203	0.0170763	0.00584906	0.363452	0.636548	0.05329053	0.02621493	0.348972	0	0.4276341	3.252502	1	1	1.235593	0.6365483	0.3634517	17.58839	0.01400004	3.252502	0.825614	0.948283	1.04019	1.18591
964900	-17390.12	-17374.49	-15.62877	12.72042	0.259941	0.244206	0.242875	0.252979	0.06213788	0.0524716	0.0888512	0.727594	0.592691	0.00103104	0.00174588	0.0142968	0.0116461	0.813847	0.186153	0.03773961	0.003177442	0.167446	0	0.8435871	3.21073	1	1	1.243955	0.1861526	0.8138474	85.90022	0.01964944	3.21073	0.669475	0.887974	1.06733	1.37522
965000	-17389.29	-17374.94	-14.3519	6.76955	0.249667	0.251088	0.254432	0.244812	0.04778306	0.0911614	0.176745	1.22369	0.682259	0.00112004	0.00217154	0.0150346	0.00838244	0.532331	0.467669	0.001746389	0.02703339	0.537097	0	1.1705	3.653091	1	1	1.274623	0.4676695	0.5323305	44.24476	0.0122863	3.653091	0.562277	0.836921	1.07949	1.52131
965100	-17389.54	-17373.16	-16.38094	17.69507	0.255801	0.245481	0.246776	0.251942	0.1508435	0.0578722	0.120786	1.41843	0.349184	0.000693104	0.00144658	0.0169878	0.00418199	0.571563	0.428437	0.158274	0.0152763	0.404639	0	0.7589784	3.68502	1	1	1.469365	0.4284374	0.5715626	13.67906	0.01197647	3.68502	0.716066	0.907553	1.06027	1.31611
965200	-17392.17	-17376.07	-16.10963	46.69114	0.247599	0.247321	0.256608	0.248472	0.1106048	0.108481	0.163334	1.26975	0.437279	0.00149246	0.00224711	0.0174689	0.00601599	0.576578	0.423422	0.09682266	0.03242513	0.435122	0	1.348481	3.416093	1	1	1.176396	0.4234221	0.5765779	54.78428	0.01375779	3.416093	0.820592	0.946566	1.04121	1.19163
965300	-17390.48	-17373.9	-16.57971	13.21419	0.255587	0.242186	0.250347	0.25188	0.1221223	0.214259	0.595975	1.96288	0.099605	0.00204411	0.00568581	0.0187266	0.000950266	0.748212	0.251788	0.07089357	0.02915167	0.229187	0	0.5527794	3.857028	1	1	1.351315	0.251788	0.748212	92.56378	0.00954034	3.857028	0.675172	0.890447	1.06652	1.36787
965400	-17391.95	-17377.47	-14.47692	35.46355	0.246793	0.257491	0.245164	0.250552	0.03054111	0.0801811	0.299182	1.69207	0.210712	0.000878206	0.00327688	0.0185329	0.00230788	0.926767	0.0732333	0.05532657	0.02806972	0.101574	0	0.5829373	3.831363	1	1	1.27684	0.07323331	0.9267667	27.89364	0.01095279	3.831363	0.795355	0.937728	1.04618	1.22073
965500	-17389.91	-17378.49	-11.41792	9.44272	0.25232	0.246716	0.251714	0.249249	0.2643473	0.239987	0.622588	2.3135	0.206203	0.00239496	0.00621314	0.0230877	0.00205781	0.668485	0.331515	0.05839088	0.002367099	0.430616	0	0.8188581	3.08262	1	1	1.263028	0.3315153	0.6684847	0.187186	0.009979543	3.08262	0.621895	0.866414	1.07348	1.43821
965600	-17388.43	-17373.7	-14.73394	33.20701	0.256978	0.246125	0.248166	0.248731	0.08373219	0.187447	0.329365	2.66678	0.818316	0.00133757	0.00235025	0.0190294	0.00583927	0.352967	0.647033	0.0293386	0.02103144	0.182431	0	1.315538	3.095894	1	1	1.375364	0.6470328	0.3529672	10.87405	0.007135721	3.095894	0.788846	0.935391	1.04743	1.22833
965700	-17392.19	-17374.07	-18.12139	47.37881	0.251297	0.251051	0.248986	0.248667	0.2071982	0.523482	0.673893	2.70939	0.736756	0.00282631	0.00363838	0.0146281	0.00397778	0.0473177	0.952682	0.05011128	0.0005913752	0.176591	0	0.8978371	3.958005	1	1	1.28058	0.9526823	0.04731772	78.01866	0.005399047	3.958005	0.821848	0.946997	1.04096	1.1902
965800	-17393.51	-17373.2	-20.31038	44.1423	0.254285	0.247143	0.246509	0.252063	0.129085	0.217391	0.233112	5.04822	3.01596	0.000622955	0.000668005	0.0144662	0.00864255	0.338614	0.661386	0.05854743	0.01950708	1.12516	0	0.6524604	3.612694	1	1	1.348291	0.6613856	0.3386144	87.79296	0.0028656	3.612694	0.815694	0.944878	1.04219	1.19724
965900	-17391.37	-17371.37	-19.99733	23.4964	0.251873	0.244458	0.251536	0.252134	0.2198835	0.185418	0.346615	6.10309	1.2465	0.00059983	0.0011213	0.0197436	0.00403244	0.213648	0.786352	0.04881323	0.019051	1.00526	0	0.5164982	3.429372	1	1	1.30621	0.7863517	0.2136483	72.96541	0.003235011	3.429372	0.751305	0.921431	1.05431	1.27295
966000	-17395.93	-17376.56	-19.37299	24.72627	0.24429	0.250877	0.253922	0.250911	0.1597064	0.168265	0.0656067	7.2808	0.537224	0.000537873	0.000209717	0.0232737	0.00171728	0.419151	0.580849	0.04200477	0.01702711	2.14908	0	0.5697024	3.340735	1	1	1.419141	0.5808492	0.4191508	55.29313	0.003196585	3.340735	0.757205	0.92368	1.05327	1.26585
966100	-17393.61	-17374.72	-18.89171	47.02417	0.252848	0.248163	0.250807	0.248183	0.08750025	0.174814	0.125774	5.82046	2.62561	0.000658742	0.000473946	0.0219329	0.00989394	0.741292	0.258708	0.02540632	0.002935421	0.299826	0	0.7047467	3.080226	1	1	1.231913	0.2587082	0.7412918	33.6079	0.003768239	3.080226	0.821204	0.946776	1.04109	1.19093
966200	-17392.44	-17372.38	-20.05933	12.63052	0.252805	0.245568	0.252736	0.248891	0.2096418	0.111863	0.159781	4.46737	0.752538	0.000597975	0.000854126	0.0238808	0.00402278	0.00259924	0.997401	0.02155747	0.009474265	0.872501	0	1.717962	3.015767	1	1	1.406375	0.9974008	0.002599243	79.15913	0.005345614	3.015767	0.668405	0.887507	1.06748	1.37661
966300	-17391.67	-17376.45	-15.21225	26.17077	0.250938	0.241467	0.259627	0.247969	0.07945569	0.130957	0.202318	3.85479	0.681287	0.000729158	0.00112649	0.0214631	0.00379334	0.366599	0.633401	0.01037381	0.003920621	0.891899	0	0.6392418	3.33963	1	1	1.445623	0.6334012	0.3665988	26.43633	0.005567905	3.33963	0.763619	0.926101	1.05211	1.25817
966400	-17393.95	-17372.43	-21.52174	40.79509	0.251328	0.245063	0.254111	0.249499	0.4384191	0.0745009	0.188214	5.36024	0.158185	0.00033159	0.000837704	0.0238574	0.000704053	0.901741	0.0982585	0.003180336	0.02316061	1.20329	0	1.17926	3.228859	1	1	1.272722	0.09825853	0.9017415	40.15562	0.004450816	3.228859	0.808598	0.94241	1.0436	1.20539
966500	-17389.41	-17373.81	-15.60214	41.63033	0.247985	0.245757	0.255944	0.250315	0.1987786	0.364044	0.434011	4.01435	0.203463	0.00209449	0.00249704	0.0230961	0.0011706	0.174845	0.825155	0.0575148	9.140667e-05	0.121298	0	0.6761345	3.109114	1	1	1.405539	0.8251549	0.1748451	11.3514	0.00575339	3.109114	0.810446	0.943055	1.04324	1.20326
966600	-17391.47	-17372.79	-18.68544	47.17937	0.249814	0.247997	0.25279	0.2494	0.06951551	0.12958	0.241532	4.27493	0.186261	0.000594214	0.00110759	0.0196035	0.000854138	0.0144784	0.985522	0.002414593	0.02185401	0.506535	0	2.375837	3.810855	1	1	1.370832	0.9855216	0.01447842	80.86153	0.004585699	3.810855	0.821487	0.946873	1.04103	1.19061
966700	-17395.01	-17376.54	-18.47208	46.71234	0.244106	0.244672	0.259846	0.251376	0.09684318	0.557378	0.861383	4.10252	3.14729	0.00193558	0.00299129	0.0142467	0.0109295	0.0403711	0.959629	0.03786643	0.01029999	0.141241	0	0.8050239	3.210979	1	1	1.340813	0.9596289	0.04037106	11.5512	0.003472661	3.210979	0.820632	0.94658	1.0412	1.19159
966800	-17392.67	-17373.74	-18.93009	35.94909	0.253083	0.248491	0.255469	0.242957	0.2325097	0.0906952	0.425723	3.49339	1.21045	0.000444822	0.00208799	0.0171336	0.00593673	0.708298	0.291702	0.009469449	0.0123346	0.452077	0	0.5309962	3.501123	1	1	1.333939	0.2917022	0.7082978	90.01162	0.004904583	3.501123	0.796678	0.9382	1.04593	1.21919
966900	-17390.2	-17377.64	-12.56862	14.79982	0.253253	0.247945	0.249119	0.249683	0.1404148	0.122168	0.444397	2.53886	0.681742	0.000718602	0.00261397	0.0149337	0.00401005	0.573061	0.426939	0.02569246	0.02052838	0.316201	0	0.6584293	3.979959	1	1	1.190453	0.4269385	0.5730615	2.317922	0.005882056	3.979959	0.691621	0.897461	1.06409	1.34683
967000	-17389.96	-17376.03	-13.92883	38.69266	0.254645	0.243324	0.25305	0.248981	0.2125581	0.315543	0.38772	1.59159	0.173622	0.00354671	0.00435799	0.0178896	0.00195152	0.337605	0.662395	0.01642061	0.005744189	0.191385	0	0.2540591	3.75934	1	1	1.128095	0.6623953	0.3376047	2.49183	0.01124005	3.75934	0.803693	0.940687	1.04457	1.21105
967100	-17392.01	-17376.95	-15.05346	17.20215	0.248226	0.251166	0.252779	0.247829	0.07742782	0.61286	1.51029	1.65592	0.334356	0.00580784	0.0143125	0.0156925	0.00316856	0.270401	0.729599	0.05797354	0.01831885	0.164628	0	0.6526319	3.768868	1	1	1.240966	0.7295989	0.2704011	12.3138	0.00947661	3.768868	0.712319	0.906032	1.06087	1.32078
967200	-17390.56	-17376.8	-13.75555	47.44159	0.247632	0.244698	0.257062	0.250608	0.01452589	0.293463	0.549681	1.06771	0.730692	0.0034907	0.00653836	0.0127003	0.00869146	0.72294	0.27706	0.01620028	0.0001955654	0.163582	0	1.863749	3.5676	1	1	1.402017	0.2770601	0.7229399	2.554077	0.01189483	3.5676	0.821961	0.947036	1.04093	1.19007
