Iteration	start_1	end_1	start_2	end_2	start_3	end_3	start_4	end_4	start_5	end_5
42300	2	2	2	1	3	3	3	2	3	3
42400	2	2	2	1	3	3	3	2	3	3
42500	2	2	2	1	3	3	3	2	3	3
42600	1	2	1	1	3	3	3	1	3	3
42700	2	2	1	1	3	3	3	4	3	3
42800	2	2	1	1	3	3	3	4	3	3
42900	2	2	4	1	3	3	3	4	3	3
43000	2	2	2	1	3	3	3	2	3	3
43100	2	2	4	1	3	3	3	4	3	3
43200	2	2	2	1	3	3	3	2	3	3
43300	1	2	1	1	3	3	3	1	3	3
43400	2	2	2	1	3	3	3	2	3	3
43500	1	2	2	1	3	3	3	4	3	3
43600	3	2	3	1	3	3	3	3	3	3
43700	1	2	1	1	3	3	3	1	3	3
43800	3	2	3	1	3	3	3	3	3	3
43900	6	2	2	1	3	3	3	6	3	3
44000	2	2	2	1	3	3	3	2	3	3
44100	2	2	2	1	3	3	3	2	3	3
44200	2	2	2	1	3	3	3	2	3	3
44300	2	2	1	1	3	3	3	4	3	3
44400	4	2	1	1	3	3	3	4	3	3
44500	1	2	1	1	3	3	3	1	3	3
44600	2	2	2	1	3	3	3	2	3	3
44700	4	2	1	1	3	3	3	4	3	3
44800	2	2	2	1	3	3	3	2	3	3
44900	2	2	2	1	3	3	3	2	3	3
45000	2	2	2	1	3	3	3	2	3	3
45100	1	2	1	1	3	3	3	1	3	3
45200	2	2	2	1	3	3	3	2	3	3
45300	2	2	2	1	3	3	3	2	3	3
45400	1	2	1	1	3	3	3	1	3	3
45500	2	2	1	1	3	3	3	4	3	3
45600	1	2	1	1	3	3	3	1	3	3
45700	2	2	2	1	3	3	3	2	3	3
45800	1	2	1	1	3	3	3	1	3	3
45900	2	2	2	1	3	3	3	2	3	3
46000	2	2	2	1	3	3	3	2	3	3
46100	2	2	2	1	3	3	3	2	3	3
46200	2	2	2	1	3	3	3	2	3	3
46300	1	2	1	1	3	3	3	1	3	3
46400	2	2	2	1	3	3	3	2	3	3
46500	1	2	1	1	3	3	3	1	3	3
46600	1	2	1	1	3	3	3	1	3	3
46700	2	2	2	1	3	3	3	2	3	3
46800	2	2	2	1	3	3	3	2	3	3
46900	1	2	1	1	3	3	3	1	3	3
47000	2	2	2	1	3	3	3	2	3	3
47100	2	2	2	1	3	3	3	2	3	3
47200	2	2	2	1	3	3	3	2	3	3
47300	1	2	1	1	3	3	3	1	3	3
47400	2	2	2	1	3	3	3	2	3	3
47500	1	2	1	1	3	3	3	1	3	3
47600	2	2	2	1	3	3	3	2	3	3
47700	2	2	2	1	3	3	3	2	3	3
47800	2	2	1	1	3	3	3	4	3	3
47900	2	2	2	1	3	3	3	2	3	3
48000	2	2	2	1	3	3	3	2	3	3
48100	2	2	2	1	3	3	3	2	3	3
48200	1	2	1	1	3	3	3	1	3	3
48300	2	2	2	1	3	3	3	2	3	3
48400	2	2	2	1	3	3	3	2	3	3
48500	1	2	1	1	3	3	3	1	3	3
48600	2	2	2	1	3	3	3	2	3	3
48700	2	2	2	1	3	3	3	2	3	3
48800	2	2	2	1	3	3	3	2	3	3
48900	2	2	2	1	3	3	3	2	3	3
49000	1	2	1	1	3	3	3	1	3	3
49100	2	2	2	1	3	3	3	2	3	3
49200	2	2	2	1	3	3	3	2	3	3
49300	1	2	1	1	3	3	3	1	3	3
49400	2	2	2	1	3	3	3	2	3	3
49500	5	2	1	1	3	3	3	5	3	3
49600	2	2	2	1	3	3	3	2	3	3
49700	2	2	2	1	3	3	3	2	3	3
49800	2	2	2	1	3	3	3	2	3	3
49900	1	2	1	1	3	3	3	1	3	3
50000	2	2	2	1	3	3	3	2	3	3
50100	2	2	2	1	3	3	3	2	3	3
50200	2	2	2	1	3	3	3	2	3	3
50300	2	2	2	1	3	3	3	2	3	3
50400	2	2	2	1	3	3	3	2	3	3
50500	1	2	1	1	3	3	3	1	3	3
50600	2	2	2	1	3	3	3	2	3	3
50700	2	2	2	1	3	3	3	2	3	3
50800	1	2	2	1	3	3	3	4	3	3
50900	1	2	1	1	3	3	3	1	3	3
51000	2	2	6	1	3	3	3	6	3	3
51100	2	2	2	1	3	3	3	2	3	3
51200	2	2	2	1	3	3	3	2	3	3
51300	3	2	3	1	3	3	3	3	3	3
51400	2	2	2	1	3	3	3	2	3	3
51500	1	2	1	1	3	3	3	1	3	3
51600	2	2	2	1	3	3	3	2	3	3
51700	2	2	2	1	3	3	3	2	3	3
51800	1	2	1	1	3	3	3	1	3	3
51900	2	2	2	1	3	3	3	2	3	3
52000	1	2	1	1	3	3	3	1	3	3
52100	2	2	2	1	3	3	3	2	3	3
52200	1	2	1	1	3	3	3	1	3	3
52300	4	2	1	1	3	3	3	4	3	3
52400	2	2	2	1	3	3	3	2	3	3
52500	2	2	2	1	3	3	3	2	3	3
52600	2	2	2	1	3	3	3	2	3	3
52700	2	2	2	1	3	3	3	2	3	3
52800	1	2	1	1	3	3	3	1	3	3
52900	1	2	1	1	3	3	3	1	3	3
53000	1	2	1	1	3	3	3	1	3	3
53100	3	2	3	1	3	3	3	3	3	3
53200	2	2	2	1	3	3	3	2	3	3
53300	2	2	2	1	3	3	3	2	3	3
53400	3	2	3	1	3	3	3	3	3	3
53500	1	2	1	1	3	3	3	1	3	3
53600	2	2	2	1	3	3	3	2	3	3
53700	2	2	2	1	3	3	3	2	3	3
53800	1	2	1	1	3	3	3	1	3	3
53900	2	2	2	1	3	3	3	2	3	3
54000	2	2	2	1	3	3	3	2	3	3
54100	2	2	2	1	3	3	3	2	3	3
54200	2	2	2	1	3	3	3	2	3	3
54300	2	2	2	1	3	3	3	2	3	3
54400	2	2	2	1	3	3	3	2	3	3
54500	4	2	1	1	3	3	3	4	3	3
54600	4	2	1	1	3	3	3	4	3	3
54700	1	2	1	1	3	3	3	1	3	3
54800	2	2	2	1	3	3	3	2	3	3
54900	2	2	2	1	3	3	3	2	3	3
55000	1	2	1	1	3	3	3	1	3	3
55100	2	2	2	1	3	3	3	2	3	3
55200	2	2	2	1	3	3	3	2	3	3
55300	2	2	2	1	3	3	3	2	3	3
55400	2	2	2	1	3	3	3	2	3	3
55500	2	2	3	1	2	3	3	2	3	3
55600	2	2	3	1	2	3	3	2	3	3
55700	3	2	3	1	3	3	3	3	3	3
55800	2	2	2	1	3	3	3	2	3	3
55900	2	2	2	1	3	3	3	2	3	3
56000	2	2	2	1	3	3	3	2	3	3
56100	1	2	1	1	3	3	3	1	3	3
56200	1	2	1	1	3	3	3	1	3	3
56300	2	2	2	1	3	3	3	2	3	3
56400	2	2	2	1	3	3	3	2	3	3
56500	4	2	2	1	3	3	3	4	3	3
56600	1	2	1	1	3	3	3	1	3	3
56700	2	2	2	1	3	3	3	2	3	3
56800	1	2	1	1	3	3	3	1	3	3
56900	1	2	1	1	3	3	3	1	3	3
57000	1	2	4	1	3	3	3	4	3	3
57100	1	2	1	1	3	3	3	1	3	3
57200	2	2	2	1	3	3	3	2	3	3
57300	3	2	3	1	3	3	3	3	3	3
57400	2	2	2	1	3	3	3	2	3	3
57500	1	2	1	1	3	3	3	1	3	3
57600	2	2	2	1	3	3	3	2	3	3
57700	1	2	1	1	3	3	3	1	3	3
57800	2	2	2	1	3	3	3	2	3	3
57900	2	2	2	1	3	3	3	2	3	3
58000	2	2	2	1	3	3	3	2	3	3
58100	1	2	1	1	3	3	3	1	3	3
58200	2	2	2	1	3	3	3	2	3	3
58300	1	2	1	1	3	3	3	1	3	3
58400	2	2	2	1	3	3	3	2	3	3
58500	2	2	2	1	3	3	3	2	3	3
58600	2	2	2	1	3	3	3	2	3	3
58700	2	2	2	1	3	3	3	2	3	3
58800	2	2	2	1	3	3	3	2	3	3
58900	2	2	2	1	3	3	3	2	3	3
59000	2	2	2	1	3	3	3	2	3	3
59100	2	2	2	1	3	3	3	2	3	3
59200	2	2	2	1	3	3	3	2	3	3
59300	2	2	2	1	3	3	3	2	3	3
59400	1	2	1	1	3	3	3	1	3	3
59500	2	2	2	1	3	3	3	2	3	3
59600	2	2	2	1	3	3	3	2	3	3
59700	1	2	1	1	3	3	3	1	3	3
59800	1	2	1	1	3	3	3	1	3	3
