Iteration	Posterior	Likelihood	Prior	alpha	bf[1]	bf[2]	bf[3]	bf[4]	birth	branch_rate_multiplier[1]	branch_rate_multiplier[2]	branch_rate_multiplier[3]	branch_rate_multiplier[4]	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	clado_event_probs[1]	clado_event_probs[2]	death	distance_scale	epoch_times[1]	epoch_times[2]	epoch_times[3]	extirpation_rate	ingroup_age	ingroup_older_island[1]	ingroup_older_island[2]	ingroup_older_island[3]	kappa	p_allopatry	p_sympatry	rate_bg	rate_mol	root_age	site_rates[1]	site_rates[2]	site_rates[3]	site_rates[4]
2400	-17390.21	-17374.42	-15.7809	11.46735	0.248454	0.240049	0.255715	0.255782	0.2083617	0.12476	0.121692	0.665232	3.65263	0.00074614	0.000727786	0.00397847	0.0218448	0.448503	0.551497	0.08989612	0.003503783	3.06253	1.06704	0	1.33242	3.940228	1	1	1	1.279195	0.5514968	0.4485032	48.01794	0.005980579	3.940228	0.653526	0.88093	1.06951	1.39603
2500	-17387.3	-17373.15	-14.15627	9.234921	0.251758	0.250752	0.249335	0.248155	0.105784	0.0885939	0.152586	0.575821	3.10718	0.000777838	0.00133968	0.0050556	0.0272805	0.625944	0.374056	0.06199657	0.003785327	3.13501	1.08312	0	1.738992	3.4841	1	1	1	1.387446	0.3740561	0.6259439	8.403978	0.008779817	3.4841	0.618123	0.864633	1.07392	1.44332
2600	-17390.72	-17373.31	-17.41523	41.32244	0.253563	0.25106	0.244474	0.250902	0.2120152	0.0989615	0.393303	2.42957	3.24466	0.00045999	0.00182814	0.011293	0.0150818	0.353634	0.646366	0.00375607	0.0148233	3.09491	0.830222	0	0.9392817	3.347055	1	1	1	1.428464	0.6463657	0.3536343	68.41005	0.004648173	3.347055	0.809771	0.94282	1.04337	1.20404
2700	-17387.12	-17374.7	-12.42017	13.77335	0.253101	0.252672	0.24683	0.247396	0.07196831	0.151194	0.156731	3.07713	3.83604	0.000631025	0.000654135	0.0128427	0.0160101	0.629567	0.370433	0.00245145	0.01017918	2.94249	0.937809	0	0.6683402	3.639838	1	1	1	1.440387	0.370433	0.629567	5.739148	0.004173606	3.639838	0.681274	0.89307	1.06563	1.36003
2800	-17392.65	-17375.09	-17.55739	29.91661	0.246578	0.252195	0.244421	0.256806	0.1284344	0.102349	0.103958	0.88874	3.91434	0.00068335	0.000694095	0.00593382	0.0261347	0.440664	0.559336	0.08446329	0.01808478	2.96639	1.09349	0	1.887332	3.867968	1	1	1	1.193427	0.5593356	0.4406644	89.99702	0.006676662	3.867968	0.778116	0.931485	1.04945	1.24095
2900	-17390.55	-17377.64	-12.91409	4.187668	0.256588	0.250721	0.246733	0.245958	0.04393661	0.124914	0.214319	0.799291	4.8517	0.000720627	0.0012364	0.00461109	0.0279894	0.891709	0.108291	0.0004406107	0.03440524	2.96243	1.04578	0	0.7122056	3.561435	1	1	1	1.098156	0.1082905	0.8917095	83.31427	0.005768976	3.561435	0.464384	0.781459	1.08433	1.66983
3000	-17385.97	-17372.21	-13.76375	17.42607	0.250551	0.248787	0.248964	0.251697	0.05974047	0.0955133	0.272218	1.2252	3.35271	0.000586546	0.00167169	0.00752392	0.020589	0.775763	0.224237	0.008598066	0.01448874	2.85149	0.876994	0	0.8211196	3.478654	1	1	1	1.23947	0.2242373	0.7757627	34.58541	0.006140987	3.478654	0.71404	0.906731	1.06059	1.31864
3100	-17397.75	-17382.66	-15.08203	18.22287	0.255787	0.254661	0.24273	0.246822	0.1133372	0.0662203	0.113966	1.35186	2.09332	0.000710122	0.00122213	0.0144969	0.022448	0.893576	0.106424	0.06744629	0.01874946	2.98798	1.06658	0	1.194518	3.083294	1	1	1	1.228382	0.106424	0.893576	92.17824	0.01072363	3.083294	0.719917	0.909108	1.05964	1.31133
3200	-17390.98	-17371.99	-18.99246	47.87124	0.249447	0.252958	0.251103	0.246492	0.02744735	0.0581138	0.192036	1.39597	1.76451	0.000460735	0.00152249	0.0110674	0.0139893	0.819223	0.180777	0.2300432	0.009604503	2.93586	0.835791	0	1.367792	3.644178	1	1	1	1.253314	0.1807767	0.8192233	84.96088	0.007928156	3.644178	0.822731	0.947299	1.04078	1.18919
3300	-17389.3	-17374.37	-14.93188	4.151292	0.247068	0.250418	0.250481	0.252034	0.03064486	0.0720688	0.136144	1.41145	3.05838	0.000582399	0.0011002	0.0114062	0.0247152	0.758515	0.241485	0.05168196	0.008821045	3.1528	1.0682	0	0.4791765	3.243543	1	1	1	1.460506	0.2414846	0.7585154	19.56442	0.008081145	3.243543	0.462485	0.780284	1.08435	1.67288
