Iteration	Posterior	Likelihood	Prior	alpha	bf[1]	bf[2]	bf[3]	bf[4]	birth	branch_rate_multiplier[1]	branch_rate_multiplier[2]	branch_rate_multiplier[3]	branch_rate_multiplier[4]	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	clado_event_probs[1]	clado_event_probs[2]	death	distance_scale	epoch_times[1]	epoch_times[2]	epoch_times[3]	extirpation_rate	ingroup_age	ingroup_older_island[1]	ingroup_older_island[2]	ingroup_older_island[3]	kappa	p_allopatry	p_sympatry	rate_bg	rate_mol	root_age	site_rates[1]	site_rates[2]	site_rates[3]	site_rates[4]
2400	-17385.43	-17372.39	-13.03844	41.70617	0.252489	0.253347	0.244916	0.249249	0.02422651	9.30016	0.29612	0.480899	0.801071	0.0192698	0.000613557	0.000996415	0.00165981	0.584274	0.415726	0.031448	0.002941199	3.02879	1.00438	0	0.6576254	3.678991	1	1	1	1.350626	0.4157256	0.5842744	61.67463	0.002071984	3.678991	0.810611	0.943113	1.0432	1.20307
2500	-17384.79	-17371.84	-12.94876	23.99689	0.244911	0.246789	0.252579	0.255721	0.02299776	8.088	0.186383	0.4416	0.547126	0.0184391	0.000424918	0.00100677	0.00124734	0.511915	0.488085	0.033518	0.008410917	3.03167	1.00533	0	1.456681	3.803732	1	1	1	1.377824	0.4880853	0.5119147	40.78174	0.002279814	3.803732	0.753758	0.922369	1.05388	1.27
2600	-17384.51	-17372.42	-12.09121	49.56775	0.254749	0.246988	0.245799	0.252464	0.0904187	8.8499	0.0995669	0.153103	0.280265	0.0211482	0.00023793	0.000365862	0.000669737	0.633626	0.366374	0.03290268	0.01746835	3.00554	0.983156	0	1.405905	3.464149	1	1	1	1.24931	0.3663739	0.6336261	20.85195	0.002389653	3.464149	0.825674	0.948303	1.04018	1.18584
2700	-17388.68	-17373.83	-14.84524	45.08762	0.250748	0.243026	0.25454	0.251686	0.1790745	7.64954	0.185249	0.488423	0.729867	0.0173246	0.00041955	0.00110617	0.00165299	0.726021	0.273979	0.1319434	0.01352565	2.98543	1.02476	0	0.6377109	3.914352	1	1	1	1.438723	0.2739786	0.7260214	56.01226	0.002264787	3.914352	0.817558	0.945522	1.04182	1.1951
2800	-17386.77	-17373.41	-13.35514	31.5312	0.249551	0.242105	0.254358	0.253986	0.134156	9.98927	0.370676	0.43119	0.30321	0.0175021	0.00064946	0.000755486	0.000531253	0.594246	0.405754	0.1776658	0.006456105	2.98538	1.00586	0	0.8085765	3.988703	1	1	1	1.278209	0.4057537	0.5942463	10.13306	0.001752094	3.988703	0.783583	0.933483	1.04843	1.23451
2900	-17392.34	-17377.32	-15.02029	42.07099	0.260136	0.248394	0.248469	0.243	0.1120816	25.4196	0.463939	0.46028	0.813151	0.0239358	0.000436857	0.000433411	0.000765684	0.34421	0.65579	0.04747482	0.01267584	2.98826	0.972114	0	0.7838617	3.120117	1	1	1	1.256541	0.6557895	0.3442105	9.009606	0.0009416259	3.120117	0.811399	0.943388	1.04305	1.20217
3000	-17394.05	-17378.64	-15.41748	14.31406	0.259437	0.237777	0.254917	0.24787	0.02103002	17.6919	0.485095	0.629686	0.50794	0.0192302	0.000527274	0.000684437	0.000552105	0.172272	0.827728	0.07549541	0.006893156	3.02553	0.958825	0	0.694003	3.535902	1	1	1	1.131269	0.8277277	0.1722723	48.88734	0.00108695	3.535902	0.686854	0.895447	1.06481	1.35289
3100	-17393.37	-17376	-17.37574	11.60142	0.251599	0.25498	0.252038	0.241382	0.0181947	38.1341	0.308407	0.508022	0.170978	0.02472	0.000199921	0.00032932	0.000110835	0.24747	0.75253	0.03723321	0.001427272	3.00934	1.02898	0	0.568703	3.042497	1	1	1	1.288523	0.7525295	0.2474705	44.83682	0.0006482395	3.042497	0.655345	0.881743	1.06927	1.39364
3200	-17396.85	-17376.97	-19.8868	35.70055	0.247106	0.249117	0.251758	0.252019	0.0646735	17.8722	0.0919018	0.97336	0.0716875	0.0233506	0.000120073	0.00127173	9.36623e-05	0.13184	0.86816	0.03750071	0.03152049	2.9694	1.04026	0	0.1743668	3.112659	1	1	1	1.260862	0.8681596	0.1318404	81.85595	0.001306537	3.112659	0.796004	0.93796	1.04606	1.21998
3300	-17393.51	-17373.69	-19.82834	22.809	0.250771	0.249622	0.250962	0.248645	0.3724431	18.6025	0.181136	0.898309	0.400923	0.0184833	0.000179975	0.000892551	0.000398353	0.29478	0.70522	0.068281	0.02135309	2.99574	1.00374	0	0.8625771	3.736502	1	1	1	1.188884	0.7052197	0.2947803	96.90038	0.0009935906	3.736502	0.747811	0.920089	1.05492	1.27718
