Iteration	Posterior	Likelihood	Prior	alpha	bf[1]	bf[2]	bf[3]	bf[4]	birth	branch_rate_multiplier[1]	branch_rate_multiplier[2]	branch_rate_multiplier[3]	branch_rate_multiplier[4]	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	clado_event_probs[1]	clado_event_probs[2]	death	epoch_times[1]	epoch_times[2]	epoch_times[3]	extirpation_rate	ingroup_age	ingroup_older_island[1]	ingroup_older_island[2]	ingroup_older_island[3]	kappa	p_allopatry	p_sympatry	rate_mol	root_age	site_rates[1]	site_rates[2]	site_rates[3]	site_rates[4]
605000	-17385.42	-17377.01	-8.411901	36.70121	0.244152	0.246494	0.256819	0.252535	0.0758002	0.308011	0.234706	3.89316	1.64171	0.00139334	0.00106174	0.0176114	0.0074266	0.581152	0.418848	0.004353846	1.04886	3.06871	0	0.5382968	3.286839	1	1	1	1.288953	0.4188476	0.5811524	0.004523685	3.286839	0.798676	0.938911	1.04554	1.21687
605100	-17385.73	-17374.35	-11.37613	47.83477	0.252404	0.251256	0.248121	0.248219	0.2718307	0.128087	0.175273	5.17436	0.371235	0.000516042	0.000706147	0.0208467	0.00149565	0.411588	0.588412	0.1357026	1.77791	3.335	0	0.7234408	3.430768	1	1	1	1.165458	0.5884119	0.4115881	0.00402885	3.430768	0.822666	0.947277	1.04079	1.18927
605200	-17385.59	-17375.62	-9.966369	17.07819	0.2444	0.253244	0.246204	0.256152	0.1014438	0.242313	0.595247	2.73188	2.85138	0.00112392	0.00276093	0.0126713	0.0132256	0.154135	0.845865	0.05126781	1.07336	2.40003	0	0.6891716	3.144918	1	1	1	1.373676	0.8458646	0.1541354	0.004638294	3.144918	0.711353	0.905638	1.06102	1.32199
605300	-17383.94	-17374.73	-9.208114	41.03856	0.253851	0.246859	0.252646	0.246644	0.1099985	0.166288	0.277919	0.172187	5.96164	0.000812832	0.0013585	0.000841665	0.0291411	0.136459	0.863541	0.09699082	2.69808	1.38933	0	0.7224998	3.117519	1	1	1	1.211959	0.8635406	0.1364594	0.004888097	3.117519	0.809142	0.9426	1.04349	1.20476
605400	-17384.9	-17374.38	-10.52023	39.93205	0.246928	0.251458	0.247914	0.253701	0.06302233	0.37637	0.521031	0.0951981	6.37719	0.00131272	0.00181727	0.000332035	0.0222426	0.237034	0.762966	0.09560608	1.12769	0.235003	0	1.244656	3.863053	1	1	1	1.196628	0.7629658	0.2370342	0.003487835	3.863053	0.80663	0.94172	1.04399	1.20766
605500	-17385.13	-17375.31	-9.82673	49.34853	0.250066	0.251573	0.248702	0.249659	0.0694886	0.177072	0.357889	0.546983	4.10739	0.00105922	0.00214083	0.00327196	0.0245697	0.249124	0.750876	0.1307547	2.87333	3.35553	0	1.072851	3.12689	1	0	1	1.503983	0.750876	0.249124	0.005981835	3.12689	0.825302	0.948177	1.04026	1.18627
605600	-17388.78	-17375.89	-12.89059	1.043447	0.255068	0.244409	0.248119	0.252404	0.2330931	0.38974	1.03087	0.312607	5.04086	0.00189757	0.00501914	0.00152203	0.024543	0.0205481	0.979452	0.08171491	2.98888	2.42481	0	1.733699	3.225781	1	1	1	1.458666	0.9794519	0.02054815	0.004868817	3.225781	0.14554	0.489432	1.00684	2.35819
605700	-17386.92	-17372.76	-14.16446	9.366786	0.251346	0.245695	0.251047	0.251912	0.1867694	0.310206	0.557476	0.169694	7.39401	0.00115531	0.00207623	0.000631996	0.0275378	0.793345	0.206655	0.1501252	1.83375	2.23444	0	2.115441	3.31517	1	1	1	1.268152	0.2066553	0.7933447	0.003724335	3.31517	0.62053	0.865771	1.07364	1.44006
605800	-17386.28	-17375.45	-10.83541	12.31533	0.255069	0.245502	0.252383	0.247045	0.1030885	0.939535	0.870133	0.215857	5.02649	0.00468463	0.00433858	0.00107628	0.0250626	0.348822	0.651178	0.1231619	2.79292	3.3888	0	0.7183398	3.058487	1	0	1	1.262953	0.6511783	0.3488217	0.004986108	3.058487	0.664567	0.885826	1.06801	1.38159
605900	-17384.67	-17373.9	-10.76767	8.641882	0.245471	0.2483	0.250473	0.255755	0.2207404	0.675812	1.29629	0.110152	4.17636	0.00354703	0.00680362	0.000578135	0.0219198	0.00421371	0.995786	0.01962319	0.820953	2.89504	0	0.862316	3.398271	1	1	1	1.380072	0.9957863	0.004213711	0.005248538	3.398271	0.606692	0.859167	1.07521	1.45893
606000	-17382.37	-17374.66	-7.714895	8.145675	0.255834	0.246776	0.245704	0.251686	0.08358119	0.600284	0.678146	0.41769	2.9813	0.00445605	0.00503404	0.00310061	0.0221309	0.193916	0.806084	0.02509976	0.205466	3.40728	0	0.8005093	3.180263	1	0	1	1.350882	0.8060835	0.1939165	0.007423239	3.180263	0.596277	0.854097	1.07631	1.47331
606100	-17386.07	-17376.78	-9.293624	22.08464	0.247063	0.243411	0.248839	0.260687	0.2702893	0.346924	0.401858	0.409504	3.00285	0.00203841	0.00236119	0.00240612	0.0176438	0.0692929	0.930707	0.05120856	0.593444	2.21914	0	0.7502858	3.951169	1	1	1	1.383654	0.9307071	0.06929293	0.005875682	3.951169	0.743963	0.918603	1.05559	1.28184
606200	-17382.19	-17374.01	-8.181078	26.42967	0.251899	0.249394	0.251242	0.247465	0.2096406	0.122601	0.125607	0.322884	2.60258	0.00131278	0.00134498	0.00345739	0.0278679	0.0778047	0.922195	0.02100972	0.816564	0.307747	0	0.9015447	3.125256	1	1	1	1.394425	0.9221953	0.07780472	0.01070781	3.125256	0.764715	0.926513	1.05191	1.25686
606300	-17386.69	-17376.75	-9.940167	23.77792	0.247766	0.252974	0.251788	0.247472	0.1631572	0.628214	1.1474	0.670602	2.25072	0.00402291	0.00734761	0.00429435	0.014413	0.807995	0.192005	0.06793068	0.206919	3.39964	0	1.192966	3.858812	1	1	1	1.25898	0.1920053	0.8079947	0.006403724	3.858812	0.752694	0.921962	1.05407	1.27128
606400	-17383.91	-17375.76	-8.148982	27.29409	0.250001	0.247258	0.248939	0.253802	0.09050625	0.15149	0.120129	1.62779	1.45708	0.00111645	0.000885329	0.0119965	0.0107384	0.875314	0.124686	0.08319239	2.76856	2.78848	0	0.7213209	3.671047	1	1	1	1.357523	0.1246859	0.8753141	0.007369814	3.671047	0.768265	0.92784	1.05127	1.25263
606500	-17384.55	-17375.56	-8.990393	24.49662	0.246847	0.250925	0.249105	0.253123	0.1854313	0.435969	0.665038	1.51401	0.564988	0.00419224	0.00639495	0.0145586	0.00543287	0.929722	0.0702784	0.07511153	0.740181	0.301633	0	1.248372	3.895341	1	1	1	1.444598	0.0702784	0.9297216	0.00961592	3.895341	0.756136	0.923274	1.05346	1.26713
606600	-17384.62	-17376.26	-8.358983	14.30081	0.251485	0.240773	0.256871	0.250871	0.1861537	0.121888	0.193318	0.815774	0.251794	0.00227952	0.00361538	0.0152564	0.00470897	0.928257	0.0717431	0.05044573	2.23233	0.442961	0	1.884967	3.964658	1	1	1	1.204125	0.07174309	0.9282569	0.01870172	3.964658	0.686721	0.895391	1.06483	1.35306
606700	-17387.11	-17377.51	-9.606521	15.02135	0.249822	0.247973	0.250689	0.251516	0.1435263	0.358463	0.656123	1.25012	0.269638	0.0048367	0.008853	0.0168678	0.0036382	0.480258	0.519742	0.2182988	2.8551	2.42659	0	0.3906145	3.749923	1	1	1	1.079531	0.5197423	0.4802577	0.01349289	3.749923	0.693722	0.898344	1.06377	1.34416
606800	-17385.75	-17377	-8.754542	48.17199	0.241947	0.248381	0.257754	0.251918	0.1630661	0.437604	0.903688	1.88314	1.14592	0.00288678	0.00596143	0.0124227	0.00755941	0.843032	0.156968	0.01522834	2.5518	0.707312	0	0.9772821	3.744741	1	1	1	1.449965	0.1569684	0.8430316	0.006596782	3.744741	0.823263	0.947481	1.04067	1.18859
606900	-17381.33	-17374.29	-7.037016	9.635441	0.249485	0.249263	0.248439	0.252813	0.03404149	0.276697	0.519913	2.23125	0.456766	0.00269484	0.0050636	0.0217308	0.00444859	0.418781	0.581219	0.02252793	1.95389	1.29937	0	1.063986	3.035243	1	1	1	1.386643	0.5812191	0.4187809	0.009739325	3.035243	0.625292	0.868009	1.07308	1.43362
607000	-17384.92	-17375.27	-9.645528	26.11804	0.249422	0.246991	0.256266	0.247321	0.1878783	0.548332	0.648096	2.21741	0.945959	0.00453156	0.00535604	0.0183253	0.00781766	0.0505894	0.949411	0.05485656	2.76839	3.32418	0	1.298382	3.009573	1	0	1	1.242703	0.9494106	0.05058938	0.00826427	3.009573	0.763394	0.926017	1.05215	1.25844
607100	-17383.46	-17373.72	-9.748371	38.04142	0.249904	0.24719	0.253638	0.249267	0.04318147	0.535062	1.36024	1.38775	2.82407	0.00244824	0.00622397	0.00634983	0.0129219	0.0894037	0.910596	0.04486919	3.03411	0.569891	0	0.6207212	3.844358	1	1	1	1.24871	0.9105963	0.0894037	0.00457563	3.844358	0.802094	0.940123	1.04488	1.21291
607200	-17381.74	-17373.6	-8.146407	31.68935	0.251759	0.245238	0.253788	0.249215	0.02398275	0.503176	0.814551	0.879572	1.19625	0.00467601	0.00756961	0.00817385	0.0111167	0.384493	0.615507	0.0464552	3.29195	1.34136	0	1.269311	3.875817	1	1	1	1.293852	0.6155072	0.3844928	0.009292986	3.875817	0.784097	0.93367	1.04833	1.2339
607300	-17393.64	-17382.76	-10.88129	23.18522	0.250714	0.251515	0.258395	0.239376	0.2053648	0.0696206	0.454478	0.145364	1.00557	0.00138486	0.0090403	0.00289152	0.0200024	0.159678	0.840322	0.1958325	1.67566	2.63064	0	1.455923	3.740641	1	1	1	1.312366	0.840322	0.159678	0.01989158	3.740641	0.749742	0.920832	1.05459	1.27484
607400	-17384.25	-17377.89	-6.353148	4.564492	0.248365	0.242992	0.256984	0.251659	0.01651686	0.0592354	0.174989	0.249221	0.586847	0.00180764	0.00534001	0.00760529	0.0179084	0.857296	0.142704	0.009554676	0.143901	1.83532	0	0.8350739	3.062043	1	1	1	1.503063	0.1427039	0.8572961	0.03051627	3.062043	0.482918	0.792716	1.08397	1.6404
607500	-17381.67	-17375.87	-5.806401	5.469623	0.244218	0.246815	0.253247	0.25572	0.1194637	0.228097	0.587343	0.374592	0.589454	0.00464983	0.0119732	0.00763617	0.0120162	0.376266	0.623734	0.06200405	3.34201	0.542636	0	0.7284661	3.832958	1	1	1	1.167115	0.6237341	0.3762659	0.02038532	3.832958	0.520486	0.814408	1.0824	1.5827
607600	-17388.94	-17381.76	-7.185847	23.4243	0.24524	0.248513	0.251001	0.255245	0.04483534	0.112415	0.0809462	0.839657	1.0457	0.00145606	0.00104846	0.0108757	0.0135444	0.826676	0.173324	0.06403972	1.44858	3.12215	0	0.6834882	3.310822	1	1	1	1.465666	0.1733236	0.8266764	0.01295254	3.310822	0.750946	0.921293	1.05437	1.27339
607700	-17389.4	-17376.93	-12.47774	27.02736	0.246892	0.242314	0.260474	0.25032	0.06269186	0.0914444	0.0887967	0.730077	0.152675	0.0021884	0.00212504	0.0174718	0.00365374	0.599965	0.400035	0.3221676	1.82293	1.60934	0	1.797023	3.540702	1	1	1	1.299646	0.4000349	0.5999651	0.0239315	3.540702	0.767187	0.927438	1.05147	1.25391
607800	-17382.79	-17375.23	-7.55444	5.276101	0.251603	0.254195	0.24898	0.245223	0.2444264	0.0502619	0.188871	0.551651	0.622017	0.00104327	0.00392032	0.0114504	0.012911	0.304148	0.695852	0.01075761	2.89991	2.61793	0	0.8535614	3.287035	1	1	1	1.294479	0.695852	0.304148	0.0207566	3.287035	0.513156	0.810288	1.08279	1.59377
607900	-17382.61	-17375.39	-7.217777	10.74539	0.253701	0.240671	0.251691	0.253938	0.009610677	0.107763	0.231022	0.404988	1.06176	0.00165195	0.00354145	0.00620828	0.0162762	0.0262711	0.973729	0.05295798	2.98085	2.85588	0	1.059487	3.372909	1	1	1	1.347412	0.9737289	0.02627105	0.01532951	3.372909	0.643194	0.87627	1.07087	1.40967
608000	-17380.12	-17373.52	-6.606524	23.00214	0.254882	0.248324	0.247879	0.248915	0.0911333	0.332556	0.829272	0.324949	0.961467	0.00636879	0.0158814	0.0062231	0.0184131	0.246055	0.753945	0.06981323	2.41146	0.176049	0	0.6848177	3.082169	1	1	1	1.280557	0.7539454	0.2460546	0.01915102	3.082169	0.748808	0.920473	1.05475	1.27597
608100	-17385.16	-17377.28	-7.877242	4.207855	0.258916	0.246433	0.244381	0.25027	0.02769351	0.166907	0.270999	0.890173	1.6634	0.00143832	0.00233533	0.00767106	0.0143343	0.376553	0.623447	0.107531	3.09652	2.82235	0	0.9089783	3.867142	1	1	1	1.159754	0.6234472	0.3765528	0.008617491	3.867142	0.465429	0.782104	1.08432	1.66815
608200	-17383.62	-17376.21	-7.407216	44.55441	0.24867	0.248858	0.257535	0.244936	0.2432555	0.191353	0.548111	0.508417	1.33806	0.00207022	0.00592994	0.0055005	0.0144763	0.688199	0.311801	0.02475106	2.53532	2.38168	0	0.8004845	3.764845	1	1	1	1.202839	0.3118005	0.6881995	0.01081887	3.764845	0.816513	0.945162	1.04203	1.1963
608300	-17383.52	-17375.15	-8.370469	20.10651	0.249884	0.248516	0.249294	0.252306	0.04572357	0.154661	0.738133	0.688324	2.50946	0.00124384	0.00593635	0.00553577	0.020182	0.998674	0.00132555	0.06412924	2.27097	0.959503	0	1.066143	3.039401	1	1	1	1.324641	0.001325545	0.9986745	0.008042381	3.039401	0.732468	0.914109	1.05756	1.29587
608400	-17383.66	-17376.95	-6.708958	47.97395	0.255379	0.241819	0.250003	0.252799	0.1390295	0.0975279	0.411718	0.460142	1.09349	0.00138348	0.00584044	0.00652735	0.0155117	0.679618	0.320382	0.00101762	0.10546	1.04086	0	1.393186	3.738637	1	1	1	1.177069	0.3203823	0.6796177	0.01418552	3.738637	0.822913	0.947361	1.04074	1.18898
608500	-17383.87	-17377	-6.874081	23.88335	0.252754	0.238332	0.257558	0.251356	0.09698956	0.272209	1.09063	0.336446	1.52767	0.00367469	0.0147229	0.00454186	0.0206228	0.281229	0.718771	0.02267154	1.06773	2.28859	0	0.9362799	3.049414	1	1	1	1.253183	0.7187714	0.2812286	0.01349951	3.049414	0.753208	0.922159	1.05398	1.27066
608600	-17386.91	-17376.42	-10.49344	41.3914	0.249877	0.251019	0.25168	0.247424	0.1359644	0.0856392	0.459539	0.596004	2.00082	0.000788437	0.00423074	0.00548711	0.0184205	0.929163	0.0708371	0.05059787	1.79457	2.26698	0	2.33345	3.581162	1	1	1	1.181447	0.07083713	0.9291629	0.009206499	3.581162	0.809923	0.942873	1.04334	1.20386
608700	-17389.73	-17378.84	-10.89297	32.10237	0.250276	0.257349	0.245699	0.246675	0.1872306	0.135528	0.737726	0.0965648	1.15158	0.0023947	0.0130352	0.00170625	0.0203477	0.672037	0.327963	0.2433312	1.96601	3.06214	0	1.220918	3.342488	1	1	1	1.230488	0.3279629	0.6720371	0.01766945	3.342488	0.785421	0.934151	1.04808	1.23235
608800	-17384.9	-17374.12	-10.77678	20.21385	0.248335	0.251223	0.251961	0.248481	0.4053614	0.480684	0.495766	0.1571	0.895229	0.00924846	0.00953865	0.00302265	0.0172244	0.071501	0.928499	0.08085525	3.34629	2.17286	0	1.108075	3.83523	1	1	1	1.35535	0.928499	0.071501	0.01924023	3.83523	0.733132	0.914371	1.05744	1.29505
608900	-17384.85	-17377.77	-7.077663	10.72546	0.251264	0.257783	0.247679	0.243273	0.1346481	0.293834	0.742649	1.03653	0.747118	0.00357041	0.00902402	0.012595	0.00907832	0.567339	0.432661	0.04040887	3.3162	0.414693	0	0.9616672	3.411237	1	1	1	1.391265	0.4326605	0.5673395	0.01215111	3.411237	0.642895	0.876135	1.07091	1.41006
609000	-17381.8	-17375.38	-6.421753	3.500997	0.249777	0.254081	0.245608	0.250533	0.104685	0.0419686	0.0897837	0.711202	0.248154	0.00100139	0.00214227	0.0169695	0.00592103	0.275009	0.724991	0.004467291	2.16788	0.841092	0	0.6263033	3.569062	1	1	1	1.188822	0.7249907	0.2750093	0.02386035	3.569062	0.424655	0.755969	1.08408	1.7353
609100	-17386.94	-17379.41	-7.523507	35.14149	0.260446	0.240744	0.250417	0.248394	0.1301769	0.0447135	0.171639	1.21153	0.190118	0.000751692	0.00288547	0.0203674	0.00319614	0.0222241	0.977776	0.06427325	3.06206	1.90854	0	0.8000686	3.052667	0	1	1	1.37173	0.9777759	0.02222412	0.0168113	3.052667	0.794463	0.937409	1.04636	1.22177
609200	-17380.67	-17374.45	-6.22086	40.28994	0.251201	0.243834	0.25578	0.249185	0.03402436	0.110415	0.225667	2.33754	0.282267	0.00102786	0.00210074	0.0217602	0.00262763	0.22373	0.77627	0.01429463	2.08504	0.368244	0	0.9180476	3.018148	1	1	1	1.228369	0.7762696	0.2237304	0.009309009	3.018148	0.807453	0.942009	1.04383	1.20671
609300	-17379.93	-17373.99	-5.941227	15.02729	0.251393	0.250263	0.251396	0.246948	0.0705182	0.108211	0.266854	1.7344	0.254142	0.00122401	0.00301848	0.0196184	0.0028747	0.115346	0.884654	0.0349061	1.81893	3.04532	0	0.8642574	3.368093	1	1	1	1.217023	0.8846538	0.1153462	0.01131135	3.368093	0.693778	0.898368	1.06376	1.34409
609400	-17382.27	-17375.57	-6.692239	49.45668	0.247947	0.249207	0.247809	0.255037	0.05507174	0.292832	0.408356	1.86744	0.418383	0.00246467	0.003437	0.0157176	0.00352139	0.332625	0.667375	0.07821326	0.510987	3.41718	0	0.8843492	3.94798	1	1	1	1.165905	0.6673754	0.3326246	0.008416669	3.94798	0.825485	0.948239	1.04022	1.18606
609500	-17386.51	-17375.02	-11.49057	29.4374	0.244715	0.248158	0.252624	0.254502	0.1574753	1.04047	1.07206	1.59448	2.1914	0.0069484	0.00715939	0.0106482	0.0146345	0.0535229	0.946477	0.05726794	0.772103	3.07125	0	0.3829374	3.132956	1	1	1	1.321876	0.9464771	0.0535229	0.006678149	3.132956	0.776411	0.930858	1.04977	1.24296
609600	-17385.44	-17376.28	-9.165353	25.19204	0.24815	0.248249	0.259245	0.244356	0.1596959	0.336224	0.548492	3.98878	0.407007	0.00160509	0.00261842	0.0190419	0.00194299	0.804375	0.195625	0.0932362	2.61121	0.385422	0	0.9285002	3.634318	1	1	1	1.194862	0.1956248	0.8043752	0.004773858	3.634318	0.759331	0.924485	1.05289	1.2633
609700	-17384.09	-17373.66	-10.42906	47.24932	0.248842	0.247065	0.251314	0.252779	0.07346868	0.546018	0.871229	2.35327	1.28179	0.0032254	0.00514647	0.0139011	0.00757172	0.247755	0.752245	0.1132374	0.169123	1.57732	0	0.3691607	3.564992	1	1	1	1.194963	0.7522454	0.2477546	0.005907137	3.564992	0.821614	0.946917	1.041	1.19047
609800	-17385.83	-17375.67	-10.15871	23.52548	0.243701	0.250882	0.249231	0.256185	0.1632698	0.193057	0.460849	1.6955	5.06898	0.00069757	0.00166518	0.00612632	0.0183157	0.675771	0.324229	0.01631784	3.45312	0.314208	0	0.7621853	3.490709	1	1	1	1.302067	0.3242293	0.6757707	0.003613282	3.490709	0.75145	0.921486	1.05429	1.27278
609900	-17387.58	-17377.2	-10.37878	38.02858	0.240872	0.253844	0.249068	0.256216	0.1994378	0.727808	1.12596	0.378791	5.14314	0.0030368	0.00469811	0.00158052	0.0214599	0.208611	0.791389	0.006722587	1.40758	3.30034	0	0.8107491	3.404315	1	1	1	1.311566	0.7913887	0.2086113	0.004172527	3.404315	0.802062	0.940112	1.04488	1.21294
610000	-17386.27	-17377.26	-9.017918	6.57625	0.244514	0.259437	0.252185	0.243863	0.1627087	0.189119	0.315413	0.663819	5.52547	0.000948552	0.001582	0.00332948	0.0277138	0.00533972	0.99466	0.007352034	2.61311	1.45695	0	0.8322487	3.237406	1	1	1	1.360564	0.9946603	0.00533972	0.005015644	3.237406	0.556762	0.834042	1.07994	1.52926
610100	-17383.53	-17375.49	-8.042849	0.943979	0.245205	0.248507	0.255995	0.250293	0.0410465	0.208598	0.433676	0.664554	4.39476	0.000911756	0.00189554	0.00290469	0.019209	0.0341032	0.965897	0.04535211	0.470373	2.14499	0	0.6798915	3.92123	1	1	1	1.204555	0.9658968	0.03410322	0.004370881	3.92123	0.125645	0.459241	0.99006	2.42505
610200	-17384.52	-17375.27	-9.254082	18.48815	0.252002	0.246433	0.244184	0.257381	0.08625104	0.196223	0.313513	0.167528	3.69796	0.00136305	0.00217779	0.00116372	0.0256876	0.210587	0.789413	0.1247147	2.8974	2.86505	0	0.3958945	3.466798	1	1	1	1.323983	0.7894128	0.2105872	0.006946428	3.466798	0.721794	0.909862	1.05933	1.30901
610300	-17390.48	-17379.38	-11.10121	7.395073	0.241494	0.251748	0.253788	0.252969	0.04272848	0.16605	0.178999	0.0859937	6.20566	0.00104158	0.00112281	0.000539413	0.0389263	0.535628	0.464372	0.1459421	0.66497	2.30063	0	0.603122	3.485324	1	1	1	1.289434	0.4643718	0.5356282	0.006272705	3.485324	0.578781	0.84538	1.07803	1.4978
610400	-17383.79	-17375.36	-8.425684	9.375783	0.249685	0.253312	0.246059	0.250945	0.01985986	0.239538	0.473372	0.239931	5.03266	0.00131548	0.00259962	0.00131763	0.0276379	0.795634	0.204366	0.03597348	2.61104	0.595012	0	0.5080531	3.068163	1	1	1	1.191611	0.2043664	0.7956336	0.005491711	3.068163	0.620692	0.865848	1.07362	1.43984
610500	-17384.63	-17374.62	-10.01196	43.38374	0.249978	0.245239	0.257585	0.247198	0.1038616	0.37685	0.718869	0.224543	5.49127	0.00163387	0.00311673	0.000973529	0.0238079	0.384532	0.615468	0.1265978	2.13621	3.39884	0	0.7559193	3.42232	1	1	1	1.209069	0.6154682	0.3845318	0.004335597	3.42232	0.814156	0.944346	1.0425	1.199
610600	-17388.32	-17378.78	-9.544254	41.59771	0.249093	0.251706	0.250218	0.248983	0.1058892	0.428574	0.814393	0.480328	4.30857	0.00244569	0.00464739	0.00274102	0.0245872	0.613351	0.386649	0.06073019	2.38211	1.18395	0	0.4386325	3.203788	1	1	1	1.320038	0.3866488	0.6133512	0.005706567	3.203788	0.810375	0.943031	1.04325	1.20334
610700	-17388.81	-17376.94	-11.86988	44.70931	0.248681	0.249503	0.251313	0.250503	0.07896625	0.860807	1.18738	0.97099	5.55346	0.00289274	0.00399018	0.00326302	0.0186624	0.444694	0.555306	0.08842839	0.30483	2.06808	0	0.5780494	3.296304	1	1	1	1.396887	0.5553058	0.4446942	0.003360504	3.296304	0.816819	0.945267	1.04197	1.19595
610800	-17386.6	-17377.07	-9.531745	36.34115	0.24733	0.251165	0.245378	0.256127	0.1190878	0.459782	0.900332	2.02488	2.38741	0.00270527	0.00529738	0.011914	0.0140471	0.798633	0.201367	0.00512563	2.01687	0.392837	0	0.909549	3.082299	1	1	1	1.512368	0.2013668	0.7986332	0.005883814	3.082299	0.797727	0.938574	1.04573	1.21797
610900	-17383.54	-17376.94	-6.597682	24.85808	0.242784	0.256878	0.252167	0.248172	0.02588971	0.150923	0.343064	0.30662	1.71975	0.00157637	0.00358324	0.0032026	0.0179625	0.75315	0.24685	0.04990177	1.92441	0.952289	0	0.8568673	3.927751	1	1	1	1.426296	0.2468499	0.7531501	0.01044482	3.927751	0.757812	0.92391	1.05316	1.26512
611000	-17384.81	-17377.9	-6.906308	30.54332	0.2441	0.258848	0.246003	0.251048	0.08060296	0.167354	0.302784	0.616005	2.95653	0.00106642	0.00192941	0.00392532	0.0188397	0.812264	0.187736	0.003851718	1.94816	0.748589	0	0.8973483	3.951458	1	1	1	1.444809	0.187736	0.812264	0.006372232	3.951458	0.780288	0.932281	1.04905	1.23839
611100	-17385.68	-17374.89	-10.78608	9.861285	0.251992	0.242618	0.255577	0.249813	0.01330396	0.449485	1.22166	0.134951	6.07187	0.00178912	0.00486267	0.000537156	0.0241684	0.315851	0.684149	0.04082239	1.77811	1.30822	0	0.9609284	3.235932	1	1	1	1.303128	0.6841488	0.3158512	0.00398039	3.235932	0.629158	0.869813	1.07262	1.42841
611200	-17385.49	-17376.45	-9.035322	29.99573	0.252328	0.249643	0.251256	0.246773	0.05060138	0.337465	0.480696	0.733626	3.60559	0.0019378	0.00276027	0.00421265	0.0207041	0.0119833	0.988017	0.02762441	2.83436	1.37013	0	1.67983	3.158224	1	1	1	1.112113	0.9880167	0.01198334	0.005742229	3.158224	0.778394	0.931587	1.0494	1.24062
611300	-17382	-17373.32	-8.67579	16.11511	0.252597	0.247968	0.246968	0.252467	0.05375112	0.459501	0.922341	0.651954	3.10855	0.00251687	0.00505203	0.00357101	0.0170267	0.2395	0.7605	0.06417423	0.536879	0.953935	0	0.6846736	3.972667	1	1	1	1.294186	0.7605005	0.2394995	0.005477396	3.972667	0.703493	0.902411	1.06227	1.33183
611400	-17386.41	-17375.04	-11.36289	11.57441	0.254364	0.240521	0.252913	0.252201	0.09674899	1.00668	1.9741	0.143348	4.50254	0.0049016	0.009612	0.000697971	0.0219231	0.295716	0.704284	0.02755353	1.45521	1.55948	0	1.179079	3.32853	1	1	1	1.313194	0.7042836	0.2957164	0.004869055	3.32853	0.654981	0.881581	1.06932	1.39412
611500	-17386.92	-17376.66	-10.25677	3.478356	0.24526	0.246726	0.258458	0.249557	0.1378437	0.621044	0.998313	0.423317	5.86263	0.00259086	0.00416475	0.00176599	0.0244577	0.0977279	0.902272	0.02879614	3.13158	0.577131	0	1.067015	3.176395	1	1	1	1.176539	0.9022721	0.09772793	0.004171787	3.176395	0.423188	0.754989	1.08404	1.73778
611600	-17383.2	-17374.57	-8.629807	40.03836	0.248297	0.246138	0.250853	0.254712	0.04629712	0.25814	0.366678	0.933172	5.69691	0.0010892	0.00154717	0.00393745	0.0240377	0.826681	0.173319	0.007952423	2.14712	1.14361	0	0.8003568	3.20185	1	1	1	1.340071	0.1733191	0.8266809	0.004219425	3.20185	0.806875	0.941806	1.04394	1.20738
611700	-17382.85	-17373.52	-9.33541	30.91447	0.250861	0.248896	0.250029	0.250214	0.1255864	0.130917	0.162466	1.28549	4.28024	0.000750152	0.000930922	0.00736578	0.0245256	0.176274	0.823726	0.02258721	0.438068	2.63171	0	0.4865069	3.202068	1	1	1	1.265636	0.8237258	0.1762742	0.005729963	3.202068	0.781544	0.93274	1.04881	1.23691
611800	-17383.71	-17373.25	-10.45872	44.25854	0.251663	0.247353	0.247414	0.25357	0.03505402	0.0716763	0.131809	0.522415	3.17747	0.000588493	0.00108221	0.00428926	0.0260884	0.022675	0.977325	0.04794248	1.89192	2.08764	0	1.893849	3.373362	1	1	1	1.416694	0.977325	0.02267498	0.008210432	3.373362	0.815926	0.944959	1.04215	1.19697
611900	-17384.56	-17377.14	-7.415855	34.36177	0.258566	0.247137	0.244785	0.249512	0.06754225	0.408015	0.826485	0.754969	2.22789	0.00251549	0.00509542	0.00465452	0.0137353	0.283617	0.716383	0.01399754	1.14266	1.86058	0	0.9581187	3.984678	1	1	1	1.377621	0.7163828	0.2836172	0.006165173	3.984678	0.792254	0.936618	1.04678	1.22435
612000	-17383.79	-17374.64	-9.143257	25.35595	0.252958	0.247395	0.249313	0.250333	0.03092626	0.19616	0.827876	0.472227	3.92794	0.00104697	0.00441864	0.00252043	0.0209647	0.912402	0.0875984	0.08324144	3.33315	3.38649	0	0.7286854	3.474258	1	1	1	1.388553	0.08759842	0.9124016	0.005337318	3.474258	0.760065	0.924763	1.05275	1.26242
612100	-17388.19	-17376.66	-11.53137	14.86965	0.248834	0.240587	0.255735	0.254843	0.2034042	0.607257	1.15754	0.898265	5.35411	0.00192745	0.00367405	0.00285112	0.0169941	0.90766	0.0923402	0.03570975	1.23437	0.650737	0	0.6173173	3.859513	1	1	1	1.341749	0.09234022	0.9076598	0.003174026	3.859513	0.692288	0.897742	1.06399	1.34598
