Iteration	Posterior	Likelihood	Prior	alpha	bf[1]	bf[2]	bf[3]	bf[4]	birth	branch_rate_multiplier[1]	branch_rate_multiplier[2]	branch_rate_multiplier[3]	branch_rate_multiplier[4]	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	clado_event_probs[1]	clado_event_probs[2]	death	distance_scale	epoch_times[1]	epoch_times[2]	epoch_times[3]	extirpation_rate	ingroup_age	ingroup_older_island[1]	ingroup_older_island[2]	ingroup_older_island[3]	kappa	p_allopatry	p_sympatry	rate_bg	rate_mol	root_age	site_rates[1]	site_rates[2]	site_rates[3]	site_rates[4]
4100	-17389.34	-17375.59	-13.75162	48.12946	0.247397	0.253603	0.256263	0.242736	0.04794709	0.132042	0.174734	1.66115	0.87148	0.00112685	0.00149119	0.0141763	0.00743724	0.27759	0.72241	0.01571552	0.0006321842	3.00994	0.537515	0	2.076737	3.894142	1	1	1	1.404237	0.7224105	0.2775895	6.272008	0.008534029	3.894142	0.823188	0.947456	1.04068	1.18867
4200	-17393.5	-17373.97	-19.53434	17.88629	0.25605	0.243924	0.254808	0.245219	0.103624	0.12109	0.135292	1.73175	0.153215	0.00120446	0.00134573	0.0172255	0.00152401	0.234704	0.765296	0.1715922	0.005404088	3.42375	0.600206	0	2.91704	3.827768	1	1	1	1.275092	0.765296	0.234704	44.71844	0.009946848	3.827768	0.71748	0.908125	1.06004	1.31436
4300	-17390.61	-17373.33	-17.27348	39.95515	0.255089	0.252971	0.242759	0.24918	0.1459028	0.0410747	0.105336	2.34381	1.15682	0.000286537	0.000734826	0.0163505	0.00807001	0.00730431	0.992696	0.03630809	0.02368061	3.18674	0.736828	0	0.6042227	3.595615	1	1	1	1.258685	0.9926957	0.007304313	82.35173	0.006976012	3.595615	0.806683	0.941739	1.04398	1.2076
4400	-17389.4	-17373.89	-15.50468	19.62781	0.251259	0.250914	0.241136	0.25669	0.07992236	0.101362	0.199332	3.53994	1.15394	0.000518987	0.00102061	0.018125	0.00590834	0.851352	0.148648	0.1127914	0.004945916	2.83021	0.629483	0	0.423064	3.422577	1	1	1	1.338627	0.1486483	0.8513517	8.863541	0.005120134	3.422577	0.729441	0.912912	1.05807	1.29958
4500	-17389.29	-17375.45	-13.84313	6.463292	0.249947	0.247593	0.259684	0.242776	0.06960846	0.178488	0.233076	3.45281	0.383835	0.00106259	0.00138757	0.0205555	0.00228508	0.952102	0.0478983	0.03862953	0.005964242	2.84696	0.769802	0	0.7409032	3.541851	1	1	1	1.396283	0.04789827	0.9521017	35.60498	0.00595327	3.541851	0.553439	0.832294	1.0802	1.53407
4600	-17388	-17374.97	-13.0272	25.37587	0.248552	0.246721	0.249895	0.254832	0.02940551	0.0701657	0.128109	2.71913	1.01644	0.000474295	0.00086597	0.0183804	0.00687078	0.98719	0.0128097	0.01534084	0.002792799	2.71065	1.38836	0	0.781208	3.641709	1	1	1	1.386593	0.01280974	0.9871903	5.233151	0.006759643	3.641709	0.760154	0.924796	1.05274	1.26231
4700	-17386.12	-17371.82	-14.29623	32.49903	0.257483	0.245154	0.248871	0.248492	0.1073341	0.167743	0.346075	3.55639	0.352194	0.000939709	0.00193874	0.0199231	0.00197302	0.984739	0.0152613	0.00751903	0.0026636	3.2371	0.656284	0	1.280845	3.50079	1	1	1	1.361923	0.01526128	0.9847387	33.82495	0.00560207	3.50079	0.78667	0.934604	1.04784	1.23088
4800	-17388.82	-17372.7	-16.12476	39.53877	0.245427	0.246698	0.255802	0.252074	0.1153838	0.210422	0.341901	3.76188	2.16889	0.000798491	0.00129741	0.0142752	0.00823029	0.728373	0.271627	0.02017573	0.007103873	3.05571	0.909763	0	0.6548054	3.575326	1	1	1	1.231823	0.2716267	0.7283733	42.55832	0.003794703	3.575326	0.805712	0.941398	1.04417	1.20872
4900	-17393.46	-17373.31	-20.14691	29.32988	0.254253	0.24561	0.254083	0.246055	0.1236609	0.0882583	0.111399	2.82726	0.0684972	0.000595866	0.000752096	0.0190879	0.000462451	0.0316633	0.968337	0.2155816	0.01097308	3.18745	1.45876	0	1.861624	3.837894	1	1	1	1.470862	0.9683367	0.03166325	35.11372	0.006751385	3.837894	0.776023	0.930715	1.04984	1.24342
5000	-17388.41	-17371.13	-17.28017	26.31747	0.246133	0.251645	0.250762	0.251461	0.01469826	0.062772	0.161932	3.65775	0.0582764	0.000350076	0.000903087	0.0203991	0.000325004	0.0467403	0.95326	0.08633009	0.005906635	3.48215	1.22247	0	0.5678491	3.578243	1	1	1	1.30015	0.9532597	0.04674032	47.56698	0.005576945	3.578243	0.764242	0.926335	1.052	1.25742
