Iteration	start_1	end_1	start_2	end_2	start_3	end_3	start_4	end_4	start_5	end_5	start_6	end_6	start_7	end_7
29900	2	2	2	1	4	3	4	4	4	2	4	4	4	4
30000	2	2	1	1	3	3	4	4	3	5	4	3	4	4
30100	9	2	1	1	4	3	4	4	4	12	4	4	4	4
30200	2	2	1	1	3	3	4	4	3	5	4	3	4	4
30300	2	2	12	1	1	3	4	4	1	12	4	1	4	4
30400	3	2	2	1	2	3	4	4	2	7	4	2	4	4
30500	3	2	6	1	1	3	4	4	1	6	4	1	4	4
30600	2	2	5	1	11	3	4	4	3	5	4	11	4	4
30700	2	2	5	1	3	3	4	4	3	5	4	3	4	4
30800	1	2	11	1	4	3	4	4	4	11	4	4	4	4
30900	3	2	3	1	3	3	4	4	3	3	4	3	4	4
31000	1	2	1	1	2	3	4	4	2	1	4	2	4	4
31100	7	2	4	1	4	3	4	4	4	14	4	4	4	4
31200	2	2	2	1	2	3	4	4	2	2	4	2	4	4
31300	6	2	1	1	4	3	4	4	4	6	4	4	4	4
31400	2	2	2	1	4	3	4	4	4	2	4	4	4	4
31500	5	2	1	1	3	3	4	4	2	5	4	7	4	4
31600	1	2	1	1	4	3	4	4	4	1	4	4	4	4
31700	1	2	2	1	3	3	4	4	3	5	4	3	4	4
31800	3	2	3	1	4	3	4	4	4	3	4	4	4	4
31900	4	2	4	1	4	3	4	4	4	4	4	4	4	4
32000	3	2	10	1	4	3	4	4	4	10	4	4	4	4
32100	4	2	1	1	4	3	4	4	4	8	4	4	4	4
32200	3	2	3	1	1	3	4	4	6	3	4	6	4	4
32300	1	2	1	1	2	3	4	4	1	1	4	5	4	4
32400	4	2	4	1	4	3	4	4	4	4	4	4	4	4
32500	1	2	1	1	4	3	4	4	10	1	4	10	4	4
32600	4	2	4	1	4	3	4	4	4	4	4	4	4	4
32700	3	2	3	1	4	3	4	4	4	3	4	4	4	4
32800	4	2	4	1	4	3	4	4	4	4	4	4	4	4
32900	3	2	10	1	4	3	3	4	4	10	4	10	4	4
33000	8	2	3	1	4	3	4	4	4	13	4	4	4	4
33100	1	2	1	1	4	3	4	4	4	1	4	4	4	4
33200	1	2	1	1	4	3	4	4	4	1	4	4	4	4
33300	1	2	1	1	4	3	4	4	4	1	4	4	4	4
33400	6	2	1	1	4	3	9	4	3	6	4	14	4	4
33500	2	2	2	1	4	3	4	4	2	2	4	9	4	4
33600	2	2	2	1	4	3	4	4	4	2	4	4	4	4
33700	2	2	2	1	4	3	3	4	3	2	4	3	4	4
33800	4	2	4	1	4	3	4	4	4	4	4	4	4	4
33900	1	2	1	1	4	3	4	4	4	1	4	4	4	4
34000	3	2	3	1	4	3	4	4	4	3	4	4	4	4
34100	2	2	2	1	12	3	4	4	2	2	4	12	4	4
34200	2	2	2	1	2	3	4	4	2	2	4	2	4	4
34300	3	2	7	1	1	3	4	4	1	7	4	1	4	4
34400	10	2	1	1	1	3	4	4	5	13	4	5	4	4
34500	2	2	2	1	2	3	4	4	2	2	4	2	4	4
34600	4	2	4	1	1	3	4	4	1	4	4	1	4	4
34700	2	2	2	1	2	3	4	4	2	2	4	2	4	4
34800	8	2	1	1	4	3	4	4	4	8	4	4	4	4
34900	2	2	2	1	3	3	4	4	2	2	4	7	4	4
35000	4	2	4	1	4	3	4	4	4	4	4	4	4	4
35100	4	2	4	1	2	3	4	4	4	4	4	9	4	4
35200	2	2	2	1	1	3	4	4	5	2	4	5	4	4
35300	2	2	2	1	2	3	4	4	2	2	4	2	4	4
35400	12	2	2	1	10	3	4	4	4	12	4	10	4	4
35500	2	2	2	1	12	3	4	4	2	2	4	12	4	4
35600	3	2	3	1	1	3	4	4	4	3	4	8	4	4
35700	3	2	1	1	3	3	4	4	1	6	4	6	4	4
35800	2	2	2	1	2	3	4	4	2	2	4	2	4	4
35900	4	2	4	1	1	3	4	4	1	4	4	1	4	4
36000	2	2	2	1	2	3	4	4	9	2	4	9	4	4
36100	1	2	1	1	3	3	4	4	3	1	4	3	4	4
36200	3	2	3	1	3	3	4	4	3	3	4	3	4	4
36300	9	2	4	1	8	3	4	4	4	9	4	8	4	4
36400	4	2	7	1	3	3	4	4	2	14	4	7	4	4
36500	2	2	2	1	2	3	4	4	2	2	4	2	4	4
36600	5	2	1	1	2	3	4	4	2	5	4	2	4	4
36700	3	2	3	1	4	3	4	4	3	3	4	10	4	4
36800	2	2	1	1	3	3	4	4	3	5	4	3	4	4
36900	2	2	1	1	2	3	4	4	2	5	4	2	4	4
37000	2	2	6	1	6	3	4	4	4	11	4	13	4	4
37100	2	2	2	1	2	3	4	4	2	2	4	2	4	4
37200	1	2	1	1	3	3	4	4	3	1	4	3	4	4
37300	2	2	1	1	4	3	4	4	3	5	4	10	4	4
37400	1	2	1	1	3	3	4	4	3	1	4	3	4	4
37500	2	2	2	1	1	3	4	4	1	2	4	1	4	4
37600	1	2	1	1	3	3	4	4	3	1	4	3	4	4
37700	2	2	1	1	9	3	4	4	4	5	4	9	4	4
37800	2	2	2	1	2	3	4	4	2	2	4	2	4	4
37900	3	2	3	1	3	3	4	4	14	3	4	14	4	4
38000	3	2	3	1	4	3	4	4	4	3	4	4	4	4
38100	5	2	1	1	3	3	4	4	3	5	4	3	4	4
38200	1	2	1	1	2	3	4	4	2	1	4	2	4	4
38300	9	2	2	1	2	3	4	4	12	9	4	12	4	4
38400	2	2	2	1	3	3	4	4	3	2	4	3	4	4
38500	1	2	1	1	3	3	4	4	8	1	4	13	4	4
38600	11	2	1	1	3	3	4	4	1	11	4	6	4	4
38700	2	2	2	1	1	3	4	4	1	2	4	1	4	4
38800	4	2	4	1	1	3	4	4	1	4	4	1	4	4
38900	4	2	8	1	4	3	4	4	4	8	4	4	4	4
39000	1	2	1	1	2	3	4	4	2	1	4	2	4	4
