Iteration	start_1	end_1	start_2	end_2	start_3	end_3	start_4	end_4	start_5	end_5	start_6	end_6	start_7	end_7
21100	2	2	2	1	3	3	4	4	13	2	4	13	4	4
21200	1	2	1	1	4	3	4	4	4	1	4	4	4	4
21300	2	2	2	1	3	3	4	4	3	2	4	3	4	4
21400	2	2	2	1	4	3	4	4	4	2	4	4	4	4
21500	10	2	1	1	4	3	4	4	4	13	4	4	4	4
21600	2	2	2	1	4	3	4	4	12	2	4	12	4	4
21700	1	2	1	1	4	3	4	4	4	1	4	4	4	4
21800	1	2	1	1	9	3	4	4	2	1	4	9	4	4
21900	2	2	1	1	4	3	4	4	4	5	4	4	4	4
22000	2	2	5	1	4	3	4	4	4	5	4	4	4	4
22100	1	2	1	1	9	3	4	4	2	1	4	9	4	4
22200	12	2	1	1	4	3	4	4	4	12	4	4	4	4
22300	2	2	2	1	4	3	4	4	4	2	4	4	4	4
22400	2	2	1	1	3	3	3	4	4	5	4	3	4	4
22500	1	2	1	1	2	3	1	4	4	1	4	5	4	4
22600	2	2	1	1	3	3	4	4	4	5	4	10	4	4
22700	2	2	5	1	1	3	1	4	4	5	4	1	4	4
22800	2	2	1	1	4	3	4	4	4	5	4	4	4	4
22900	2	2	1	1	4	3	4	4	4	5	4	4	4	4
23000	2	2	1	1	3	3	3	4	4	5	4	3	4	4
23100	1	2	1	1	4	3	3	4	4	1	4	10	4	4
23200	3	2	1	1	1	3	5	4	4	6	4	5	4	4
23300	2	2	2	1	1	3	8	4	4	2	4	8	4	4
23400	2	2	1	1	2	3	2	4	4	5	4	2	4	4
23500	1	2	1	1	4	3	4	4	4	1	4	4	4	4
23600	2	2	2	1	4	3	4	4	4	2	4	4	4	4
23700	2	2	8	1	4	3	4	4	4	12	4	4	4	4
23800	2	2	1	1	4	3	2	4	4	5	4	9	4	4
23900	2	2	6	1	1	3	5	4	4	11	4	5	4	4
24000	7	2	3	1	2	3	2	4	4	7	4	2	4	4
24100	9	2	1	1	2	3	2	4	4	12	4	2	4	4
24200	1	2	1	1	2	3	2	4	4	1	4	2	4	4
24300	2	2	1	1	3	3	3	4	4	5	4	3	4	4
24400	2	2	2	1	2	3	2	4	4	2	4	2	4	4
24500	2	2	1	1	4	3	4	4	4	5	4	4	4	4
24600	1	2	1	1	4	3	4	4	4	1	4	4	4	4
24700	2	2	5	1	4	3	4	4	4	5	4	4	4	4
24800	1	2	1	1	4	3	4	4	4	1	4	4	4	4
24900	2	2	5	1	4	3	9	4	4	5	4	9	4	4
25000	2	2	5	1	4	3	4	4	4	5	4	4	4	4
25100	2	2	7	1	4	3	4	4	4	7	4	4	4	4
25200	1	2	1	1	4	3	4	4	4	1	4	4	4	4
25300	2	2	1	1	4	3	4	4	4	5	4	4	4	4
25400	14	2	4	1	4	3	4	4	4	14	4	4	4	4
25500	3	2	3	1	4	3	1	4	12	3	4	12	4	4
25600	4	2	4	1	4	3	1	4	1	4	4	1	4	4
25700	4	2	4	1	4	3	2	4	4	4	4	9	4	4
25800	2	2	1	1	4	3	4	4	5	5	4	12	4	4
25900	2	2	2	1	4	3	4	4	4	2	4	4	4	4
26000	8	2	1	1	4	3	4	4	4	8	4	4	4	4
26100	7	2	2	1	4	3	3	4	3	7	4	3	4	4
26200	2	2	11	1	4	3	4	4	5	11	4	12	4	4
26300	1	2	1	1	4	3	4	4	4	1	4	4	4	4
26400	2	2	4	1	4	3	3	4	3	9	4	3	4	4
26500	3	2	1	1	4	3	4	4	4	6	4	4	4	4
