Iteration	start_1	end_1	start_2	end_2	start_3	end_3	start_4	end_4	start_5	end_5	start_6	end_6	start_7	end_7
10400	2	2	1	1	3	3	4	4	3	5	4	3	4	4
10500	1	2	1	1	2	3	4	4	2	1	4	2	4	4
10600	2	2	2	1	3	3	4	4	3	2	4	3	4	4
10700	1	2	1	1	3	3	4	4	3	1	4	3	4	4
10800	2	2	2	1	3	3	4	4	7	2	4	7	4	4
10900	2	2	2	1	3	3	4	4	3	2	4	3	4	4
11000	2	2	2	1	2	3	4	4	2	2	4	2	4	4
11100	2	2	2	1	2	3	4	4	2	2	4	2	4	4
11200	1	2	1	1	3	3	4	4	3	1	4	3	4	4
11300	1	2	2	1	2	3	4	4	3	5	4	7	4	4
11400	2	2	2	1	7	3	4	4	2	2	4	7	4	4
11500	1	2	1	1	2	3	4	4	2	1	4	2	4	4
11600	1	2	1	1	3	3	4	4	3	1	4	3	4	4
11700	2	2	5	1	2	3	4	4	2	5	4	2	4	4
11800	1	2	1	1	3	3	4	4	3	1	4	3	4	4
11900	2	2	2	1	2	3	4	4	2	2	4	2	4	4
12000	2	2	2	1	2	3	4	4	2	2	4	2	4	4
12100	2	2	2	1	3	3	4	4	3	2	4	3	4	4
12200	1	2	1	1	3	3	4	4	3	1	4	3	4	4
12300	1	2	2	1	2	3	4	4	3	5	4	7	4	4
12400	2	2	2	1	2	3	4	4	2	2	4	2	4	4
12500	2	2	2	1	2	3	4	4	2	2	4	2	4	4
12600	1	2	1	1	2	3	4	4	2	1	4	2	4	4
12700	1	2	1	1	2	3	4	4	2	1	4	2	4	4
12800	1	2	1	1	3	3	4	4	3	1	4	3	4	4
12900	1	2	1	1	3	3	4	4	3	1	4	3	4	4
13000	2	2	2	1	3	3	4	4	2	2	4	7	4	4
13100	1	2	1	1	9	3	0	4	1	1	0	12	0	0
13200	1	2	1	1	3	3	4	4	3	1	4	3	4	4
13300	1	2	1	1	2	3	4	4	2	1	4	2	4	4
13400	1	2	1	1	3	3	4	4	3	1	4	3	4	4
13500	1	2	1	1	2	3	4	4	2	1	4	2	4	4
13600	1	2	1	1	3	3	4	4	3	1	4	3	4	4
13700	2	2	1	1	3	3	4	4	3	5	4	3	4	4
13800	2	2	2	1	7	3	0	4	3	2	0	7	0	0
13900	5	2	2	1	2	3	4	4	2	5	4	2	4	4
14000	1	2	1	1	3	3	4	4	3	1	4	3	4	4
14100	1	2	1	1	2	3	4	4	2	1	4	2	4	4
14200	2	2	2	1	3	3	4	4	3	2	4	3	4	4
14300	1	2	1	1	3	3	4	4	3	1	4	3	4	4
14400	1	2	1	1	3	3	4	4	3	1	4	3	4	4
14500	1	2	2	1	3	3	4	4	3	5	4	3	4	4
14600	2	2	1	1	3	3	4	4	7	5	4	7	4	4
14700	1	2	1	1	2	3	4	4	2	1	4	2	4	4
14800	2	2	2	1	3	3	4	4	3	2	4	3	4	4
14900	2	2	2	1	2	3	4	4	2	2	4	2	4	4
15000	5	2	2	1	2	3	4	4	2	5	4	2	4	4
15100	1	2	1	1	3	3	4	4	3	1	4	3	4	4
15200	1	2	1	1	2	3	4	4	2	1	4	2	4	4
15300	1	2	1	1	3	3	4	4	3	1	4	3	4	4
15400	2	2	5	1	3	3	4	4	3	5	4	3	4	4
15500	2	2	2	1	3	3	4	4	3	2	4	3	4	4
15600	2	2	2	1	2	3	4	4	2	2	4	2	4	4
15700	1	2	1	1	2	3	4	4	2	1	4	2	4	4
15800	1	2	1	1	2	3	4	4	2	1	4	2	4	4
15900	1	2	1	1	2	3	4	4	2	1	4	2	4	4
16000	1	2	1	1	2	3	4	4	2	1	4	2	4	4
16100	1	2	1	1	3	3	4	4	3	1	4	3	4	4
16200	1	2	1	1	3	3	4	4	3	1	4	3	4	4
16300	2	2	2	1	3	3	0	4	3	2	0	3	0	0
16400	5	2	1	1	3	3	4	4	3	5	4	3	4	4
16500	2	2	2	1	2	3	4	4	2	2	4	2	4	4
16600	2	2	2	1	2	3	4	4	2	2	4	2	4	4
16700	1	2	1	1	2	3	4	4	2	1	4	2	4	4
16800	1	2	1	1	2	3	4	4	2	1	4	2	4	4
16900	2	2	2	1	2	3	4	4	3	2	4	7	4	4
17000	1	2	1	1	2	3	4	4	2	1	4	2	4	4
17100	1	2	5	1	2	3	4	4	2	5	4	2	4	4
17200	1	2	1	1	3	3	4	4	3	1	4	3	4	4
17300	1	2	1	1	2	3	4	4	2	1	4	2	4	4
17400	1	2	1	1	3	3	4	4	3	1	4	3	4	4
17500	2	2	2	1	2	3	4	4	2	2	4	2	4	4
17600	5	2	1	1	3	3	4	4	3	5	4	3	4	4
17700	2	2	2	1	2	3	4	4	2	2	4	2	4	4
17800	1	2	1	1	2	3	4	4	2	1	4	2	4	4
17900	2	2	1	1	3	3	4	4	3	5	4	3	4	4
18000	2	2	1	1	3	3	4	4	3	5	4	3	4	4
18100	1	2	1	1	2	3	4	4	2	1	4	2	4	4
18200	0	2	0	1	3	3	4	4	3	0	4	3	4	4
18300	2	2	2	1	2	3	4	4	2	2	4	2	4	4
18400	2	2	2	1	3	3	4	4	3	2	4	3	4	4
18500	2	2	2	1	3	3	4	4	3	2	4	3	4	4
18600	1	2	1	1	3	3	4	4	3	1	4	3	4	4
18700	1	2	1	1	2	3	4	4	2	1	4	2	4	4
18800	1	2	1	1	2	3	4	4	2	1	4	2	4	4
18900	5	2	2	1	3	3	4	4	3	5	4	3	4	4
19000	1	2	1	1	3	3	4	4	3	1	4	3	4	4
19100	1	2	1	1	2	3	4	4	2	1	4	2	4	4
19200	1	2	1	1	2	3	4	4	2	1	4	2	4	4
19300	1	2	1	1	2	3	4	4	2	1	4	2	4	4
19400	1	2	1	1	2	3	4	4	2	1	4	2	4	4
19500	1	2	1	1	9	3	0	4	1	1	0	12	0	0
19600	5	2	1	1	2	3	4	4	2	5	4	2	4	4
19700	1	2	1	1	3	3	4	4	3	1	4	3	4	4
19800	1	2	1	1	3	3	4	4	3	1	4	3	4	4
19900	1	2	1	1	4	3	4	4	4	1	4	4	4	4
20000	2	2	2	1	3	3	4	4	3	2	4	3	4	4
20100	1	2	1	1	3	3	4	4	7	1	4	7	4	4
20200	1	2	1	1	3	3	4	4	3	1	4	3	4	4
20300	1	2	1	1	3	3	4	4	3	1	4	3	4	4
20400	2	2	2	1	3	3	4	4	3	2	4	3	4	4
20500	1	2	1	1	2	3	4	4	2	1	4	2	4	4
20600	2	2	2	1	3	3	4	4	3	2	4	3	4	4
20700	2	2	2	1	2	3	4	4	2	2	4	2	4	4
20800	2	2	2	1	2	3	4	4	2	2	4	2	4	4
20900	1	2	1	1	7	3	4	4	2	1	4	7	4	4
21000	1	2	1	1	4	3	4	4	3	1	4	10	4	4
21100	1	2	1	1	3	3	4	4	3	1	4	3	4	4
21200	5	2	1	1	3	3	4	4	3	5	4	3	4	4
21300	2	2	2	1	3	3	4	4	3	2	4	3	4	4
21400	1	2	1	1	2	3	4	4	2	1	4	2	4	4
21500	2	2	1	1	4	3	4	4	4	5	4	4	4	4
21600	1	2	1	1	3	3	4	4	3	1	4	3	4	4
21700	2	2	2	1	2	3	4	4	2	2	4	2	4	4
21800	2	2	1	1	3	3	4	4	3	5	4	3	4	4
21900	2	2	2	1	7	3	4	4	2	2	4	7	4	4
22000	1	2	1	1	3	3	4	4	3	1	4	3	4	4
22100	2	2	2	1	2	3	0	4	2	2	0	2	0	0
22200	1	2	2	1	2	3	4	4	2	5	4	2	4	4
22300	2	2	2	1	4	3	4	4	4	2	4	4	4	4
22400	2	2	2	1	3	3	4	4	3	2	4	3	4	4
22500	1	2	1	1	3	3	4	4	3	1	4	3	4	4
22600	2	2	2	1	3	3	4	4	3	2	4	3	4	4
22700	2	2	2	1	3	3	4	4	3	2	4	3	4	4
22800	2	2	2	1	4	3	4	4	4	2	4	4	4	4
22900	2	2	2	1	2	3	4	4	2	2	4	2	4	4
23000	1	2	1	1	3	3	4	4	3	1	4	3	4	4
23100	1	2	1	1	2	3	4	4	2	1	4	2	4	4
23200	2	2	2	1	3	3	4	4	3	2	4	3	4	4
23300	2	2	2	1	2	3	4	4	2	2	4	2	4	4
23400	2	2	2	1	3	3	4	4	3	2	4	3	4	4
23500	2	2	5	1	2	3	4	4	2	5	4	2	4	4
23600	5	2	1	1	7	3	4	4	3	5	4	7	4	4
23700	1	2	1	1	4	3	4	4	4	1	4	4	4	4
23800	1	2	1	1	2	3	4	4	2	1	4	2	4	4
23900	1	2	1	1	3	3	4	4	3	1	4	3	4	4
24000	1	2	5	1	3	3	4	4	7	5	4	7	4	4
24100	1	2	1	1	2	3	4	4	2	1	4	2	4	4
24200	2	2	2	1	2	3	0	4	2	2	0	2	0	0
24300	1	2	1	1	2	3	4	4	2	1	4	2	4	4
24400	2	2	2	1	3	3	4	4	3	2	4	3	4	4
24500	2	2	2	1	10	3	4	4	3	2	4	10	4	4
24600	2	2	2	1	3	3	4	4	3	2	4	3	4	4
24700	1	2	1	1	2	3	4	4	2	1	4	2	4	4
24800	2	2	2	1	2	3	4	4	2	2	4	2	4	4
24900	1	2	1	1	3	3	4	4	3	1	4	3	4	4
25000	2	2	2	1	2	3	4	4	2	2	4	2	4	4
25100	1	2	1	1	2	3	4	4	2	1	4	2	4	4
25200	2	2	2	1	2	3	4	4	2	2	4	2	4	4
25300	2	2	1	1	2	3	4	4	2	5	4	2	4	4
25400	2	2	2	1	2	3	4	4	2	2	4	2	4	4
25500	5	2	1	1	3	3	4	4	3	5	4	3	4	4
25600	2	2	2	1	3	3	4	4	3	2	4	3	4	4
25700	2	2	2	1	3	3	4	4	3	2	4	3	4	4
25800	2	2	5	1	3	3	4	4	3	5	4	3	4	4
25900	2	2	2	1	3	3	4	4	3	2	4	3	4	4
26000	1	2	1	1	3	3	4	4	3	1	4	3	4	4
26100	2	2	2	1	2	3	4	4	2	2	4	2	4	4
26200	5	2	2	1	2	3	4	4	2	5	4	2	4	4
26300	2	2	2	1	3	3	4	4	3	2	4	3	4	4
26400	1	2	1	1	3	3	4	4	3	1	4	3	4	4
26500	5	2	1	1	3	3	4	4	2	5	4	7	4	4
26600	2	2	2	1	2	3	4	4	2	2	4	2	4	4
26700	1	2	1	1	2	3	4	4	2	1	4	2	4	4
26800	2	2	2	1	3	3	4	4	3	2	4	3	4	4
26900	1	2	1	1	2	3	4	4	2	1	4	2	4	4
27000	1	2	1	1	2	3	4	4	2	1	4	2	4	4
27100	1	2	5	1	3	3	4	4	3	5	4	3	4	4
27200	1	2	1	1	2	3	0	4	12	1	0	12	0	0
27300	1	2	1	1	2	3	4	4	2	1	4	2	4	4
27400	1	2	1	1	2	3	4	4	2	1	4	2	4	4
27500	2	2	2	1	3	3	4	4	3	2	4	3	4	4
27600	2	2	2	1	2	3	4	4	2	2	4	2	4	4
27700	2	2	5	1	3	3	4	4	7	5	4	7	4	4
27800	1	2	1	1	2	3	4	4	2	1	4	2	4	4
27900	5	2	1	1	2	3	4	4	2	5	4	2	4	4
28000	2	2	2	1	2	3	4	4	2	2	4	2	4	4
28100	2	2	2	1	3	3	4	4	2	2	4	7	4	4
28200	2	2	2	1	3	3	4	4	3	2	4	3	4	4
28300	1	2	1	1	2	3	4	4	2	1	4	2	4	4
28400	5	2	2	1	2	3	4	4	2	5	4	2	4	4
28500	2	2	2	1	3	3	4	4	3	2	4	3	4	4
28600	1	2	1	1	3	3	4	4	3	1	4	3	4	4
28700	1	2	1	1	3	3	4	4	3	1	4	3	4	4
28800	2	2	1	1	2	3	4	4	2	5	4	2	4	4
28900	1	2	1	1	3	3	4	4	3	1	4	3	4	4
29000	1	2	1	1	2	3	4	4	2	1	4	2	4	4
29100	2	2	2	1	3	3	4	4	3	2	4	3	4	4
29200	2	2	2	1	0	3	9	4	1	2	0	12	0	0
29300	1	2	1	1	2	3	4	4	2	1	4	2	4	4
29400	5	2	2	1	2	3	4	4	2	5	4	2	4	4
29500	2	2	2	1	2	3	4	4	2	2	4	2	4	4
29600	1	2	1	1	4	3	3	4	3	1	4	3	4	4
29700	2	2	2	1	3	3	4	4	3	2	4	3	4	4
29800	2	2	2	1	3	3	4	4	3	2	4	3	4	4
29900	2	2	2	1	2	3	4	4	2	2	4	2	4	4
30000	2	2	2	1	3	3	4	4	3	2	4	3	4	4
30100	2	2	2	1	3	3	4	4	3	2	4	3	4	4
30200	2	2	2	1	3	3	4	4	3	2	4	3	4	4
30300	1	2	1	1	2	3	4	4	2	1	4	2	4	4
30400	1	2	1	1	7	3	4	4	3	1	4	7	4	4
30500	1	2	1	1	3	3	4	4	3	1	4	3	4	4
30600	2	2	2	1	3	3	4	4	3	2	4	3	4	4
30700	3	2	3	1	2	3	4	4	2	3	4	2	4	4
30800	1	2	1	1	3	3	4	4	3	1	4	3	4	4
30900	2	2	1	1	3	3	4	4	3	5	4	3	4	4
31000	1	2	2	1	3	3	4	4	3	5	4	3	4	4
31100	2	2	2	1	3	3	4	4	3	2	4	3	4	4
31200	2	2	2	1	2	3	4	4	2	2	4	2	4	4
31300	2	2	5	1	2	3	4	4	2	5	4	2	4	4
31400	5	2	1	1	3	3	4	4	3	5	4	3	4	4
31500	2	2	2	1	2	3	4	4	2	2	4	2	4	4
31600	2	2	2	1	3	3	4	4	3	2	4	3	4	4
31700	1	2	1	1	3	3	4	4	3	1	4	3	4	4
31800	1	2	2	1	3	3	4	4	3	5	4	3	4	4
31900	2	2	2	1	3	3	4	4	4	2	4	10	4	4
32000	1	2	1	1	4	3	4	4	4	1	4	4	4	4
32100	1	2	1	1	4	3	4	4	4	1	4	4	4	4
32200	1	2	1	1	4	3	4	4	4	1	4	4	4	4
32300	1	2	1	1	4	3	4	4	4	1	4	4	4	4
32400	2	2	2	1	4	3	10	4	4	2	4	10	4	4
32500	2	2	2	1	3	3	4	4	3	2	4	3	4	4
32600	1	2	1	1	3	3	4	4	3	1	4	3	4	4
32700	2	2	2	1	3	3	4	4	3	2	4	3	4	4
32800	1	2	1	1	2	3	4	4	2	1	4	2	4	4
32900	1	2	1	1	3	3	4	4	3	1	4	3	4	4
33000	2	2	2	1	3	3	4	4	3	2	4	3	4	4
33100	2	2	2	1	7	3	4	4	2	2	4	7	4	4
33200	1	2	1	1	3	3	4	4	3	1	4	3	4	4
33300	1	2	1	1	3	3	4	4	3	1	4	3	4	4
33400	2	2	2	1	3	3	4	4	3	2	4	3	4	4
33500	1	2	1	1	2	3	4	4	2	1	4	2	4	4
33600	2	2	2	1	3	3	4	4	3	2	4	3	4	4
33700	2	2	5	1	3	3	4	4	3	5	4	3	4	4
33800	2	2	2	1	2	3	4	4	2	2	4	2	4	4
33900	1	2	1	1	10	3	0	4	1	1	0	13	0	0
34000	1	2	1	1	2	3	4	4	2	1	4	2	4	4
34100	1	2	1	1	2	3	4	4	7	1	4	7	4	4
34200	1	2	1	1	3	3	4	4	3	1	4	3	4	4
34300	2	2	2	1	2	3	4	4	2	2	4	2	4	4
34400	1	2	1	1	3	3	4	4	3	1	4	3	4	4
34500	2	2	2	1	3	3	4	4	3	2	4	3	4	4
34600	5	2	2	1	3	3	4	4	3	5	4	3	4	4
34700	2	2	2	1	3	3	4	4	3	2	4	3	4	4
34800	1	2	1	1	4	3	4	4	4	1	4	4	4	4
34900	2	2	2	1	2	3	4	4	2	2	4	2	4	4
35000	2	2	2	1	2	3	4	4	2	2	4	2	4	4
35100	5	2	2	1	2	3	4	4	2	5	4	2	4	4
35200	5	2	1	1	6	3	0	4	1	5	0	6	0	0
35300	1	2	1	1	2	3	4	4	2	1	4	2	4	4
35400	2	2	2	1	3	3	4	4	3	2	4	3	4	4
35500	2	2	2	1	3	3	4	4	3	2	4	3	4	4
35600	2	2	2	1	3	3	4	4	3	2	4	3	4	4
35700	1	2	1	1	3	3	4	4	3	1	4	3	4	4
35800	1	2	1	1	3	3	4	4	3	1	4	3	4	4
35900	1	2	1	1	4	3	4	4	4	1	4	4	4	4
36000	2	2	2	1	3	3	4	4	3	2	4	3	4	4
36100	1	2	1	1	3	3	4	4	3	1	4	3	4	4
36200	2	2	2	1	3	3	4	4	3	2	4	3	4	4
36300	1	2	1	1	2	3	4	4	7	1	4	7	4	4
36400	1	2	1	1	2	3	4	4	2	1	4	2	4	4
36500	2	2	2	1	2	3	4	4	2	2	4	2	4	4
36600	1	2	1	1	2	3	4	4	2	1	4	2	4	4
36700	2	2	2	1	3	3	4	4	3	2	4	3	4	4
36800	2	2	2	1	2	3	4	4	2	2	4	2	4	4
36900	1	2	1	1	3	3	4	4	3	1	4	3	4	4
37000	2	2	2	1	2	3	4	4	2	2	4	2	4	4
37100	2	2	2	1	3	3	4	4	3	2	4	3	4	4
37200	1	2	1	1	2	3	4	4	2	1	4	2	4	4
37300	1	2	1	1	3	3	4	4	3	1	4	3	4	4
37400	1	2	1	1	2	3	4	4	2	1	4	2	4	4
37500	5	2	2	1	2	3	4	4	2	5	4	2	4	4
37600	1	2	1	1	3	3	4	4	3	1	4	3	4	4
37700	1	2	1	1	2	3	4	4	2	1	4	2	4	4
37800	1	2	1	1	2	3	4	4	2	1	4	2	4	4
37900	2	2	2	1	3	3	4	4	3	2	4	3	4	4
38000	1	2	1	1	2	3	4	4	2	1	4	2	4	4
38100	2	2	1	1	3	3	4	4	3	5	4	3	4	4
38200	1	2	1	1	2	3	4	4	2	1	4	2	4	4
38300	1	2	1	1	2	3	4	4	2	1	4	2	4	4
38400	2	2	2	1	12	3	0	4	1	2	0	12	0	0
38500	2	2	2	1	3	3	0	4	10	2	0	10	0	0
38600	1	2	1	1	2	3	4	4	2	1	4	2	4	4
38700	2	2	2	1	3	3	4	4	3	2	4	3	4	4
38800	2	2	2	1	7	3	4	4	2	2	4	7	4	4
38900	2	2	2	1	3	3	4	4	3	2	4	3	4	4
39000	2	2	2	1	2	3	4	4	2	2	4	2	4	4
39100	2	2	2	1	3	3	4	4	3	2	4	3	4	4
39200	1	2	1	1	3	3	4	4	3	1	4	3	4	4
39300	2	2	2	1	3	3	4	4	3	2	4	3	4	4
39400	1	2	2	1	3	3	4	4	3	5	4	3	4	4
39500	2	2	2	1	3	3	4	4	3	2	4	3	4	4
39600	1	2	1	1	3	3	4	4	3	1	4	3	4	4
39700	2	2	2	1	2	3	4	4	2	2	4	2	4	4
39800	2	2	1	1	2	3	4	4	2	5	4	2	4	4
39900	2	2	2	1	2	3	4	4	2	2	4	2	4	4
40000	1	2	1	1	2	3	4	4	2	1	4	2	4	4
40100	1	2	1	1	2	3	4	4	2	1	4	2	4	4
40200	2	2	2	1	3	3	4	4	3	2	4	3	4	4
40300	1	2	1	1	3	3	4	4	3	1	4	3	4	4
40400	2	2	2	1	2	3	4	4	2	2	4	2	4	4
40500	5	2	1	1	3	3	4	4	3	5	4	3	4	4
40600	1	2	1	1	3	3	4	4	3	1	4	3	4	4
40700	1	2	1	1	3	3	4	4	3	1	4	3	4	4
40800	2	2	2	1	7	3	4	4	3	2	4	7	4	4
40900	1	2	1	1	2	3	4	4	2	1	4	2	4	4
41000	2	2	1	1	3	3	4	4	3	5	4	3	4	4
41100	1	2	1	1	2	3	4	4	2	1	4	2	4	4
41200	2	2	2	1	2	3	4	4	2	2	4	2	4	4
41300	1	2	1	1	3	3	4	4	3	1	4	3	4	4
41400	1	2	1	1	2	3	4	4	2	1	4	2	4	4
41500	1	2	1	1	3	3	4	4	3	1	4	3	4	4
41600	2	2	2	1	3	3	4	4	2	2	4	7	4	4
41700	2	2	2	1	3	3	4	4	3	2	4	3	4	4
41800	2	2	2	1	3	3	4	4	3	2	4	3	4	4
41900	1	2	1	1	3	3	4	4	3	1	4	3	4	4
42000	1	2	1	1	2	3	4	4	2	1	4	2	4	4
42100	5	2	1	1	3	3	4	4	3	5	4	3	4	4
42200	1	2	1	1	3	3	4	4	3	1	4	3	4	4
42300	1	2	1	1	3	3	4	4	2	1	4	7	4	4
42400	2	2	2	1	3	3	4	4	3	2	4	3	4	4
42500	2	2	2	1	2	3	4	4	2	2	4	2	4	4
42600	1	2	1	1	2	3	4	4	2	1	4	2	4	4
42700	2	2	2	1	2	3	4	4	2	2	4	2	4	4
42800	2	2	2	1	2	3	4	4	2	2	4	2	4	4
42900	2	2	2	1	2	3	4	4	2	2	4	2	4	4
43000	3	2	3	1	10	3	4	4	4	3	4	10	4	4
43100	2	2	2	1	3	3	10	4	4	2	4	10	4	4
43200	2	2	2	1	4	3	4	4	4	2	4	4	4	4
43300	2	2	2	1	4	3	10	4	4	2	4	10	4	4
43400	3	2	2	1	4	3	4	4	4	7	4	4	4	4
43500	3	2	3	1	4	3	4	4	4	3	4	4	4	4
43600	2	2	2	1	3	3	4	4	3	2	4	3	4	4
43700	2	2	2	1	3	3	4	4	3	2	4	3	4	4
43800	2	2	2	1	3	3	4	4	7	2	4	7	4	4
43900	0	2	0	1	4	3	4	4	4	0	4	4	4	4
44000	1	2	1	1	3	3	4	4	7	1	4	7	4	4
44100	1	2	1	1	4	3	4	4	4	1	4	4	4	4
44200	7	2	2	1	3	3	4	4	3	7	4	3	4	4
44300	1	2	1	1	4	3	4	4	4	1	4	4	4	4
44400	2	2	1	1	10	3	4	4	3	5	4	10	4	4
44500	5	2	2	1	3	3	4	4	3	5	4	3	4	4
44600	1	2	1	1	2	3	4	4	2	1	4	2	4	4
44700	1	2	1	1	2	3	4	4	2	1	4	2	4	4
