Iteration	Posterior	Likelihood	Prior	alpha	bf[1]	bf[2]	bf[3]	bf[4]	birth	branch_rate_multiplier[1]	branch_rate_multiplier[2]	branch_rate_multiplier[3]	branch_rate_multiplier[4]	branch_rate_multiplier[5]	branch_rate_multiplier[6]	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	clado_event_probs[1]	clado_event_probs[2]	death	distance_scale	epoch_times[1]	epoch_times[2]	epoch_times[3]	epoch_times[4]	extirpation_rate	ingroup_age	ingroup_older_island[1]	ingroup_older_island[2]	ingroup_older_island[3]	ingroup_older_island[4]	kappa	p_allopatry	p_sympatry	rate_bg	rate_mol	root_age	site_rates[1]	site_rates[2]	site_rates[3]	site_rates[4]
78000	-25837.44	-25817.88	-19.56121	48.08499	0.250042	0.240891	0.250534	0.258534	0.04527238	0.42716	0.473393	0.677322	0.292403	0.890112	1.31625	0.0074208	0.00822399	0.0117667	0.00507975	0.0154634	0.0228665	0.893877	0.106123	0.04228087	0.002104354	9.9072	7.99548	1.94946	0	1.252425	5.247528	0	0	1	1	2.159924	0.1061235	0.8938765	18.64132	0.01737242	9.194748	0.82311	0.947429	1.0407	1.18876
78100	-25840.46	-25817.73	-22.73136	29.8943	0.250445	0.252615	0.249432	0.247509	0.04320177	0.598874	0.631964	0.778842	0.522588	0.927588	1.79176	0.00752174	0.00793734	0.0097821	0.0065636	0.0116503	0.0225042	0.95909	0.0409098	0.03860534	0.003278695	9.83079	7.99419	1.98971	0	0.5714699	6.082405	0	0	1	1	2.139859	0.04090983	0.9590902	92.60353	0.0125598	9.301746	0.778038	0.931456	1.04947	1.24104
78200	-25837.58	-25819.07	-18.5091	34.63964	0.253551	0.252361	0.243395	0.250693	0.03048545	0.441281	0.529131	0.7392	0.470443	0.76781	1.10473	0.00650947	0.00780538	0.0109042	0.00693965	0.0113262	0.0162962	0.838494	0.161506	0.003368928	0.002772904	10.0864	8.09872	1.92458	0	0.6461026	5.970431	0	0	1	1	2.008543	0.1615059	0.8384941	24.39717	0.01475133	10.08421	0.79305	0.936903	1.04663	1.22342
78300	-25843.86	-25821.21	-22.64839	15.63694	0.243606	0.253915	0.253524	0.248955	0.07915235	0.459928	0.442017	0.761515	0.542437	1.16847	1.4902	0.00567654	0.00545548	0.0093988	0.00669489	0.0144215	0.0183925	0.803703	0.196297	0.0215529	0.007378551	9.98902	7.91422	1.89125	0	0.2693005	6.301294	0	0	1	1	2.089883	0.1962971	0.8037029	63.97286	0.01234223	10.06035	0.69934	0.90069	1.06291	1.33706
78400	-25844.82	-25820.83	-23.99082	17.97635	0.249295	0.24689	0.249011	0.254805	0.08059874	0.685143	0.741209	0.972804	1.14464	1.14985	4.93804	0.005616	0.00607556	0.00797391	0.00938241	0.00942515	0.0404762	0.639955	0.360045	0.017324	0.01355721	9.87449	8.01962	1.85794	0	0.7333746	7.880166	0	0	1	1	2.170314	0.3600446	0.6399554	5.678247	0.008196825	9.143994	0.718139	0.908391	1.05993	1.31354
78500	-25843.54	-25818.11	-25.43741	46.32805	0.245687	0.245632	0.256721	0.25196	0.05477941	0.680023	0.886427	0.820322	1.10977	0.85528	3.68807	0.00611207	0.00796723	0.00737307	0.00997462	0.00768728	0.0331484	0.959114	0.0408859	0.01356942	0.0189267	9.8175	8.12425	1.94176	0	0.7207476	8.233822	0	1	1	1	2.086724	0.04088589	0.9591141	56.17546	0.008988028	9.468448	0.819919	0.946335	1.04134	1.1924
78600	-25844.37	-25818.97	-25.39365	36.03101	0.243861	0.25241	0.251483	0.252247	0.118717	0.366651	0.46979	0.577738	0.88733	0.741165	1.50601	0.00455952	0.00584212	0.00718451	0.0110345	0.00921682	0.0187281	0.515538	0.484462	0.06019073	0.01312075	9.90452	8.04244	2.06185	0	3.766777	8.423068	0	1	1	1	2.065319	0.4844625	0.5155375	6.134423	0.01243559	10.09619	0.796898	0.938279	1.04589	1.21894
78700	-25835.1	-25816.18	-18.92215	35.12611	0.249211	0.248264	0.253208	0.249317	0.02538577	0.383316	0.435328	0.575925	0.676373	0.729857	1.19667	0.00537848	0.00610828	0.00808106	0.00949048	0.0102409	0.016791	0.276883	0.723117	0.006122991	0.00628681	9.99869	7.80021	2.00896	0	0.9582634	7.647943	0	0	1	1	2.000228	0.7231171	0.2768829	10.20618	0.01403144	10.1514	0.79442	0.937394	1.04636	1.22182
78800	-25838.65	-25819.16	-19.48381	46.86953	0.243761	0.257398	0.248834	0.250006	0.1297557	0.424755	0.543818	0.594829	0.758746	0.609677	0.32743	0.0066314	0.00849026	0.00928665	0.0118458	0.00951847	0.00511194	0.59487	0.40513	0.003634078	0.008441619	9.95541	7.82827	1.93456	0	0.5907943	6.641223	0	0	1	1	1.982662	0.4051301	0.5948699	37.73268	0.01561231	10.45624	0.820921	0.946679	1.04114	1.19126
78900	-25834.6	-25817.45	-17.15321	9.283368	0.24544	0.244306	0.253141	0.257113	0.03542704	0.313425	0.354758	0.483388	0.805709	0.66193	0.529489	0.00526526	0.00595961	0.00812048	0.0135352	0.0111198	0.00889493	0.823211	0.176789	0.003109968	0.0040951	9.97352	8.02429	1.88807	0	0.6538469	7.452358	0	0	1	1	2.003261	0.1767885	0.8232115	39.78859	0.01679908	9.041873	0.619013	0.865054	1.07382	1.44211
79000	-25844.7	-25821	-23.70212	29.15103	0.242901	0.256964	0.247265	0.252871	0.1407097	0.348183	0.447785	0.545344	0.662847	0.6256	1.52754	0.00492927	0.00633935	0.0077205	0.00938401	0.00885669	0.0216256	0.342982	0.657018	0.03450498	0.01356288	10.2036	8.14696	2.16793	0	0.5733073	7.85692	0	0	1	1	2.241154	0.6570176	0.3429824	12.04445	0.01415712	9.92229	0.775373	0.930476	1.04996	1.24419
79100	-25839.19	-25817.18	-22.01154	20.96934	0.24228	0.254504	0.2503	0.252916	0.04863554	0.266858	0.28973	0.407083	0.622229	0.49323	0.243979	0.00521101	0.00565763	0.0079492	0.0121504	0.00963142	0.00476424	0.636134	0.363866	0.06711171	0.01336	10.0378	7.99249	1.96551	0	3.581657	7.890126	0	0	1	1	2.121948	0.3638662	0.6361338	11.17225	0.01952725	10.33053	0.737672	0.916153	1.05667	1.2895
79200	-25841.65	-25821.59	-20.058	17.86407	0.249435	0.25199	0.238532	0.260043	0.0624337	0.304521	0.319503	0.462032	0.615831	0.629781	0.473076	0.00543491	0.00570231	0.00824607	0.010991	0.01124	0.00844318	0.159979	0.840021	0.03051786	0.0001195116	9.89383	7.86526	2.18483	0	0.4845354	7.387382	0	0	1	1	2.085949	0.8400213	0.1599787	29.07374	0.01784741	10.48404	0.717317	0.908059	1.06006	1.31456
79300	-25834.5	-25816.28	-18.21525	7.733774	0.246286	0.2499	0.249502	0.254313	0.09923462	0.252441	0.304315	0.411483	0.567073	0.494756	0.537635	0.00578769	0.00697703	0.00943405	0.0130013	0.0113432	0.0123263	0.827342	0.172658	0.03332254	5.894819e-05	10.0016	8.09218	1.88437	0	0.6764545	6.477601	0	0	1	1	2.076435	0.1726584	0.8273416	50.84439	0.02292697	8.716313	0.586958	0.849486	1.07725	1.4863
79400	-25834.58	-25817.53	-17.05107	17.13731	0.244316	0.253488	0.249885	0.252311	0.1559069	0.266872	0.301319	0.447244	0.4063	0.648452	0.316152	0.00641139	0.00723898	0.0107447	0.00976105	0.0155786	0.00759532	0.891211	0.108789	0.003945315	0.004250149	9.90193	7.90013	1.97641	0	0.8920398	5.559458	0	0	1	1	1.988929	0.1087891	0.8912109	9.757063	0.02402426	10.11943	0.711815	0.905826	1.06095	1.32141
79500	-25839.69	-25821.59	-18.10339	27.64059	0.252574	0.24262	0.252428	0.252379	0.06035861	0.318213	0.414113	0.528152	0.499167	0.58556	0.284946	0.00691794	0.0090028	0.011482	0.0108519	0.0127301	0.00619472	0.966793	0.033207	0.06801419	0.001853728	9.91127	7.98658	2.03997	0	0.7287421	5.949756	0	0	1	1	2.190864	0.03320696	0.966793	29.56478	0.02173997	10.04861	0.769644	0.928354	1.05102	1.25099
79600	-25837.14	-25817.86	-19.28499	36.62491	0.24304	0.25385	0.24537	0.25774	0.1476741	0.326582	0.353949	0.574688	0.46142	0.78353	0.842006	0.00628294	0.00680944	0.0110561	0.00887701	0.0150739	0.0161989	0.943836	0.0561637	0.008356333	0.009157928	9.86063	8.01076	2.0218	0	0.603585	5.578566	0	0	1	1	2.083831	0.05616369	0.9438363	38.90368	0.01923846	9.018952	0.798476	0.93884	1.04558	1.2171
79700	-25841.66	-25822.14	-19.51296	11.54595	0.241086	0.251964	0.250163	0.256787	0.08921943	0.218195	0.274593	0.526638	0.538587	0.941199	0.360395	0.00415669	0.00523108	0.0100326	0.0102603	0.0179302	0.00686565	0.790192	0.209808	0.05471331	0.003615511	9.82802	7.88336	1.98664	0	0.6215627	5.882737	0	0	1	1	1.996905	0.2098082	0.7901918	25.34317	0.01905035	10.04443	0.654596	0.881409	1.06937	1.39462
79800	-25835.92	-25820.4	-15.51194	18.42502	0.246614	0.243977	0.253668	0.255741	0.07636226	0.219697	0.250882	0.4803	0.4487	0.851057	0.548907	0.00480494	0.00548696	0.0105045	0.00981339	0.0186132	0.012005	0.911988	0.0880118	0.00805895	0.001536897	10.0039	7.96755	1.91687	0	1.071924	6.20756	0	0	1	1	2.19061	0.08801179	0.9119882	4.963379	0.02187071	9.856695	0.721351	0.909684	1.05941	1.30956
79900	-25837.93	-25817.33	-20.60262	32.75586	0.252035	0.249078	0.248463	0.250424	0.04361885	0.197716	0.241339	0.382468	0.486939	0.519167	0.350765	0.00505346	0.00616843	0.00977557	0.0124458	0.0132695	0.00896527	0.628592	0.371408	0.05248491	0.015119	10.1776	7.90378	1.91145	0	0.3586103	6.499815	0	0	1	1	2.162123	0.3714076	0.6285924	46.573	0.02555917	9.362341	0.787468	0.934893	1.04769	1.22995
80000	-25836.26	-25816.92	-19.34054	48.19704	0.241166	0.254688	0.249495	0.254651	0.04344577	0.32025	0.374496	0.40427	0.406004	0.474657	0.606974	0.00815374	0.00953486	0.0102929	0.0103371	0.012085	0.0154539	0.537905	0.462095	0.01253447	0.00238377	9.83077	8.17183	2.13426	0	0.4881501	5.764745	0	0	1	1	1.994092	0.4620946	0.5379054	19.27192	0.02546052	8.826264	0.823308	0.947496	1.04066	1.18854
80100	-25838.21	-25819.97	-18.23505	48.00673	0.250771	0.253898	0.245662	0.249668	0.123879	0.369048	0.36713	0.486682	0.415366	0.585396	0.251763	0.00988024	0.00982889	0.0130296	0.0111203	0.0156724	0.00674026	0.618607	0.381393	0.001616762	0.01703782	9.99572	7.89328	1.91742	0	1.343318	4.84384	0	0	1	1	2.070605	0.3813933	0.6186067	38.70709	0.02677225	9.523208	0.822971	0.947381	1.04073	1.18892
80200	-25834.47	-25815.71	-18.75694	38.93374	0.249312	0.246672	0.246537	0.257479	0.1134412	0.414131	0.470808	0.460733	0.424503	0.478835	0.45357	0.00928744	0.0105585	0.0103326	0.00952005	0.0107385	0.0101719	0.715557	0.284443	0.08530502	0.002787612	9.92805	8.03127	1.96028	0	0.7343738	5.883387	0	0	1	1	2.036342	0.2844435	0.7155565	43.96887	0.02242634	9.991964	0.804275	0.940892	1.04445	1.21038
80300	-25835.43	-25815.52	-19.90568	36.19773	0.247902	0.250948	0.246857	0.254294	0.04659189	0.432584	0.539516	0.577676	0.443372	0.612875	0.386559	0.00892997	0.0111374	0.0119252	0.00915269	0.0126518	0.00797988	0.954626	0.0453738	0.03625517	0.007129722	10.0345	7.77518	2.0342	0	1.071592	5.238458	0	0	1	1	2.0058	0.04537378	0.9546262	28.21236	0.02064334	10.21288	0.797345	0.938438	1.0458	1.21842
80400	-25840.48	-25822.47	-18.00831	32.84159	0.240565	0.248256	0.260778	0.250401	0.08819357	0.68928	0.710907	0.604111	0.547436	0.511039	0.285915	0.0152527	0.0157313	0.0133681	0.0121139	0.0113085	0.00632686	0.335723	0.664277	0.001572016	0.01483559	9.91083	8.02672	2.04393	0	1.039657	4.703461	0	0	1	1	1.937693	0.664277	0.335723	60.43508	0.02212847	8.879801	0.787732	0.934988	1.04764	1.22964
80500	-25839.35	-25817.52	-21.82852	30.63787	0.244135	0.248306	0.246742	0.260817	0.01004739	0.751131	0.910763	0.728592	0.625248	0.585201	0.196109	0.0141927	0.0172089	0.0137668	0.0118141	0.0110574	0.00370548	0.685542	0.314458	0.005483796	0.003553073	9.83701	7.94467	2.02083	0	0.7899697	4.778959	0	0	1	1	2.049023	0.3144583	0.6855417	93.5185	0.01889503	9.722384	0.78061	0.932398	1.04899	1.23801
80600	-25839.27	-25818.87	-20.40861	12.91595	0.248999	0.246478	0.247982	0.256541	0.03650056	0.484138	0.614562	0.531665	0.417065	0.539722	0.407481	0.0117422	0.0149055	0.0128949	0.0101154	0.0130903	0.00988295	0.837863	0.162137	0.09526337	0.01396368	9.88586	7.99207	1.99312	0	0.4821245	4.785365	0	0	1	1	2.06168	0.1621371	0.8378629	58.8207	0.02425378	8.95559	0.671767	0.888972	1.067	1.37226
80700	-25835.26	-25818.66	-16.60352	29.28917	0.250201	0.250602	0.253215	0.245982	0.04893326	0.411885	0.417486	0.37228	0.360743	0.384274	0.423033	0.011128	0.0112794	0.010058	0.00974631	0.0103821	0.0114292	0.664871	0.335129	0.03075164	0.01125612	9.95837	7.99458	2.00874	0	1.454853	5.908914	0	0	1	1	2.099772	0.3351292	0.6648708	14.93696	0.02701731	9.493264	0.775876	0.930661	1.04987	1.2436
80800	-25832.16	-25815.91	-16.24614	38.0635	0.24462	0.247542	0.250936	0.256901	0.06337924	0.251371	0.317262	0.284548	0.251077	0.267295	0.457911	0.00945346	0.0119315	0.0107012	0.00944241	0.0100523	0.0172209	0.938774	0.0612257	0.02478772	0.0005292107	9.89249	8.0607	1.92353	0	0.9023673	5.959376	0	0	1	1	2.031594	0.06122569	0.9387743	20.54589	0.03760762	9.175764	0.802149	0.940142	1.04487	1.21284
80900	-25835.91	-25818.28	-17.63425	23.4165	0.247483	0.252205	0.25177	0.248542	0.1067682	0.313536	0.355486	0.297748	0.207888	0.350535	0.858169	0.0092165	0.0104496	0.00875241	0.00611094	0.0103041	0.0252262	0.801779	0.198221	0.02603422	0.01169091	10.0019	7.91967	1.98473	0	0.7423743	6.57241	0	0	1	1	2.090844	0.1982213	0.8017787	51.53362	0.02939532	9.73163	0.750907	0.921278	1.05438	1.27343
81000	-25840.54	-25822.99	-17.54559	30.42206	0.251809	0.24295	0.252929	0.252312	0.04800167	0.228223	0.207297	0.281801	0.280738	0.323818	0.618812	0.00697893	0.00633901	0.00861728	0.00858477	0.00990216	0.0189229	0.531861	0.468139	0.04155368	0.0005356128	9.89361	7.88491	2.05517	0	1.650403	7.340721	0	0	1	1	1.92779	0.4681391	0.5318609	6.435664	0.03057936	9.912413	0.779873	0.932129	1.04912	1.23888
81100	-25833.75	-25815.59	-18.15269	45.62259	0.247642	0.248613	0.250269	0.253477	0.03185539	0.299738	0.294896	0.343499	0.381476	0.332902	0.171393	0.00882784	0.00868522	0.0101167	0.0112352	0.00980459	0.00504785	0.278649	0.721351	0.05723892	0.015039	10.0111	7.9208	2.03667	0	0.9510364	6.136972	0	0	1	1	2.11029	0.7213506	0.2786494	54.45142	0.02945184	10.3836	0.818587	0.945877	1.04161	1.19392
81200	-25840.79	-25821.63	-19.15899	39.4221	0.251675	0.255115	0.24904	0.24417	0.03729923	0.285687	0.33904	0.375098	0.438017	0.422666	0.287827	0.00887071	0.0105273	0.0116469	0.0136006	0.013124	0.00893716	0.354633	0.645367	0.01027493	0.002729785	9.74117	8.08363	1.95714	0	0.5230432	5.468214	0	0	1	1	2.05197	0.645367	0.354633	25.37594	0.03105042	8.53029	0.805437	0.941301	1.04422	1.20904
81300	-25839.96	-25821.99	-17.97873	42.16597	0.247905	0.253137	0.248093	0.250865	0.04075779	0.364421	0.449298	0.339958	0.480722	0.34764	0.214144	0.0100663	0.0124109	0.00939059	0.0132789	0.00960279	0.00591526	0.702777	0.297223	0.002856967	0.02091811	9.80414	8.00437	2.09577	0	0.59187	6.233283	0	0	1	1	1.961039	0.2972228	0.7027772	49.02519	0.02762276	8.951764	0.811603	0.943459	1.04301	1.20193
81400	-25839	-25815.3	-23.70518	36.82436	0.248351	0.25023	0.249695	0.251724	0.1582037	0.420039	0.493319	0.389642	0.379787	0.395908	0.701599	0.0101573	0.0119293	0.00942223	0.00918391	0.00957376	0.0169659	0.586114	0.413886	0.006285692	0.0009056261	10.0614	7.74283	1.83044	0	0.7603878	6.181869	0	0	1	1	2.092763	0.4138861	0.5861139	98.72325	0.02418175	9.392207	0.798998	0.939026	1.04548	1.2165
81500	-25841.41	-25819.68	-21.73081	24.74816	0.245503	0.245656	0.252888	0.255952	0.04518703	0.402251	0.577807	0.485558	0.480312	0.413283	0.276561	0.0091668	0.0131675	0.0110653	0.0109457	0.00941822	0.00630249	0.893075	0.106925	0.1278781	0.00883752	10.0963	7.85491	1.83521	0	1.297631	5.793426	0	0	1	1	1.989502	0.1069252	0.8930748	8.15264	0.02278879	10.23993	0.757306	0.923718	1.05325	1.26573
81600	-25845.7	-25822.32	-23.3845	20.73593	0.238737	0.243704	0.250936	0.266623	0.2954954	0.357427	0.427611	0.424303	0.27386	0.368012	0.664594	0.0100994	0.0120825	0.011989	0.00773814	0.0103985	0.0187787	0.521358	0.478642	0.0391331	0.00571424	10.0184	7.98128	1.97204	0	1.870341	5.621671	0	0	1	1	2.061543	0.4786419	0.5213581	44.74552	0.02825581	9.209218	0.736294	0.915614	1.05691	1.29118
81700	-25835.58	-25820.05	-15.53315	43.48836	0.2475	0.244246	0.248535	0.259719	0.1218832	0.239858	0.281858	0.229951	0.214777	0.234299	0.442141	0.00901071	0.0105885	0.0086385	0.00806847	0.00880187	0.0166098	0.647043	0.352957	0.04466336	0.001200515	10.0761	8.08947	2.04988	0	0.6846659	6.428229	0	0	1	1	2.057828	0.3529566	0.6470434	4.22278	0.03756677	9.926158	0.81437	0.94442	1.04246	1.19875
81800	-25835.87	-25815.05	-20.81275	24.37187	0.244156	0.248885	0.250591	0.256368	0.222488	0.28307	0.329251	0.265793	0.231281	0.251543	0.685322	0.00922391	0.0107287	0.00866093	0.00753635	0.0081966	0.0223314	0.548742	0.451258	0.02666014	0.0007032099	10.0672	8.12844	2.02405	0	1.114424	6.911348	0	0	1	1	2.022044	0.4512577	0.5487423	36.05842	0.03258523	9.912326	0.755549	0.923051	1.05356	1.26784
81900	-25842.41	-25821.84	-20.56715	45.68706	0.254664	0.247054	0.252815	0.245468	0.06238403	0.376242	0.421461	0.262585	0.265861	0.177114	0.687819	0.0125169	0.0140213	0.00873572	0.00884473	0.00589228	0.0228825	0.616626	0.383374	0.105198	0.009536543	9.99488	8.03086	1.7981	0	1.004453	7.744023	0	0	1	1	2.144253	0.3833742	0.6166258	17.75429	0.03326822	9.870231	0.81871	0.945919	1.04159	1.19378
82000	-25841.94	-25819.1	-22.8476	34.55228	0.239133	0.247364	0.248974	0.26453	0.06317246	0.72497	0.751164	0.313342	0.315699	0.246202	0.935148	0.0194835	0.0201874	0.00842104	0.00848438	0.00661665	0.025132	0.905078	0.0949219	0.02162142	0.001715392	10.1411	8.14844	2.02987	0	2.428733	7.380998	0	0	1	1	2.00688	0.09492194	0.9050781	36.68046	0.02687487	9.574302	0.792801	0.936814	1.04668	1.22371
82100	-25842.7	-25818.95	-23.7489	47.70204	0.243337	0.251336	0.246753	0.258575	0.07121537	0.822425	0.951015	0.356234	0.197042	0.229921	1.39329	0.020197	0.0233549	0.00874834	0.00483892	0.00564638	0.0342164	0.103208	0.896792	0.05946193	0.01468938	10.099	8.15707	2.1623	0	1.180891	7.211763	0	0	1	1	2.001559	0.896792	0.103208	63.96124	0.02455789	9.924104	0.822429	0.947196	1.04084	1.18954
82200	-25843.33	-25822.7	-20.62931	37.58266	0.23718	0.256365	0.251013	0.255442	0.1276646	0.860894	1.1426	0.435201	0.311814	0.311428	0.862393	0.0196894	0.0261323	0.00995342	0.00713144	0.00712262	0.0197236	0.473729	0.526271	0.01412769	0.01287101	10.0216	8.0613	2.13538	0	0.4688619	6.668511	0	0	1	1	2.254813	0.5262715	0.4737285	33.06739	0.02287084	9.870078	0.800944	0.939716	1.0451	1.21424
82300	-25836.04	-25818.11	-17.92888	33.30319	0.248332	0.257438	0.248474	0.245757	0.06791663	1.1363	1.2064	0.462295	0.411064	0.375945	0.429682	0.0252009	0.0267557	0.0102528	0.00911661	0.00833774	0.00952952	0.734044	0.265956	0.005889664	0.0002277339	9.90968	8.02808	1.9935	0	0.7545642	5.75199	0	0	1	1	2.075128	0.2659557	0.7340443	22.4518	0.02217808	10.21788	0.789136	0.935495	1.04738	1.22799
82400	-25843.89	-25821.21	-22.68028	37.98451	0.246138	0.250471	0.257307	0.246084	0.02564542	1.04466	0.988481	0.518954	0.422083	0.437064	0.36119	0.0258142	0.0244258	0.0128236	0.0104299	0.0108001	0.00892518	0.728206	0.271794	0.03951349	0.01274529	9.8671	7.89805	1.89688	0	1.210798	4.963154	0	0	1	1	2.192588	0.2717941	0.7282059	91.36583	0.02471047	9.080268	0.801953	0.940073	1.04491	1.21307
82500	-25839.42	-25819.2	-20.2152	36.48544	0.249271	0.253884	0.24594	0.250904	0.02728078	1.17874	1.37142	0.633584	0.556768	0.521933	0.361328	0.0252512	0.0293788	0.0135727	0.0119272	0.0111809	0.00774043	0.974821	0.0251786	0.01299947	0.01401501	9.91545	7.92797	2.15383	0	1.005226	4.488594	0	0	1	1	2.057627	0.02517855	0.9748214	11.93271	0.02142215	8.628077	0.798109	0.93871	1.04565	1.21753
82600	-25837.07	-25816.06	-21.00913	43.28182	0.247971	0.248438	0.25037	0.253221	0.1053315	1.419	1.61545	0.512514	0.458158	0.368996	0.394648	0.035283	0.0401676	0.0127435	0.011392	0.00917498	0.00981282	0.9302	0.0697998	0.02079381	0.002972448	9.96896	7.99282	1.82632	0	0.8698188	4.770631	0	0	1	1	2.154792	0.0697998	0.9302002	30.56873	0.02486471	8.6974	0.813946	0.944273	1.04254	1.19924
82700	-25840.93	-25819.57	-21.35913	38.00748	0.247424	0.246294	0.253311	0.252972	0.09594649	1.73452	1.91369	0.47067	0.625081	0.385361	0.504689	0.0370028	0.040825	0.0100409	0.013335	0.00822096	0.0107666	0.466311	0.533689	0.01315162	0.0101189	10.0833	7.94968	2.02507	0	1.392259	6.010475	0	0	1	1	2.147601	0.5336886	0.4663114	22.37292	0.02133316	8.562179	0.80201	0.940093	1.04489	1.213
82800	-25847.27	-25817.04	-30.22124	34.71624	0.248248	0.252137	0.247289	0.252325	0.04160101	1.67543	1.57794	0.513916	0.634307	0.39612	0.966764	0.0303735	0.0286062	0.00931668	0.0114992	0.00718117	0.0175263	0.0698383	0.930162	0.03512602	0.001873206	10.3735	8.04809	2.19886	0	0.8856028	6.659539	0	0	1	1	2.203652	0.9301617	0.06983827	34.80728	0.0181288	8.646498	0.793267	0.936981	1.04659	1.22317
82900	-25841.99	-25822.38	-19.60574	21.10589	0.236817	0.244379	0.258244	0.260559	0.1167527	1.22057	1.31135	0.392349	0.585021	0.303983	0.0725312	0.033156	0.0356221	0.0106579	0.0158918	0.00825754	0.00197027	0.333836	0.666164	0.01430458	0.004004636	10.0617	8.01954	1.98999	0	1.000596	5.917496	0	0	1	1	2.185878	0.6661644	0.3338356	23.20737	0.02716444	8.657438	0.738467	0.916464	1.05654	1.28853
83000	-25839.87	-25818.52	-21.35115	24.50379	0.238317	0.254869	0.248983	0.257831	0.05870256	1.39471	1.73881	0.438772	0.523092	0.297826	0.810646	0.0273476	0.0340947	0.00860346	0.0102568	0.00583979	0.0158952	0.521987	0.478013	0.01257991	0.01539099	9.99257	7.97422	2.02465	0	1.224866	7.744636	0	0	1	1	2.097844	0.4780133	0.5219867	83.81452	0.01960807	9.925409	0.756169	0.923287	1.05345	1.26709
83100	-25839.12	-25816.47	-22.64921	47.08215	0.252309	0.247073	0.248036	0.252582	0.03971534	1.59394	1.79955	0.597255	0.695288	0.406805	0.916509	0.0253872	0.028662	0.00951266	0.0110741	0.0064793	0.0145975	0.42639	0.57361	0.04179764	0.01073747	10.097	8.04152	1.98576	0	0.5314399	6.953485	0	0	1	1	2.080251	0.5736103	0.4263897	51.93013	0.0159273	9.430683	0.82131	0.946812	1.04106	1.19081
83200	-25837.8	-25818.38	-19.41712	43.27776	0.243611	0.249834	0.251174	0.255381	0.07142073	0.906412	1.07357	0.566262	0.812315	0.44648	0.296656	0.0140359	0.0166243	0.00876863	0.0125788	0.00691379	0.00459375	0.44362	0.55638	0.02767945	0.0009427262	10.065	7.93924	1.97889	0	0.960033	7.493054	0	0	1	1	2.054933	0.5563797	0.4436203	53.57192	0.01548511	9.548342	0.813938	0.94427	1.04254	1.19925
83300	-25839.51	-25815.26	-24.24332	14.60575	0.249223	0.249943	0.248905	0.251929	0.05064199	1.03705	1.23179	0.716971	0.910458	0.586357	0.132751	0.0142072	0.016875	0.00982221	0.0124729	0.00803286	0.00181863	0.491408	0.508592	0.06264885	0.01194342	9.91077	7.89232	1.81471	0	0.908222	6.096685	0	0	1	1	2.07078	0.5085925	0.4914075	91.12003	0.01369959	10.36858	0.689743	0.89667	1.06437	1.34921
83400	-25842.75	-25820.63	-22.11713	43.10896	0.25462	0.248257	0.246468	0.250655	0.09043666	1.51278	1.58787	1.0786	1.38471	0.794889	0.778141	0.0148441	0.0155809	0.0105837	0.0135875	0.00779983	0.0076355	0.599384	0.400616	0.009564936	0.001048139	10.1031	7.90955	2.02651	0	0.6851057	6.051409	0	0	1	1	2.043366	0.4006162	0.5993838	18.11049	0.009812482	8.284616	0.813589	0.944149	1.04261	1.19965
83500	-25843.52	-25819.62	-23.89906	29.41769	0.246925	0.250399	0.249703	0.252973	0.02906622	1.1031	1.68613	1.08521	1.00812	1.10054	0.503648	0.0114577	0.0175135	0.0112718	0.0104711	0.011431	0.00523129	0.646079	0.353921	0.00437198	0.002722018	10.019	8.17279	1.84394	0	0.8300252	5.353001	0	0	1	1	2.093069	0.3539208	0.6460792	31.69152	0.01038678	10.30316	0.77634	0.930832	1.04978	1.24305
83600	-25840.07	-25819.08	-20.99171	32.74837	0.246068	0.254637	0.247261	0.252034	0.1769661	1.28856	1.15799	0.839668	1.07023	0.812438	0.549715	0.0151459	0.0136112	0.0098696	0.0125797	0.00954954	0.00646144	0.86189	0.13811	0.008539409	7.019122e-05	9.91705	7.93979	1.97105	0	0.7371807	5.833552	0	0	1	1	1.994763	0.1381104	0.8618896	10.6628	0.01175417	9.060033	0.787444	0.934884	1.0477	1.22997
83700	-25839.03	-25816.75	-22.2881	44.30764	0.252714	0.245442	0.247495	0.25435	0.08840023	0.923715	1.14551	0.84822	0.865416	0.815049	0.872441	0.0114525	0.0142024	0.0105165	0.0107297	0.0101052	0.0108168	0.53575	0.46425	0.06028546	0.00178839	9.7978	8.03094	1.99128	0	0.9519262	5.963291	0	0	1	1	2.088934	0.46425	0.53575	11.02648	0.0123983	9.365058	0.816024	0.944993	1.04213	1.19686
83800	-25843.54	-25817.92	-25.61438	23.73739	0.250997	0.249982	0.248634	0.250387	0.1267261	0.944037	1.16193	0.957444	0.841735	1.00173	1.52628	0.00998653	0.0122915	0.0101283	0.00890432	0.0105968	0.0161459	0.757297	0.242703	0.04066003	0.002375949	9.82775	7.98377	2.28981	0	0.9086615	5.936612	0	0	1	1	1.979232	0.2427026	0.7572974	3.598743	0.01057853	9.448545	0.752496	0.921887	1.0541	1.27152
