Iteration	Posterior	Likelihood	Prior	alpha	bf[1]	bf[2]	bf[3]	bf[4]	birth	branch_rate_multiplier[1]	branch_rate_multiplier[2]	branch_rate_multiplier[3]	branch_rate_multiplier[4]	branch_rate_multiplier[5]	branch_rate_multiplier[6]	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	clado_event_probs[1]	clado_event_probs[2]	death	distance_scale	epoch_times[1]	epoch_times[2]	epoch_times[3]	epoch_times[4]	extirpation_rate	ingroup_age	ingroup_older_island[1]	ingroup_older_island[2]	ingroup_older_island[3]	ingroup_older_island[4]	kappa	p_allopatry	p_sympatry	rate_bg	rate_mol	root_age	site_rates[1]	site_rates[2]	site_rates[3]	site_rates[4]
87800	-25841.2	-25818.39	-22.80251	47.73651	0.245792	0.250271	0.249051	0.254886	0.1965172	0.348565	0.395271	0.236946	0.416077	0.227138	1.58898	0.0091153	0.0103367	0.00619635	0.0108808	0.00593987	0.0415533	0.096346	0.903654	0.06800334	0.0098526	9.93641	7.85813	1.93562	0	0.9839597	9.007718	0	1	1	1	2.024353	0.903654	0.09634601	53.67277	0.02615091	9.820424	0.82249	0.947217	1.04083	1.18947
87900	-25835.22	-25817.66	-17.56009	33.24294	0.246007	0.252475	0.251537	0.249981	0.01982409	0.321565	0.309078	0.204111	0.328409	0.183639	0.552558	0.0116867	0.0112329	0.00741807	0.0119354	0.00667403	0.0200817	0.472774	0.527226	0.03933376	0.01247295	10.0248	7.9986	1.99312	0	1.212785	8.044015	0	1	1	1	2.030764	0.527226	0.472774	21.73072	0.03634324	9.495426	0.788955	0.93543	1.04741	1.22821
88000	-25835.82	-25818.06	-17.75507	11.16297	0.249736	0.248812	0.251518	0.249934	0.02831936	0.293895	0.353821	0.217579	0.270794	0.16629	0.0907544	0.0125097	0.0150605	0.00926134	0.0115265	0.00707821	0.00386299	0.636736	0.363264	0.001332166	0.005763571	10.1267	7.87207	2.00299	0	0.3858336	7.079789	0	0	1	1	2.018668	0.3632635	0.6367365	25.50153	0.04256534	10.24924	0.649283	0.879026	1.07008	1.40161
88100	-25838.46	-25817.93	-20.52595	23.27624	0.252296	0.245922	0.24789	0.253892	0.08834539	0.329992	0.435294	0.185015	0.221762	0.152418	0.362751	0.0142856	0.0188442	0.0080094	0.0096002	0.00659827	0.0157037	0.958474	0.041526	5.990012e-05	0.001462329	10.1881	7.84253	2.06844	0	1.902367	7.896626	0	1	1	1	2.05377	0.04152602	0.958474	18.73043	0.04329066	10.14743	0.750202	0.921008	1.0545	1.27428
88200	-25838.08	-25816.57	-21.50046	36.21378	0.247275	0.249719	0.250841	0.252165	0.09287928	0.482002	0.46487	0.193972	0.257056	0.139059	0.941712	0.0181241	0.0174799	0.00729368	0.00966574	0.00522887	0.0354099	0.314094	0.685906	0.002823711	0.01552001	9.75677	8.07508	1.93723	0	1.346848	8.513047	0	1	1	1	2.064053	0.6859061	0.3140939	40.28929	0.03760166	9.731667	0.797388	0.938453	1.04579	1.21837
88300	-25838.24	-25818.78	-19.45755	48.98392	0.252107	0.250202	0.248466	0.249225	0.02244556	0.350952	0.484743	0.15334	0.303687	0.1159	0.285891	0.0157637	0.0217732	0.00688757	0.0136407	0.00520586	0.0128414	0.0368443	0.963156	0.01436782	0.000601941	10.1623	7.87073	1.97181	0	1.033582	9.079779	0	1	1	1	1.992506	0.9631557	0.03684428	48.041	0.04491691	9.435556	0.824678	0.947964	1.04038	1.18698
88400	-25835.31	-25817.64	-17.66468	46.83703	0.241386	0.251412	0.250156	0.257046	0.0501229	0.400187	0.457876	0.176673	0.315537	0.12977	0.138731	0.0156504	0.0179065	0.00690929	0.0123399	0.00507501	0.00542545	0.361857	0.638143	0.006387664	0.007987567	10.0673	8.09077	1.90975	0	0.2691498	8.837707	0	1	1	1	2.07435	0.6381431	0.3618569	12.95143	0.03910771	10.32839	0.820861	0.946659	1.04116	1.19133
88500	-25834.93	-25817.61	-17.31452	29.13682	0.248126	0.251672	0.245219	0.254982	0.04259583	0.414494	0.478265	0.152947	0.270585	0.11836	0.453334	0.0180566	0.0208347	0.00666286	0.0117875	0.00515611	0.0197486	0.220851	0.779149	0.03141933	0.01338249	10.0814	8.06983	1.89722	0	0.7270778	9.252815	0	1	1	1	2.075937	0.7791488	0.2208512	15.7809	0.04356307	10.11705	0.775321	0.930456	1.04997	1.24425
88600	-25833.66	-25815.9	-17.75901	23.68	0.245317	0.249212	0.250727	0.254744	0.06087237	0.345497	0.33782	0.144496	0.192963	0.115246	0.246177	0.0189552	0.018534	0.00792755	0.0105866	0.00632281	0.0135062	0.416891	0.583109	0.01120724	0.005272715	10.1637	8.09362	2.04879	0	1.09515	7.99747	0	0	1	1	2.044081	0.5831092	0.4168908	19.64507	0.05486361	10.05978	0.752214	0.921779	1.05415	1.27186
88700	-25834.48	-25815.85	-18.62927	43.26863	0.24765	0.249687	0.250002	0.252661	0.08423371	0.344051	0.469314	0.153123	0.184338	0.123739	0.602113	0.0167213	0.0228093	0.00744196	0.00895906	0.00601385	0.0292634	0.600111	0.399889	0.03947831	0.0111612	10.063	7.98962	2.06906	0	0.8596733	8.230393	0	1	1	1	2.040629	0.3998893	0.6001107	72.6611	0.04860127	9.903809	0.813919	0.944263	1.04255	1.19927
88800	-25836.22	-25817.82	-18.39928	42.71741	0.245787	0.249193	0.254439	0.250581	0.06632495	0.367155	0.407287	0.158501	0.207403	0.125996	1.57081	0.0156724	0.0173855	0.00676579	0.00885321	0.00537824	0.0670515	0.999261	0.000739064	0.01199236	0.01444906	10.0894	8.06653	2.01816	0	0.8742958	8.779256	0	1	1	1	1.966122	0.0007390642	0.9992609	36.95841	0.04268598	9.542231	0.812772	0.943865	1.04277	1.20059
88900	-25843	-25822.29	-20.70562	8.353047	0.246026	0.249506	0.241255	0.263212	0.05594221	0.494934	0.572583	0.214902	0.300334	0.149193	1.43602	0.0167812	0.019414	0.00728646	0.0101831	0.00505853	0.0486897	0.943871	0.0561287	0.007844598	0.0003801638	9.94485	8.08372	1.84714	0	0.3961108	9.015366	0	1	1	1	2.053435	0.05612866	0.9438713	85.37709	0.03390602	9.796024	0.600731	0.856276	1.07585	1.46715
89000	-25834.82	-25817.86	-16.95625	39.21244	0.243226	0.248835	0.247151	0.260787	0.03915437	0.43864	0.44143	0.233562	0.250955	0.194051	0.236212	0.0196495	0.0197745	0.0104627	0.0112419	0.00869277	0.0105815	0.230832	0.769168	0.001293972	0.00474662	10.1577	8.05533	2.11337	0	0.8442674	6.035357	0	0	1	1	1.956104	0.7691677	0.2308323	22.39022	0.04479642	9.185055	0.804941	0.941127	1.04432	1.20961
89100	-25833.5	-25816.38	-17.12169	28.03003	0.248566	0.24421	0.250882	0.256342	0.08980806	0.32665	0.408034	0.163183	0.250822	0.1233	0.134317	0.0174625	0.0218133	0.00872365	0.0134088	0.00659153	0.0071805	0.325232	0.674768	0.003972822	0.003929622	9.97278	7.99862	1.97005	0	0.731172	6.984759	0	0	1	1	2.14369	0.6747685	0.3252315	88.97639	0.05345947	9.264194	0.771163	0.928918	1.05074	1.24918
89200	-25838.55	-25818.78	-19.7657	36.01014	0.246001	0.249999	0.24929	0.25471	0.1166234	0.328146	0.30544	0.199766	0.288205	0.185897	0.539798	0.0137138	0.0127648	0.00834853	0.0120445	0.00776893	0.022559	0.423049	0.576951	0.1217033	0.003251903	10.1142	7.94158	2.13853	0	0.5913652	7.189518	0	0	1	1	1.983918	0.5769507	0.4230493	20.41211	0.04179163	8.676582	0.796842	0.938259	1.0459	1.219
89300	-25837.79	-25820.53	-17.26082	37.23264	0.254024	0.244061	0.24486	0.257055	0.07689326	0.37507	0.409298	0.207867	0.245228	0.195329	0.772947	0.0140734	0.0153577	0.00779958	0.00920144	0.00732915	0.0290025	0.455345	0.544655	0.008760979	0.006574865	10.1799	8.02968	1.89418	0	0.8788375	7.347719	0	0	1	1	2.112116	0.5446549	0.4553451	9.769047	0.037522	9.31965	0.800053	0.9394	1.04528	1.21527
89400	-25840.92	-25821.48	-19.43813	24.78225	0.24728	0.246908	0.255375	0.250437	0.1891687	0.505883	0.535655	0.209718	0.12997	0.1701	1.216	0.0206333	0.0218475	0.00855367	0.00530103	0.00693781	0.0495967	0.659912	0.340088	0.01240871	0.009507722	9.95365	7.98547	1.86761	0	0.8629502	7.253101	0	0	1	1	2.123561	0.3400875	0.6599125	10.02268	0.04078662	8.876035	0.757463	0.923778	1.05322	1.26554
89500	-25840.82	-25820.86	-19.96557	48.99493	0.255185	0.253914	0.243884	0.247017	0.119408	0.816251	0.832476	0.244814	0.130018	0.178082	1.89116	0.027258	0.0277998	0.00817537	0.00434184	0.00594691	0.0631537	0.382276	0.617724	0.05533155	0.004856429	10.0052	7.95143	1.99075	0	0.5550358	7.651971	0	0	1	1	2.008304	0.6177238	0.3822762	17.36411	0.03339416	9.197991	0.824697	0.947971	1.04038	1.18695
89600	-25840.55	-25816.79	-23.75509	33.05118	0.245827	0.248636	0.254598	0.25094	0.04880987	0.719524	0.853489	0.210618	0.05557	0.159007	1.97234	0.0266455	0.0316064	0.0077996	0.00205787	0.00588835	0.0730399	0.523687	0.476313	0.0165645	0.003958204	9.78623	7.90168	2.06488	0	0.953366	7.632583	0	0	1	1	2.100245	0.4763127	0.5236873	51.39894	0.03703205	9.191824	0.788373	0.93522	1.04752	1.22889
89700	-25839.98	-25817.98	-21.99698	47.46604	0.252511	0.248442	0.243928	0.255119	0.07917096	0.565758	0.593904	0.209808	0.0693232	0.149937	1.53988	0.023998	0.0251919	0.00889953	0.00294052	0.00635996	0.0653177	0.109078	0.890922	0.05599822	0.001616696	9.87824	8.17102	2.07627	0	1.112519	7.352623	0	0	1	1	2.018205	0.8909223	0.1090777	17.26193	0.04241747	9.143769	0.822005	0.947051	1.04092	1.19002
89800	-25840.21	-25819.15	-21.06222	10.79122	0.240201	0.253959	0.245706	0.260134	0.1173597	0.64563	0.749086	0.236137	0.207554	0.181322	1.11155	0.0231134	0.0268171	0.00845365	0.00743038	0.00649127	0.0397932	0.252782	0.747218	0.02240768	0.008478836	9.83989	7.88458	1.90101	0	0.9546579	7.117957	0	0	1	1	2.189179	0.747218	0.252782	33.90971	0.03579975	8.95759	0.643878	0.876581	1.07078	1.40876
89900	-25843.07	-25819.3	-23.77665	47.20892	0.244117	0.253336	0.254779	0.247769	0.2092214	0.640279	0.824021	0.268028	0.140985	0.227501	1.36793	0.0203862	0.0262365	0.0085339	0.0044889	0.00724356	0.0435543	0.264586	0.735414	0.114769	0.009386334	10.0827	7.9252	1.98608	0	1.553489	7.003742	0	0	1	1	1.933007	0.7354137	0.2645863	37.41921	0.03183962	9.274947	0.82154	0.946891	1.04102	1.19055
90000	-25843.54	-25818.77	-24.76802	31.63964	0.250992	0.24865	0.256835	0.243523	0.05971089	0.492821	0.613984	0.272783	0.209717	0.202503	1.37274	0.0155917	0.019425	0.00863021	0.00663496	0.00640672	0.0434302	0.284128	0.715872	0.0970617	0.003245509	10.0692	8.08014	2.18199	0	2.464242	7.447579	0	0	1	1	2.012168	0.7158718	0.2841282	24.90308	0.03163763	9.246299	0.783936	0.933612	1.04836	1.23409
90100	-25836.92	-25816.47	-20.4575	27.27338	0.251668	0.247823	0.248902	0.251607	0.04317408	0.563583	0.627728	0.281929	0.262663	0.245301	1.21209	0.0153285	0.0170732	0.007668	0.007144	0.00667178	0.0329668	0.50174	0.49826	0.01599019	0.003809209	9.98429	7.91738	2.00755	0	1.891208	7.535995	0	0	1	1	2.158459	0.4982604	0.5017396	61.97548	0.02719834	9.556099	0.768182	0.927809	1.05128	1.25272
90200	-25848.45	-25823.46	-24.98939	33.01464	0.247033	0.250341	0.254376	0.24825	0.1772141	0.67665	0.66316	0.37866	0.447713	0.26273	0.404217	0.0176832	0.0173307	0.00989571	0.0117003	0.00686605	0.0105636	0.882846	0.117154	0.006520317	0.005596687	9.68084	8.0374	2.14006	0	0.5168104	6.771418	0	0	1	1	1.927457	0.117154	0.882846	59.17074	0.02613345	9.370661	0.788262	0.93518	1.04754	1.22902
90300	-25835.56	-25817.32	-18.24238	25.31543	0.247618	0.24482	0.250776	0.256786	0.03629981	0.649122	0.873576	0.419395	0.341429	0.345395	0.561413	0.015459	0.0208044	0.00998798	0.00813121	0.00822565	0.0133702	0.981942	0.0180581	0.03858662	0.004019777	10.0081	8.06284	1.90134	0	1.498066	6.075713	0	0	1	1	2.103329	0.0180581	0.9819419	7.397678	0.02381521	10.16283	0.759884	0.924695	1.05279	1.26264
90400	-25835.58	-25818.39	-17.19332	31.41506	0.245231	0.250962	0.250322	0.253486	0.07429133	0.830749	0.82652	0.401182	0.403824	0.315406	0.661488	0.0179034	0.0178123	0.00864583	0.00870277	0.00679728	0.0142557	0.174598	0.825402	0.01710506	0.003633993	10.0048	8.06368	2.04635	0	0.7166225	6.802211	0	0	1	1	2.053766	0.8254018	0.1745982	20.31948	0.02155089	9.887179	0.783204	0.933345	1.0485	1.23495
90500	-25841.71	-25820.46	-21.24662	34.3068	0.247562	0.251515	0.250669	0.250254	0.1785737	0.407806	0.509739	0.324439	0.415225	0.23835	0.811108	0.0114823	0.0143523	0.00913498	0.0116912	0.00671103	0.0228378	0.046279	0.953721	0.09310055	0.001513163	9.91944	7.96202	2.02459	0	1.39727	7.263934	0	0	1	1	2.235229	0.953721	0.04627901	37.28589	0.02815624	8.992468	0.792096	0.936561	1.04681	1.22453
90600	-25838.77	-25817.15	-21.61314	28.08839	0.245621	0.252492	0.253252	0.248635	0.08828229	0.64822	0.816827	0.451462	0.535174	0.326771	0.607722	0.0133171	0.016781	0.00927487	0.0109946	0.00671321	0.0124851	0.334033	0.665967	0.05407865	0.009575005	10.2421	8.00058	1.94016	0	0.5491611	6.960905	0	0	1	1	2.013864	0.6659668	0.3340332	46.48939	0.02054407	9.557684	0.771388	0.929002	1.0507	1.24891
90700	-25840.25	-25819.61	-20.63448	26.39674	0.246805	0.253263	0.243178	0.256754	0.005485765	0.696399	0.910962	0.390201	0.662278	0.320749	0.522208	0.0136926	0.0179113	0.00767212	0.0130217	0.00630656	0.0102677	0.222612	0.777388	0.0007186581	0.01354955	10.038	7.97557	2.0831	0	0.7002383	7.929577	0	0	1	1	2.080692	0.7773882	0.2226118	56.6054	0.01966199	9.038244	0.764576	0.926461	1.05194	1.25702
90800	-25843.67	-25821.66	-22.01948	41.55015	0.243674	0.249182	0.245257	0.261887	0.2169345	0.691216	0.832322	0.532151	0.699828	0.472392	1.96505	0.0110082	0.0132555	0.00847498	0.0111454	0.00752327	0.0312952	0.202719	0.797281	0.0488301	0.004136098	10.0537	7.89919	2.10957	0	0.5698618	7.135447	0	0	1	1	2.019673	0.7972809	0.2027191	6.506169	0.0159259	8.298995	0.810271	0.942994	1.04327	1.20346
90900	-25838.96	-25819.8	-19.15906	41.70902	0.24865	0.246277	0.249057	0.256016	0.1390294	0.698426	0.811227	0.544205	0.594655	0.503693	0.78946	0.0131223	0.0152417	0.0102248	0.0111727	0.00946361	0.0148327	0.735778	0.264222	0.00889403	0.01484439	10.0023	7.99749	1.91092	0	1.309111	5.987901	0	0	1	1	1.890248	0.2642217	0.7357783	25.85939	0.01878846	8.55803	0.810617	0.943115	1.0432	1.20307
91000	-25837.3	-25816.99	-20.31696	45.34873	0.246129	0.249372	0.251549	0.252951	0.02316875	1.00789	1.30614	0.755357	0.849431	0.613748	0.304966	0.0136882	0.0177388	0.0102585	0.0115362	0.00833534	0.00414176	0.45877	0.54123	0.009236217	0.01264831	10.0004	7.98333	2.08718	0	1.21383	6.266098	0	0	1	1	2.126555	0.5412302	0.4587698	26.47911	0.01358105	10.25107	0.818062	0.945696	1.04172	1.19452
91100	-25845.52	-25820.04	-25.48063	30.16789	0.249655	0.245319	0.250651	0.254375	0.1116503	0.777074	0.764824	0.485304	0.854571	0.470792	3.38005	0.00991051	0.00975428	0.00618939	0.0108989	0.00600431	0.0431079	0.933542	0.0664576	0.1631543	0.007977948	10.1114	7.98278	2.01932	0	0.5754665	8.981771	0	1	1	1	2.175514	0.06645756	0.9335424	18.54943	0.01275363	9.734183	0.778995	0.931807	1.04929	1.23991
91200	-25839.06	-25819.49	-19.57125	22.91929	0.241038	0.248712	0.252129	0.258122	0.1152108	0.502656	0.596458	0.516847	1.18661	0.552741	0.192336	0.00645895	0.00766427	0.0066413	0.0152475	0.00710253	0.00247145	0.706018	0.293982	0.004204944	0.01150735	9.84516	7.92997	1.87746	0	0.7191717	8.529874	0	1	1	1	2.068953	0.2939824	0.7060176	26.46572	0.01284964	9.065854	0.748382	0.920309	1.05482	1.27649
91300	-25842.26	-25820.45	-21.80777	18.67512	0.243798	0.250946	0.25833	0.246925	0.07700042	0.339644	0.40291	0.642926	1.0647	0.772891	0.536559	0.00431201	0.0051152	0.00816237	0.0135171	0.00981235	0.00681197	0.851861	0.148139	0.03334278	0.003655118	10.0828	8.0352	1.90062	0	2.351531	8.214625	0	1	1	1	1.975497	0.1481394	0.8518606	30.60292	0.01269565	9.783034	0.723094	0.910383	1.05912	1.3074
91400	-25838.8	-25818.99	-19.80993	35.81967	0.249418	0.25193	0.247327	0.251325	0.05155083	0.229915	0.23234	0.459339	1.06905	0.652876	0.458347	0.00319405	0.00322775	0.00638129	0.0148516	0.00906997	0.0063675	0.690893	0.309107	0.0422502	0.004836528	9.96369	8.11124	2.13057	0	0.8651449	10.34436	1	1	1	1	1.98014	0.3091068	0.6908932	51.95821	0.01389233	10.34436	0.796328	0.938075	1.046	1.2196
91500	-25841.87	-25822.6	-19.2633	38.36758	0.24253	0.250932	0.252411	0.254127	0.06384691	0.223431	0.281235	0.439462	1.00618	0.300768	0.662195	0.00386394	0.0048636	0.00759993	0.0174006	0.0052014	0.0114518	0.249393	0.750607	0.03650603	0.005690231	10.1341	7.87087	2.08269	0	0.6847047	9.593269	0	1	1	1	1.885608	0.7506069	0.2493931	38.16085	0.01729371	9.593269	0.8029	0.940407	1.04472	1.21197
91600	-25842.33	-25819.03	-23.29573	23.44154	0.250049	0.247721	0.246825	0.255405	0.0276195	0.272685	0.289673	0.373939	0.825204	0.414832	0.786293	0.00455013	0.00483361	0.0062397	0.0137697	0.00692207	0.0131204	0.521427	0.478573	0.09885151	0.0137141	10.0528	8.10041	1.92986	0	1.972707	10.17219	1	1	1	1	1.931182	0.4785734	0.5214266	40.48899	0.01668643	10.19739	0.751032	0.921326	1.05436	1.27328
91700	-25839.61	-25817.95	-21.6537	16.03921	0.247951	0.246554	0.251094	0.254401	0.1650536	0.26644	0.253865	0.427694	1.02821	0.509951	0.214959	0.00414066	0.00394525	0.00664668	0.0159791	0.00792501	0.00334062	0.523217	0.476783	0.01081529	9.568109e-05	9.90574	7.83071	2.08826	0	1.695948	9.723619	0	1	1	1	2.069904	0.4767831	0.5232169	15.25806	0.01554072	9.723619	0.702846	0.902144	1.06237	1.33264
91800	-25842.09	-25823.51	-18.57961	26.43294	0.241014	0.255911	0.252087	0.250988	0.07530816	0.349538	0.423599	0.485122	1.12929	0.5473	0.21946	0.0046487	0.00563368	0.0064519	0.0150191	0.00727885	0.00291872	0.919602	0.0803981	0.01849857	0.01394779	9.9759	8.0785	2.19511	0	1.025807	9.411132	0	1	1	1	1.908145	0.08039807	0.9196019	17.74197	0.01329956	9.411132	0.764729	0.926518	1.05191	1.25684
91900	-25840.51	-25818.09	-22.41109	16.16914	0.244937	0.250757	0.253608	0.250697	0.1005257	0.524523	0.635712	0.668566	1.31215	0.760528	0.786903	0.00628702	0.00761975	0.00801355	0.0157276	0.00911582	0.00943195	0.327702	0.672298	0.07185267	0.004560496	9.9798	8.03062	2.16433	0	1.152291	7.919128	0	0	1	1	2.152642	0.6722985	0.3277015	32.10248	0.01198617	8.624734	0.703952	0.902601	1.06219	1.33125
92000	-25848.01	-25826.16	-21.85397	23.77371	0.239896	0.247178	0.25496	0.257966	0.1320384	0.557869	0.655982	0.84882	1.39528	0.925135	0.710484	0.00481881	0.0056663	0.00733201	0.0120522	0.00799121	0.00613708	0.175948	0.824052	0.01369814	0.004006597	10.0247	8.16466	2.0966	0	0.4741284	8.347085	0	1	1	1	2.136681	0.8240517	0.1759483	15.78351	0.008637883	9.656125	0.752674	0.921955	1.05407	1.2713
92100	-25839.12	-25817.44	-21.67434	27.46318	0.245531	0.250261	0.248141	0.256067	0.08151016	0.768018	0.817205	0.757009	1.89619	0.790285	0.140486	0.00614253	0.00653592	0.00605448	0.0151655	0.00632062	0.00112359	0.284423	0.715577	0.02335397	0.007843243	9.99525	7.87973	1.92078	0	0.6829223	10.09535	1	1	1	1	1.961051	0.7155771	0.2844229	91.44899	0.007997893	10.09535	0.768941	0.928092	1.05115	1.25182
92200	-25838.32	-25818.64	-19.68808	33.88338	0.248168	0.251425	0.251076	0.249331	0.05072199	0.62911	0.77293	0.691744	2.08842	1.03386	0.692081	0.00479406	0.00589002	0.00527135	0.0159146	0.00787842	0.00527391	0.125635	0.874365	0.008851615	0.003799351	9.89349	7.97097	2.01149	0	0.7125328	9.799055	0	1	1	1	2.096187	0.874365	0.125635	15.3452	0.007620375	9.799055	0.790863	0.936117	1.04705	1.22597
92300	-25842.96	-25821.26	-21.70266	31.7497	0.254555	0.244885	0.246362	0.254197	0.0465571	0.63046	0.598971	0.746516	1.83155	0.884985	0.0297536	0.00511876	0.0048631	0.00606102	0.0148705	0.00718527	0.000241572	0.0349046	0.965095	0.001696776	0.004756601	10.0444	7.92958	1.9068	0	0.353987	10.01971	0	1	1	1	2.015482	0.9650954	0.03490463	25.26313	0.00811908	10.01971	0.784292	0.933741	1.04829	1.23367
92400	-25838.87	-25819.26	-19.61005	43.2561	0.246757	0.24584	0.247737	0.259666	0.114829	0.438395	0.501711	0.894472	1.49886	1.04037	0.242949	0.00465071	0.0053224	0.00948901	0.0159007	0.0110368	0.00257733	0.110651	0.889349	0.01926807	0.001688181	9.99921	7.90033	2.0697	0	0.8725336	7.163814	0	0	1	1	2.099199	0.8893487	0.1106513	21.87161	0.0106085	8.412516	0.813893	0.944255	1.04255	1.1993
92500	-25837.68	-25816.2	-21.48594	25.11201	0.247515	0.251996	0.248693	0.251795	0.04661925	0.732255	0.80524	0.930874	1.6613	1.08615	0.0721323	0.00648358	0.00712981	0.00824221	0.0147096	0.00961705	0.000638679	0.377787	0.622213	0.01029836	0.007138243	9.82707	7.96277	2.03813	0	0.6256951	7.251239	0	0	1	1	1.998426	0.6222134	0.3777866	28.75657	0.008854261	9.454794	0.758969	0.924349	1.05295	1.26373
92600	-25838.75	-25817.71	-21.03543	11.14099	0.24654	0.24992	0.250762	0.252778	0.0426279	0.824139	0.9446	1.16396	1.76525	1.26231	0.190495	0.0067922	0.00778499	0.0095929	0.0145485	0.0104034	0.00156998	0.758678	0.241322	0.0062404	0.01408562	9.98225	7.87266	2.07458	0	0.5164068	6.466336	0	0	1	1	2.176665	0.2413218	0.7586782	16.48144	0.008241572	9.29638	0.64897	0.878885	1.07012	1.40203
92700	-25845.73	-25821.17	-24.55664	18.904	0.244722	0.247735	0.256629	0.250914	0.07083824	1.35282	1.52736	1.29613	1.85691	1.18124	0.951853	0.00908116	0.0102528	0.00870057	0.0124649	0.00792934	0.00638954	0.460633	0.539367	0.002443299	0.02057201	10.0777	7.93468	1.91217	0	0.7689955	6.834057	0	0	1	1	2.005669	0.5393673	0.4606327	76.97246	0.006712742	10.25723	0.72466	0.911009	1.05886	1.30547
92800	-25841.9	-25817.25	-24.65393	9.080515	0.251307	0.252861	0.248692	0.24714	0.09691115	0.848669	1.02189	1.25528	2.11867	1.32233	0.463946	0.00573584	0.00690659	0.00848398	0.0143193	0.00893715	0.00313564	0.130771	0.869229	0.1051021	0.0006123533	10.0259	7.99016	1.98878	0	1.200435	7.508255	0	0	1	1	2.039044	0.8692288	0.1307712	33.66199	0.006758624	9.415961	0.615245	0.863267	1.07425	1.44724
92900	-25843.81	-25820.6	-23.21003	18.00332	0.25126	0.250148	0.250094	0.248497	0.08369391	0.975823	1.04213	1.3971	2.13493	1.32725	0.560555	0.006641	0.00709228	0.00950799	0.0145294	0.00903267	0.00381488	0.453657	0.546343	0.02315877	0.01444084	10.0115	8.09982	2.00741	0	0.9279234	6.636774	0	0	1	1	2.047231	0.5463429	0.4536571	44.8896	0.006805531	9.10743	0.718335	0.90847	1.0599	1.3133
93000	-25840.85	-25817.4	-23.44254	16.40558	0.247965	0.250577	0.247418	0.25404	0.07588656	0.777424	0.877401	1.21175	1.98496	1.5258	1.11184	0.00551702	0.00622651	0.00859925	0.0140863	0.0108279	0.00789021	0.153208	0.846792	0.005630878	0.01395036	10.1504	8.04203	2.04663	0	0.9358697	7.441324	0	0	1	1	2.018792	0.8467925	0.1532075	29.72391	0.007096541	9.151606	0.705932	0.903417	1.06188	1.32877
93100	-25840.19	-25818.46	-21.72463	30.15823	0.244093	0.252818	0.247785	0.255304	0.03979322	0.840545	1.10927	1.28836	1.67673	1.53505	0.867158	0.00586007	0.00773353	0.00898213	0.0116897	0.010702	0.0060456	0.321197	0.678803	0.01664432	0.01005169	9.89886	7.95638	2.10809	0	0.683684	6.922091	0	0	1	1	1.976958	0.6788027	0.3211973	7.179571	0.006971744	10.08991	0.778961	0.931795	1.04929	1.23995
93200	-25850.95	-25822	-28.95657	36.26083	0.246946	0.254942	0.248563	0.24955	0.1892958	0.811254	1.23246	1.77085	1.94381	2.05041	0.507874	0.00563041	0.00855373	0.0122904	0.0134908	0.0142307	0.00352484	0.151117	0.848883	0.001795989	0.003942642	10.1699	8.17488	1.88084	0	0.9374297	5.199851	0	0	1	1	2.131059	0.8488825	0.1511175	40.13455	0.006940386	9.01992	0.797513	0.938498	1.04577	1.21822
93300	-25844.09	-25818.83	-25.2606	47.96029	0.242054	0.244569	0.253721	0.259656	0.1007946	1.22232	1.64828	1.28398	1.97304	1.15835	0.339378	0.00946209	0.0127595	0.00993941	0.0152735	0.00896689	0.00262715	0.908152	0.0918485	0.09137411	0.00304288	10.0489	7.94073	2.12389	0	0.4230542	6.19608	0	0	1	1	2.06397	0.09184848	0.9081515	21.83132	0.007741087	8.357716	0.822889	0.947353	1.04075	1.18901
93400	-25841.13	-25817.04	-24.08285	25.75439	0.243292	0.250822	0.250187	0.255699	0.1848908	0.949682	1.2646	1.16556	1.47891	1.11615	1.08473	0.00745079	0.00992147	0.00914444	0.0116029	0.00875684	0.00851034	0.255972	0.744028	0.003677931	0.0002192141	10.0504	7.99718	1.94428	0	1.335796	6.654463	0	0	1	1	2.093119	0.7440285	0.2559715	12.40255	0.007845564	9.535814	0.761823	0.925426	1.05244	1.26031
93500	-25839.45	-25817.14	-22.30921	35.84731	0.248471	0.247774	0.248239	0.255516	0.06640837	1.19969	1.13435	0.876717	1.47044	0.85733	0.390006	0.0109711	0.0103735	0.00801748	0.0134471	0.00784019	0.00356657	0.0150704	0.98493	0.03598323	0.0001516475	10.0735	7.90932	2.07228	0	0.5829013	7.496108	0	0	1	1	2.09511	0.9849296	0.01507037	52.0881	0.009144892	9.51364	0.796402	0.938102	1.04598	1.21951
93600	-25841.02	-25818.01	-23.01174	7.735772	0.251067	0.242169	0.253224	0.25354	0.1119043	0.861872	0.962145	0.776673	1.28633	0.689819	0.340247	0.00957452	0.0106885	0.00862804	0.0142898	0.00766318	0.0037798	0.465674	0.534326	0.01732496	0.007962671	10.016	7.81688	2.06869	0	0.4572268	7.496997	0	0	1	1	2.157326	0.5343263	0.4656737	86.91576	0.01110898	9.528897	0.587005	0.849509	1.07725	1.48624
