Iteration	1	2	3	4	5	6	7	simmap
44700	{2,1.13442}	{1,0.176506:5,0.21109:2,0.746828}	{3,2.67573:7,0.117796:2,0.840131}	{4,8.59453:10,0.131022:4,0.127835}	{2,1.00811:7,0.085135:3,0.0872337:7,0.0708808:3,0.388757:7,0.0149298:3,0.365019:7,0.0588168:2,0.420356}	{2,2.31306:7,0.0208071:2,0.682465:7,0.127785:3,0.888715:7,0.0542942:3,0.806771:10,0.074824:4,0.251015}	{4,0}	(((n0:{1,0.176506:5,0.21109:2,0.746828},n1:{2,1.13442}):{2,1.00811:7,0.085135:3,0.0872337:7,0.0708808:3,0.388757:7,0.0149298:3,0.365019:7,0.0588168:2,0.420356},n2:{3,2.67573:7,0.117796:2,0.840131}):{2,2.31306:7,0.0208071:2,0.682465:7,0.127785:3,0.888715:7,0.0542942:3,0.806771:10,0.074824:4,0.251015},n3:{4,8.59453:10,0.131022:4,0.127835});
44800	{2,0.374179:5,0.07073:2,0.097995:5,0.0200797:2,0.605465:5,0.0419706:2,0.189042}	{1,0.139235:5,0.127758:2,1.13247}	{3,3.57901:7,0.00076521:2,0.402984}	{4,9.99026}	{2,2.58329}	{2,0.732584:7,0.131087:3,1.15263:7,0.200995:3,0.919555:7,0.0931483:3,1.86463:10,0.0339928:4,0.878879}	{4,0}	(((n0:{1,0.139235:5,0.127758:2,1.13247},n1:{2,0.374179:5,0.07073:2,0.097995:5,0.0200797:2,0.605465:5,0.0419706:2,0.189042}):{2,2.58329},n2:{3,3.57901:7,0.00076521:2,0.402984}):{2,0.732584:7,0.131087:3,1.15263:7,0.200995:3,0.919555:7,0.0931483:3,1.86463:10,0.0339928:4,0.878879},n3:{4,9.99026});
44900	{2,0.878773:5,0.0129949:2,0.90865:5,0.0237746:1,0.00217014:5,0.0080745:2,0.20538}	{1,0.116038:5,0.0387008:2,0.123852:5,0.0230077:2,1.26991:5,0.0254418:1,0.174581:5,0.0109663:2,0.257319}	{3,2.80463:7,0.0107742:2,0.551034:7,0.0353016:3,0.208866:7,0.00784496:3,9.11184e-06:7,0.00830759:3,0.0209077:7,0.0198535:2,0.155613}	{4,8.12193:10,0.0223575:4,0.742019}	{2,0.104367:7,0.00991003:2,0.333988:7,0.00394246:3,0.807717:7,0.00904737:2,0.514356}	{2,0.250835:7,0.0143581:2,0.0826915:7,0.062022:3,0.432862:7,0.00639478:2,0.873768:7,0.042929:2,0.0921465:7,0.0161094:2,0.161201:7,0.010344:3,0.293972:7,0.00322832:3,0.936105:7,0.0820309:3,0.962372:10,0.0775344:3,0.382183:10,0.00947476:4,0.270599}	{4,0}	(((n0:{1,0.116038:5,0.0387008:2,0.123852:5,0.0230077:2,1.26991:5,0.0254418:1,0.174581:5,0.0109663:2,0.257319},n1:{2,0.878773:5,0.0129949:2,0.90865:5,0.0237746:1,0.00217014:5,0.0080745:2,0.20538}):{2,0.104367:7,0.00991003:2,0.333988:7,0.00394246:3,0.807717:7,0.00904737:2,0.514356},n2:{3,2.80463:7,0.0107742:2,0.551034:7,0.0353016:3,0.208866:7,0.00784496:3,9.11184e-06:7,0.00830759:3,0.0209077:7,0.0198535:2,0.155613}):{2,0.250835:7,0.0143581:2,0.0826915:7,0.062022:3,0.432862:7,0.00639478:2,0.873768:7,0.042929:2,0.0921465:7,0.0161094:2,0.161201:7,0.010344:3,0.293972:7,0.00322832:3,0.936105:7,0.0820309:3,0.962372:10,0.0775344:3,0.382183:10,0.00947476:4,0.270599},n3:{4,8.12193:10,0.0223575:4,0.742019});
45000	{2,2.37622:7,0.00483141:2,0.459332:7,0.00638836:2,0.262952}	{1,0.141416:5,0.0174853:1,0.134201:5,0.000972583:1,0.196703:5,0.0127546:2,0.0390657:5,0.0236648:2,0.513185:5,0.0256683:2,0.574202:5,0.0232067:2,1.4072}	{3,3.19461:7,0.00785808:3,0.425301:7,0.0258083:2,0.847467}	{4,2.04391:0,5.87413:4,0.364943:10,0.00201165:4,1.54946}	{2,0.0492477:7,0.000403146:3,0.498499:7,0.00197328:2,0.146683:7,0.00263937:3,0.331903:7,0.00651791:3,0.0505053:7,0.00490087:2,0.298047}	{0,3.41398:3,0.269886:10,0.0155645:4,0.369343:10,0.00833849:3,0.444878:10,0.0119529:3,0.168658:10,0.00204792:4,0.628756}	{4,0}	((n2:{3,3.19461:7,0.00785808:3,0.425301:7,0.0258083:2,0.847467},(n1:{2,2.37622:7,0.00483141:2,0.459332:7,0.00638836:2,0.262952},n0:{1,0.141416:5,0.0174853:1,0.134201:5,0.000972583:1,0.196703:5,0.0127546:2,0.0390657:5,0.0236648:2,0.513185:5,0.0256683:2,0.574202:5,0.0232067:2,1.4072}):{2,0.0492477:7,0.000403146:3,0.498499:7,0.00197328:2,0.146683:7,0.00263937:3,0.331903:7,0.00651791:3,0.0505053:7,0.00490087:2,0.298047}):{0,3.41398:3,0.269886:10,0.0155645:4,0.369343:10,0.00833849:3,0.444878:10,0.0119529:3,0.168658:10,0.00204792:4,0.628756},n3:{4,2.04391:0,5.87413:4,0.364943:10,0.00201165:4,1.54946});
45100	{2,0.823127:5,0.0249068:2,0.529179:5,0.0530346:2,0.898836:7,0.00593657:3,0.0519166:7,0.00961807:3,0.814488:7,0.000418154:2,0.679892}	{1,0.503577:5,0.0248513:2,0.615346:5,0.0362983:1,0.0666086:5,0.0096283:1,0.169711:5,0.00558144:2,0.329595:5,0.00695726:2,0.908366:7,0.00312209:2,1.21171}	{3,3.21901:7,0.0193388:3,0.590004:7,0.00919374:3,0.402684:7,0.0357017:2,1.08752}	{4,7.97215:10,0.00388283:4,0.0579582:10,0.00613854:3,0.187939:10,0.00675465:4,1.47959}	{2,1.4721}	{2,0.356267:7,0.00280569:3,0.108275:7,0.09299:3,0.00241069:7,0.0344301:2,1.53271:7,0.0196372:2,0.241297:7,0.000184962:3,1.02813:10,0.0210309:3,0.0387178:10,0.013423:4,0.858659}	{4,0}	(((n1:{2,0.823127:5,0.0249068:2,0.529179:5,0.0530346:2,0.898836:7,0.00593657:3,0.0519166:7,0.00961807:3,0.814488:7,0.000418154:2,0.679892},n0:{1,0.503577:5,0.0248513:2,0.615346:5,0.0362983:1,0.0666086:5,0.0096283:1,0.169711:5,0.00558144:2,0.329595:5,0.00695726:2,0.908366:7,0.00312209:2,1.21171}):{2,1.4721},n2:{3,3.21901:7,0.0193388:3,0.590004:7,0.00919374:3,0.402684:7,0.0357017:2,1.08752}):{2,0.356267:7,0.00280569:3,0.108275:7,0.09299:3,0.00241069:7,0.0344301:2,1.53271:7,0.0196372:2,0.241297:7,0.000184962:3,1.02813:10,0.0210309:3,0.0387178:10,0.013423:4,0.858659},n3:{4,7.97215:10,0.00388283:4,0.0579582:10,0.00613854:3,0.187939:10,0.00675465:4,1.47959});
45200	{2,0.955893:5,0.000114569:1,0.54119:5,0.0297752:2,2.11509}	{1,0.365058:5,0.00109389:2,0.216578:5,0.162382:2,2.49482:7,0.00964524:2,0.392485}	{3,2.08381:7,0.125356:3,0.242223:7,0.033364:2,2.6972}	{4,10.2442}	{2,1.5399}	{2,1.72913:7,0.0285188:3,1.30011:10,0.189773:4,1.81476}	{4,0}	((n2:{3,2.08381:7,0.125356:3,0.242223:7,0.033364:2,2.6972},(n1:{2,0.955893:5,0.000114569:1,0.54119:5,0.0297752:2,2.11509},n0:{1,0.365058:5,0.00109389:2,0.216578:5,0.162382:2,2.49482:7,0.00964524:2,0.392485}):{2,1.5399}):{2,1.72913:7,0.0285188:3,1.30011:10,0.189773:4,1.81476},n3:{4,10.2442});
45300	{2,0.49219:5,0.294842:2,3.66738}	{1,0.580594:5,0.304146:2,0.443676:5,0.350066:2,1.06662:7,0.165678:2,1.54363}	{3,6.00486}	{4,10.2107}	{2,0.496467:7,0.0767509:3,0.977225}	{3,0.898352:7,0.0975301:3,0.5769:7,0.103411:3,1.63135:10,0.0851112:4,0.813239}	{4,0}	(((n1:{2,0.49219:5,0.294842:2,3.66738},n0:{1,0.580594:5,0.304146:2,0.443676:5,0.350066:2,1.06662:7,0.165678:2,1.54363}):{2,0.496467:7,0.0767509:3,0.977225},n2:{3,6.00486}):{3,0.898352:7,0.0975301:3,0.5769:7,0.103411:3,1.63135:10,0.0851112:4,0.813239},n3:{4,10.2107});
45400	{2,0.217676:5,0.0204687:2,0.154062:5,0.000627682:1,0.573926:5,0.0502674:1,0.153208:5,0.0216976:1,0.0614079:5,0.0109273:1,0.132633:5,0.0051309:1,0.475608:5,0.0314813:2,0.0342624:7,0.00281018:2,0.625662:7,0.00342797:2,0.146732:7,0.0212331:2,0.196972:7,0.00503066:3,0.643566:7,0.0110936:2,0.14361:7,0.00105024:2,0.143464:7,0.0408894:3,1.21954}	{1,0.0373877:5,0.014877:1,0.359389:5,0.00165532:1,0.304394:5,0.00316639:1,0.0386451:5,0.00794806:2,0.358444:5,0.00733808:1,0.253085:5,0.0106117:1,0.17759:5,0.0361196:1,0.129727:5,0.0312356:2,0.147051:7,0.0398745:3,0.387454:7,0.011278:2,1.25865:7,0.00687301:2,0.787155:7,0.0194085:3,0.293802:7,6.50117e-05:2,0.000497175:7,2.85817e-05:3,0.424723}	{3,1.93569:0,4.93955:3,0.00398874}	{4,1.93569:0,6.19727:4,0.980278:10,0.00947189:4,0.441312}	{3,0.463992:7,0.0233748:3,0.0350478:7,0.0112791:2,0.100577:7,0.00028266:3,0.546462:7,0.0184187:2,0.324964:7,0.0176652:2,0.0815278:7,0.037405:2,0.0140556:7,0.0149063:3,0.0407927}	{3,0.655518:7,0.00290656:2,0.124527:7,0.00674966:3,0.196294:7,0.00604665:3,0.2358:7,0.00301729:2,0.0157789:7,0.00436715:3,0.370828:10,0.00578835:3,0.67736:10,0.00421006:4,0.375606}	{4,0}	(((n0:{1,0.0373877:5,0.014877:1,0.359389:5,0.00165532:1,0.304394:5,0.00316639:1,0.0386451:5,0.00794806:2,0.358444:5,0.00733808:1,0.253085:5,0.0106117:1,0.17759:5,0.0361196:1,0.129727:5,0.0312356:2,0.147051:7,0.0398745:3,0.387454:7,0.011278:2,1.25865:7,0.00687301:2,0.787155:7,0.0194085:3,0.293802:7,6.50117e-05:2,0.000497175:7,2.85817e-05:3,0.424723},n1:{2,0.217676:5,0.0204687:2,0.154062:5,0.000627682:1,0.573926:5,0.0502674:1,0.153208:5,0.0216976:1,0.0614079:5,0.0109273:1,0.132633:5,0.0051309:1,0.475608:5,0.0314813:2,0.0342624:7,0.00281018:2,0.625662:7,0.00342797:2,0.146732:7,0.0212331:2,0.196972:7,0.00503066:3,0.643566:7,0.0110936:2,0.14361:7,0.00105024:2,0.143464:7,0.0408894:3,1.21954}):{3,0.463992:7,0.0233748:3,0.0350478:7,0.0112791:2,0.100577:7,0.00028266:3,0.546462:7,0.0184187:2,0.324964:7,0.0176652:2,0.0815278:7,0.037405:2,0.0140556:7,0.0149063:3,0.0407927},n2:{3,1.93569:0,4.93955:3,0.00398874}):{3,0.655518:7,0.00290656:2,0.124527:7,0.00674966:3,0.196294:7,0.00604665:3,0.2358:7,0.00301729:2,0.0157789:7,0.00436715:3,0.370828:10,0.00578835:3,0.67736:10,0.00421006:4,0.375606},n3:{4,1.93569:0,6.19727:4,0.980278:10,0.00947189:4,0.441312});
45500	{2,0.151831:5,0.0105544:2,0.0276501:5,0.0164994:1,0.303675:5,0.0367368:2,0.0125509:5,0.00245197:2,0.0930665:5,0.000799927:2,0.0952454:5,0.00280339:1,0.0701969:5,0.0163708:2,0.189867:5,0.00316288:2,0.363879:5,0.00768488:1,0.414347:5,0.00471166:2,0.0425995:0,3.63833:3,0.00176308}	{1,0.335452:5,0.0229832:2,0.246262:5,0.0018698:2,0.203211:5,0.00870759:2,1.0482:0,3.63967:3,0.000426358}	{3,1.86668:0,5.94122:3,0.000667782}	{4,1.86668:0,6.1613:4,0.773341:10,0.00754897:3,0.685794:10,0.00831638:4,0.269245:10,0.0236664:4,0.109858}	{3,0.054189:7,0.00681234:3,0.462141:7,0.000282713:2,0.0386243:7,0.000739921:2,0.0946922:7,0.0139123:2,0.0131269:7,0.0357824:3,0.0100882:7,0.00291005:2,0.310825:7,0.0027659:3,0.0890802:7,0.0126438:2,0.439131:7,0.0083384:2,0.303748:7,0.00343615:3,0.360087:7,0.00554941:3,0.0328857}	{3,0.731118:10,0.0110987:4,0.544228:10,0.00627249:3,0.102403:10,0.00522684:4,0.696834}	{4,0}	(((n0:{1,0.335452:5,0.0229832:2,0.246262:5,0.0018698:2,0.203211:5,0.00870759:2,1.0482:0,3.63967:3,0.000426358},n1:{2,0.151831:5,0.0105544:2,0.0276501:5,0.0164994:1,0.303675:5,0.0367368:2,0.0125509:5,0.00245197:2,0.0930665:5,0.000799927:2,0.0952454:5,0.00280339:1,0.0701969:5,0.0163708:2,0.189867:5,0.00316288:2,0.363879:5,0.00768488:1,0.414347:5,0.00471166:2,0.0425995:0,3.63833:3,0.00176308}):{3,0.054189:7,0.00681234:3,0.462141:7,0.000282713:2,0.0386243:7,0.000739921:2,0.0946922:7,0.0139123:2,0.0131269:7,0.0357824:3,0.0100882:7,0.00291005:2,0.310825:7,0.0027659:3,0.0890802:7,0.0126438:2,0.439131:7,0.0083384:2,0.303748:7,0.00343615:3,0.360087:7,0.00554941:3,0.0328857},n2:{3,1.86668:0,5.94122:3,0.000667782}):{3,0.731118:10,0.0110987:4,0.544228:10,0.00627249:3,0.102403:10,0.00522684:4,0.696834},n3:{4,1.86668:0,6.1613:4,0.773341:10,0.00754897:3,0.685794:10,0.00831638:4,0.269245:10,0.0236664:4,0.109858});
45600	{0,1.83876:2,0.22757:0,4.41546:2,0.0637215}	{0,1.86296:2,0.203373:0,4.12367:2,0.355519}	{0,1.97004:3,0.0962882:0,5.35143:3,0.603865:0,1.74867:4,0.0345795:0,0.517096:4,0.00827252}	{0,1.52023:4,0.546102:0,5.34598:4,0.609312:0,1.76385:4,0.0194052:0,0.30457:4,0.0398652}	{0,1.46086:3,0.0152401:0,1.75294:4,0.0303121:0,0.339185:4,0.00525002}	{4,0.180934}	{4,0}	(((n1:{0,1.83876:2,0.22757:0,4.41546:2,0.0637215},n0:{0,1.86296:2,0.203373:0,4.12367:2,0.355519}):{0,1.46086:3,0.0152401:0,1.75294:4,0.0303121:0,0.339185:4,0.00525002},n3:{0,1.52023:4,0.546102:0,5.34598:4,0.609312:0,1.76385:4,0.0194052:0,0.30457:4,0.0398652}):{4,0.180934},n2:{0,1.97004:3,0.0962882:0,5.35143:3,0.603865:0,1.74867:4,0.0345795:0,0.517096:4,0.00827252});
45700	{0,1.82273:2,0.0855395:0,4.1315:2,0.194244}	{0,1.78121:2,0.127065:0,3.90669:2,0.419052}	{0,1.87024:3,0.0380329:0,5.74057:3,0.244029:0,1.96363:4,0.0312986:0,0.288913:4,0.0718755}	{0,1.88729:4,0.0209822:0,5.30133:4,0.683261:0,1.9359:4,0.059025:0,0.464297:4,0.00766369}	{0,1.61618:3,0.0426714:0,1.98784:4,0.00708376:0,0.357596:4,0.00319244}	{4,0.111172}	{4,0}	(((n0:{0,1.78121:2,0.127065:0,3.90669:2,0.419052},n1:{0,1.82273:2,0.0855395:0,4.1315:2,0.194244}):{0,1.61618:3,0.0426714:0,1.98784:4,0.00708376:0,0.357596:4,0.00319244},n2:{0,1.87024:3,0.0380329:0,5.74057:3,0.244029:0,1.96363:4,0.0312986:0,0.288913:4,0.0718755}):{4,0.111172},n3:{0,1.88729:4,0.0209822:0,5.30133:4,0.683261:0,1.9359:4,0.059025:0,0.464297:4,0.00766369});
45800	{2,1.55696:5,0.0194165:2,0.262964:5,0.0118819:2,0.432957:7,0.00805244:2,0.187199:7,0.0464817:3,0.604931:7,0.0132991:2,0.829388:7,0.0187829:3,0.11824:7,0.00907958:2,0.182669:7,0.0113673:3,0.178747:7,0.00650247:2,0.513109}	{1,0.77821:5,0.00220078:1,0.611938:5,0.0170232:2,0.764735:7,0.0103146:3,0.0672869:7,0.0435689:2,0.385082:7,0.00435487:2,2.32731}	{3,2.07555:0,6.04593:10,0.0409797:4,0.881766:10,0.0104782:4,0.83212}	{4,2.07555:0,6.06393:4,2.04944}	{2,0.0588525:7,0.0229115:2,0.0565735:7,0.0141353:2,0.274216:7,0.0151024:2,1.2557:7,0.0434494:3,0.589601:7,0.0205313:3,1.47409:10,0.00891962:4,1.04071}	{4,0.30209}	{4,0}	((n2:{3,2.07555:0,6.04593:10,0.0409797:4,0.881766:10,0.0104782:4,0.83212},(n1:{2,1.55696:5,0.0194165:2,0.262964:5,0.0118819:2,0.432957:7,0.00805244:2,0.187199:7,0.0464817:3,0.604931:7,0.0132991:2,0.829388:7,0.0187829:3,0.11824:7,0.00907958:2,0.182669:7,0.0113673:3,0.178747:7,0.00650247:2,0.513109},n0:{1,0.77821:5,0.00220078:1,0.611938:5,0.0170232:2,0.764735:7,0.0103146:3,0.0672869:7,0.0435689:2,0.385082:7,0.00435487:2,2.32731}):{2,0.0588525:7,0.0229115:2,0.0565735:7,0.0141353:2,0.274216:7,0.0151024:2,1.2557:7,0.0434494:3,0.589601:7,0.0205313:3,1.47409:10,0.00891962:4,1.04071}):{4,0.30209},n3:{4,2.07555:0,6.06393:4,2.04944});
45900	{0,1.77702:2,0.0970493:0,3.4641:3,0.229899}	{0,1.84196:2,0.0321073:0,3.62444:3,0.0695551}	{0,1.70244:3,0.171626:0,6.2792:3,0.0389899:0,1.6201:4,0.0829514}	{0,1.6097:4,0.26437:0,6.2054:4,0.11279:0,1.69355:4,0.00949681}	{0,2.48407:3,0.14012:0,1.71372:4,0.0584832:0,0.274352:4,0.00168187}	{4,0.0691468:0,0.247962:4,0.0280715}	{4,0}	((n3:{0,1.6097:4,0.26437:0,6.2054:4,0.11279:0,1.69355:4,0.00949681},n2:{0,1.70244:3,0.171626:0,6.2792:3,0.0389899:0,1.6201:4,0.0829514}):{4,0.0691468:0,0.247962:4,0.0280715},(n0:{0,1.84196:2,0.0321073:0,3.62444:3,0.0695551},n1:{0,1.77702:2,0.0970493:0,3.4641:3,0.229899}):{0,2.48407:3,0.14012:0,1.71372:4,0.0584832:0,0.274352:4,0.00168187});
46000	{2,1.81793:5,0.0207764:2,0.168816:7,0.0940831:3,0.337179:7,0.102986:2,0.146515:7,0.0183959:2,0.176677:7,0.0157629:3,2.007:7,0.0158979:3,0.575046:7,0.0290264:3,0.156287}	{1,0.277533:5,0.00580245:1,0.603855:5,0.0362851:2,0.95802:5,0.0452158:2,0.543617:7,0.0093447:2,0.596678:7,0.0867703:3,1.34964:7,0.0997566:3,0.0813393:7,0.00681302:3,0.631908:7,0.101027:3,0.0581514:7,0.00674957:3,0.183878}	{3,2.3002:7,0.0159198:3,1.10838:7,0.039426:2,0.481897:7,0.0374338:3,0.16307:7,0.00295734:3,2.1209:7,0.00737479:3,0.807459:7,0.0639625:3,0.126444:7,0.0102:3,0.305637:7,0.00105267:3,0.121142:7,0.0511332:3,1.20566:10,0.00855771:4,1.13293}	{4,9.94389:10,0.0124513:4,0.206399}	{3,0.0464276:7,0.0619257:2,0.0983885:7,0.00693911:3,3.94033:10,0.0621778:4,0.213152}	{4,0.051011}	{4,0}	(((n1:{2,1.81793:5,0.0207764:2,0.168816:7,0.0940831:3,0.337179:7,0.102986:2,0.146515:7,0.0183959:2,0.176677:7,0.0157629:3,2.007:7,0.0158979:3,0.575046:7,0.0290264:3,0.156287},n0:{1,0.277533:5,0.00580245:1,0.603855:5,0.0362851:2,0.95802:5,0.0452158:2,0.543617:7,0.0093447:2,0.596678:7,0.0867703:3,1.34964:7,0.0997566:3,0.0813393:7,0.00681302:3,0.631908:7,0.101027:3,0.0581514:7,0.00674957:3,0.183878}):{3,0.0464276:7,0.0619257:2,0.0983885:7,0.00693911:3,3.94033:10,0.0621778:4,0.213152},n2:{3,2.3002:7,0.0159198:3,1.10838:7,0.039426:2,0.481897:7,0.0374338:3,0.16307:7,0.00295734:3,2.1209:7,0.00737479:3,0.807459:7,0.0639625:3,0.126444:7,0.0102:3,0.305637:7,0.00105267:3,0.121142:7,0.0511332:3,1.20566:10,0.00855771:4,1.13293}):{4,0.051011},n3:{4,9.94389:10,0.0124513:4,0.206399});
46100	{0,2.03239:2,0.0238933:0,1.73862:3,0.058585}	{0,1.99172:7,0.0645623:0,1.79596:3,0.00124857}	{0,1.89114:3,0.165144:0,5.66783:3,0.112988:0,0.772532:3,0.00711585}	{0,2.02773:4,0.028549:0,5.56256:4,0.218258:0,2.41161:4,0.0113028:0,0.229136:4,0.00612392}	{0,3.39029:10,0.593322:0,0.732426:3,0.0472215}	{0,1.56512:4,0.0781479:0,0.227892:4,0.00736756}	{4,0}	(((n1:{0,2.03239:2,0.0238933:0,1.73862:3,0.058585},n0:{0,1.99172:7,0.0645623:0,1.79596:3,0.00124857}):{0,3.39029:10,0.593322:0,0.732426:3,0.0472215},n2:{0,1.89114:3,0.165144:0,5.66783:3,0.112988:0,0.772532:3,0.00711585}):{0,1.56512:4,0.0781479:0,0.227892:4,0.00736756},n3:{0,2.02773:4,0.028549:0,5.56256:4,0.218258:0,2.41161:4,0.0113028:0,0.229136:4,0.00612392});
46200	{2,0.0123429:5,0.0116284:2,0.164351:5,0.010521:2,0.141985:5,0.00208259:1,0.041661:5,0.0001251:2,0.489049:5,0.0152035:1,0.0746116:5,0.00116961:1,0.271515:5,0.00679348:1,0.285902:5,0.00191877:1,0.10971:5,0.00355583:2,0.190877:5,0.00362564:2,0.111486:5,0.0230899:2,0.704763:7,0.0299804:3,0.4635:7,0.00743446:2,0.0816503:7,0.0113951:3,0.363531:7,0.0173276:2,0.0917418}	{1,0.202376:5,0.056571:2,0.101327:5,0.00645333:2,0.0184649:5,0.0165172:1,0.429587:5,0.0222875:1,0.190483:5,0.0549434:2,0.218237:5,0.023822:2,0.386698:5,0.00953334:2,0.0439007:5,0.00538315:2,0.0971708:5,0.0149643:2,0.640331:7,0.0031693:3,0.362899:7,0.000931106:3,0.160115:7,0.0196764:2,0.272947:7,0.00491745:2,0.201921:7,0.00973842:2,0.169163}	{3,1.98871:0,5.28577:7,0.026888}	{4,1.98871:0,5.875:4,0.171565:10,0.0119038:4,0.245411:10,0.00815292:3,0.4355:10,0.0275674:3,0.0601448:10,0.00396157:4,0.0169311:10,0.00719408:3,0.0277756:10,0.0167318:4,0.00238681:10,0.00523974:4,0.175584:10,0.00970225:3,0.426815:10,0.0136822:4,0.506743}	{2,0.0116342:7,0.0304139:3,0.0293101:7,0.0248558:3,0.139715:7,0.0042921:2,0.0559326:7,0.0026297:3,0.143917:7,0.0137615:2,0.240976:7,0.00692708:2,0.204883:7,0.015731:2,0.0400664:7,0.00703996:3,0.304496:7,0.00017498:3,0.40296:7,0.00310156:3,0.7728:7,0.00671025:3,0.0339175:7,0.00265103:2,0.0648864:7,0.0214869:2,0.331675:7,0.0270854:2,0.287577:7,0.0102318:3,0.050511:7,0.00371764:3,0.260777}	{7,0.0153476:3,0.0163044:7,0.00482172:2,0.167135:7,0.00586863:2,0.119132:7,0.032831:3,0.0340963:7,0.0202552:3,0.40272:10,0.0294073:4,0.049567:10,0.0299085:4,0.102627:10,0.0118623:3,0.104239:10,0.00143931:4,0.0822094:10,0.0184437:4,0.412018:10,0.0226163:3,0.151294:10,0.0434363:4,0.369723:10,0.00961446:4,0.071006:10,0.0491865:4,0.108919:10,0.00175145:4,0.247552}	{4,0}	((n2:{3,1.98871:0,5.28577:7,0.026888},(n0:{1,0.202376:5,0.056571:2,0.101327:5,0.00645333:2,0.0184649:5,0.0165172:1,0.429587:5,0.0222875:1,0.190483:5,0.0549434:2,0.218237:5,0.023822:2,0.386698:5,0.00953334:2,0.0439007:5,0.00538315:2,0.0971708:5,0.0149643:2,0.640331:7,0.0031693:3,0.362899:7,0.000931106:3,0.160115:7,0.0196764:2,0.272947:7,0.00491745:2,0.201921:7,0.00973842:2,0.169163},n1:{2,0.0123429:5,0.0116284:2,0.164351:5,0.010521:2,0.141985:5,0.00208259:1,0.041661:5,0.0001251:2,0.489049:5,0.0152035:1,0.0746116:5,0.00116961:1,0.271515:5,0.00679348:1,0.285902:5,0.00191877:1,0.10971:5,0.00355583:2,0.190877:5,0.00362564:2,0.111486:5,0.0230899:2,0.704763:7,0.0299804:3,0.4635:7,0.00743446:2,0.0816503:7,0.0113951:3,0.363531:7,0.0173276:2,0.0917418}):{2,0.0116342:7,0.0304139:3,0.0293101:7,0.0248558:3,0.139715:7,0.0042921:2,0.0559326:7,0.0026297:3,0.143917:7,0.0137615:2,0.240976:7,0.00692708:2,0.204883:7,0.015731:2,0.0400664:7,0.00703996:3,0.304496:7,0.00017498:3,0.40296:7,0.00310156:3,0.7728:7,0.00671025:3,0.0339175:7,0.00265103:2,0.0648864:7,0.0214869:2,0.331675:7,0.0270854:2,0.287577:7,0.0102318:3,0.050511:7,0.00371764:3,0.260777}):{7,0.0153476:3,0.0163044:7,0.00482172:2,0.167135:7,0.00586863:2,0.119132:7,0.032831:3,0.0340963:7,0.0202552:3,0.40272:10,0.0294073:4,0.049567:10,0.0299085:4,0.102627:10,0.0118623:3,0.104239:10,0.00143931:4,0.0822094:10,0.0184437:4,0.412018:10,0.0226163:3,0.151294:10,0.0434363:4,0.369723:10,0.00961446:4,0.071006:10,0.0491865:4,0.108919:10,0.00175145:4,0.247552},n3:{4,1.98871:0,5.875:4,0.171565:10,0.0119038:4,0.245411:10,0.00815292:3,0.4355:10,0.0275674:3,0.0601448:10,0.00396157:4,0.0169311:10,0.00719408:3,0.0277756:10,0.0167318:4,0.00238681:10,0.00523974:4,0.175584:10,0.00970225:3,0.426815:10,0.0136822:4,0.506743});
46300	{2,3.70484}	{1,1.72465:5,0.0204602:2,1.95973}	{3,4.92292:7,0.00580281:3,1.51958:7,0.00571821:3,2.69951}	{4,10.4775}	{2,1.59187:7,0.0077576:3,3.84906}	{3,0.409649:10,0.124134:4,0.790213}	{4,0}	(((n0:{1,1.72465:5,0.0204602:2,1.95973},n1:{2,3.70484}):{2,1.59187:7,0.0077576:3,3.84906},n2:{3,4.92292:7,0.00580281:3,1.51958:7,0.00571821:3,2.69951}):{3,0.409649:10,0.124134:4,0.790213},n3:{4,10.4775});
46400	{0,1.76739:2,0.190881:0,1.71314:2,0.0432964}	{0,1.95213:2,0.00613773:0,1.73627:2,0.02016}	{0,1.83543:3,0.122837:0,5.84002:3,0.0504123:0,0.905828:3,0.0409253}	{0,1.8933:4,0.0649721:0,5.38054:4,0.509891:0,1.56867:4,0.0313924}	{0,4.0062:3,0.127797:0,0.946524:3,0.000229444}	{0,0.627448:4,0.0258641}	{4,0}	((n2:{0,1.83543:3,0.122837:0,5.84002:3,0.0504123:0,0.905828:3,0.0409253},(n1:{0,1.76739:2,0.190881:0,1.71314:2,0.0432964},n0:{0,1.95213:2,0.00613773:0,1.73627:2,0.02016}):{0,4.0062:3,0.127797:0,0.946524:3,0.000229444}):{0,0.627448:4,0.0258641},n3:{0,1.8933:4,0.0649721:0,5.38054:4,0.509891:0,1.56867:4,0.0313924});
