Iteration	1	2	3	4	5	6	7	simmap
92200	{2,0.0428153:5,0.0292987:2,0.648621:5,0.0307672:2,0.133186:5,0.0146499:1,0.427645:5,0.00674374:2,0.147557:5,0.0138691:1,0.204614:5,0.0171432:2,0.00189076:5,0.000763438:2,0.00277226}	{1,0.21438:5,0.00493115:1,0.285596:5,0.0300321:1,0.0357724:5,0.0299706:2,0.370172:5,0.00248947:2,0.036301:5,0.0182437:2,0.229968:5,0.00943621:2,0.128352:5,0.0144638:1,0.0308652:5,0.00338541:2,0.277979}	{3,2.2767:7,0.0251926:2,0.0433096:7,0.00429713:3,0.0565972:7,0.0206281:2,0.226352:7,0.0308842:3,0.290586:7,0.0211613:3,0.13963:7,0.0500526:2,0.10325:7,0.0403111:3,0.28172:7,0.0120727:3,0.473374:7,0.0214689:3,0.264184:7,0.0482392:2,0.0934181:7,0.0309857:2,0.183662:7,0.000508691:3,0.320579:7,0.0684986:2,0.0433961:7,0.00858408:3,0.0484446:7,0.0543536:3,0.142738}	{4,8.05807:10,0.0391149:4,0.291511:10,0.0213114:4,0.405963:10,0.00603141:4,0.135642}	{2,0.393337:7,0.00519928:3,0.168028:7,0.0010758:2,0.461147:7,0.0561669:3,0.058971:7,0.0113448:2,0.207044:7,0.00223114:3,0.207721:7,0.0104777:3,0.0144281:7,0.00276458:3,0.36258:7,0.0138819:2,0.0332471:7,0.0192577:3,0.0395407:7,0.00806638:2,0.0606642:7,0.0176651:2,0.204914:7,0.0323962:3,0.327867:7,0.0201819:2,0.0440115:7,0.00974183:2,0.00857777:7,0.0445443:2,0.336543:7,0.0159216:2,0.181156:7,0.0316588:3,0.290488}	{3,0.139684:7,0.0079578:2,0.0230997:7,0.0174354:3,0.0623904:7,0.00541193:2,0.416637:7,0.0637111:2,0.623258:7,0.0129744:2,0.217234:7,0.000232659:2,0.0498136:7,0.00592345:3,0.311608:7,0.00877199:2,0.238251:7,0.082992:2,0.128102:7,0.00194741:3,1.08416:10,0.00937617:4,0.0214883}	{4,0}	(((n1:{2,0.0428153:5,0.0292987:2,0.648621:5,0.0307672:2,0.133186:5,0.0146499:1,0.427645:5,0.00674374:2,0.147557:5,0.0138691:1,0.204614:5,0.0171432:2,0.00189076:5,0.000763438:2,0.00277226},n0:{1,0.21438:5,0.00493115:1,0.285596:5,0.0300321:1,0.0357724:5,0.0299706:2,0.370172:5,0.00248947:2,0.036301:5,0.0182437:2,0.229968:5,0.00943621:2,0.128352:5,0.0144638:1,0.0308652:5,0.00338541:2,0.277979}):{2,0.393337:7,0.00519928:3,0.168028:7,0.0010758:2,0.461147:7,0.0561669:3,0.058971:7,0.0113448:2,0.207044:7,0.00223114:3,0.207721:7,0.0104777:3,0.0144281:7,0.00276458:3,0.36258:7,0.0138819:2,0.0332471:7,0.0192577:3,0.0395407:7,0.00806638:2,0.0606642:7,0.0176651:2,0.204914:7,0.0323962:3,0.327867:7,0.0201819:2,0.0440115:7,0.00974183:2,0.00857777:7,0.0445443:2,0.336543:7,0.0159216:2,0.181156:7,0.0316588:3,0.290488},n2:{3,2.2767:7,0.0251926:2,0.0433096:7,0.00429713:3,0.0565972:7,0.0206281:2,0.226352:7,0.0308842:3,0.290586:7,0.0211613:3,0.13963:7,0.0500526:2,0.10325:7,0.0403111:3,0.28172:7,0.0120727:3,0.473374:7,0.0214689:3,0.264184:7,0.0482392:2,0.0934181:7,0.0309857:2,0.183662:7,0.000508691:3,0.320579:7,0.0684986:2,0.0433961:7,0.00858408:3,0.0484446:7,0.0543536:3,0.142738}):{3,0.139684:7,0.0079578:2,0.0230997:7,0.0174354:3,0.0623904:7,0.00541193:2,0.416637:7,0.0637111:2,0.623258:7,0.0129744:2,0.217234:7,0.000232659:2,0.0498136:7,0.00592345:3,0.311608:7,0.00877199:2,0.238251:7,0.082992:2,0.128102:7,0.00194741:3,1.08416:10,0.00937617:4,0.0214883},n3:{4,8.05807:10,0.0391149:4,0.291511:10,0.0213114:4,0.405963:10,0.00603141:4,0.135642});
92300	{2,0.256633:5,0.128493:1,0.152052:5,0.0931562:2,0.220751:5,0.00108303:1,0.242121:5,0.0812744:1,0.0684721:5,0.0662601:1,0.375594:5,0.0161944:2,0.0304635}	{1,0.147558:5,0.00419747:2,0.395277:5,0.0351915:2,0.417232:5,0.0111663:2,0.307971:5,0.0095877:2,0.219012:5,0.0161774:1,0.0473747:5,0.0436442:2,0.0781574}	{3,2.31518:7,0.063395:2,0.225821:7,0.0559896:3,0.0791503:7,0.0157364:3,0.423565:7,0.0171895:2,0.61642:7,0.0312797:2,0.560911:7,0.0720062:3,0.114084:7,0.0753958:3,0.43468:7,0.0341535:2,0.0360254}	{4,8.92148}	{2,0.442814:7,0.0483149:2,0.00813276:7,0.0918357:3,0.873743:7,0.00144392:3,0.0884936:7,0.172462:2,0.315435:7,0.0221792:3,0.0601062:7,0.0233311:2,0.0913536:7,0.0228402:2,0.122381:7,0.00489141:3,0.443449:7,0.0317129:3,0.253028:7,0.0132307:2,0.307264}	{2,0.451356:7,0.00691192:2,0.130872:7,0.0233771:2,0.0104666:7,0.0283758:2,0.170876:7,0.00801349:3,0.0958155:7,0.00693198:2,0.00557367:7,0.0230299:2,0.159016:7,0.065305:2,0.0496787:7,0.00609916:2,0.0751893:7,0.00717595:3,0.11882:7,0.0426743:2,0.334689:7,0.00790648:2,0.761602:7,0.16034:2,0.0430028:7,0.0200447:3,0.651301:10,0.0256832:4,0.129982:10,0.0400741:4,0.00382147:10,0.00406259:4,0.0824238}	{4,0}	((n2:{3,2.31518:7,0.063395:2,0.225821:7,0.0559896:3,0.0791503:7,0.0157364:3,0.423565:7,0.0171895:2,0.61642:7,0.0312797:2,0.560911:7,0.0720062:3,0.114084:7,0.0753958:3,0.43468:7,0.0341535:2,0.0360254},(n0:{1,0.147558:5,0.00419747:2,0.395277:5,0.0351915:2,0.417232:5,0.0111663:2,0.307971:5,0.0095877:2,0.219012:5,0.0161774:1,0.0473747:5,0.0436442:2,0.0781574},n1:{2,0.256633:5,0.128493:1,0.152052:5,0.0931562:2,0.220751:5,0.00108303:1,0.242121:5,0.0812744:1,0.0684721:5,0.0662601:1,0.375594:5,0.0161944:2,0.0304635}):{2,0.442814:7,0.0483149:2,0.00813276:7,0.0918357:3,0.873743:7,0.00144392:3,0.0884936:7,0.172462:2,0.315435:7,0.0221792:3,0.0601062:7,0.0233311:2,0.0913536:7,0.0228402:2,0.122381:7,0.00489141:3,0.443449:7,0.0317129:3,0.253028:7,0.0132307:2,0.307264}):{2,0.451356:7,0.00691192:2,0.130872:7,0.0233771:2,0.0104666:7,0.0283758:2,0.170876:7,0.00801349:3,0.0958155:7,0.00693198:2,0.00557367:7,0.0230299:2,0.159016:7,0.065305:2,0.0496787:7,0.00609916:2,0.0751893:7,0.00717595:3,0.11882:7,0.0426743:2,0.334689:7,0.00790648:2,0.761602:7,0.16034:2,0.0430028:7,0.0200447:3,0.651301:10,0.0256832:4,0.129982:10,0.0400741:4,0.00382147:10,0.00406259:4,0.0824238},n3:{4,8.92148});
92400	{2,0.532013:5,0.00897155:1,0.749304:5,0.1074:2,0.467916}	{1,0.327259:5,0.048796:2,0.324428:5,0.11156:2,1.05356}	{3,2.83238:7,0.0273211:2,2.27921:7,0.0519582:3,1.51202}	{4,10.1228}	{2,0.885221:7,0.0643303:3,0.583546:7,0.15878:3,1.68656:7,0.104354:2,0.290401:7,0.104869:3,0.57781:7,0.147308:2,0.0500905:7,0.0378198:3,0.14619}	{3,0.663336:7,0.00770399:3,1.24908:10,0.00971522:4,1.49012}	{4,0}	(((n0:{1,0.327259:5,0.048796:2,0.324428:5,0.11156:2,1.05356},n1:{2,0.532013:5,0.00897155:1,0.749304:5,0.1074:2,0.467916}):{2,0.885221:7,0.0643303:3,0.583546:7,0.15878:3,1.68656:7,0.104354:2,0.290401:7,0.104869:3,0.57781:7,0.147308:2,0.0500905:7,0.0378198:3,0.14619},n2:{3,2.83238:7,0.0273211:2,2.27921:7,0.0519582:3,1.51202}):{3,0.663336:7,0.00770399:3,1.24908:10,0.00971522:4,1.49012},n3:{4,10.1228});
92500	{0,1.74742:5,0.0789133}	{0,1.79962:1,0.0267118}	{0,1.95997:3,0.00873102:0,5.03704:3,0.0882975}	{0,1.70394:4,0.264766:0,6.14042:4,0.962565}	{5,0.0172084:2,0.125165:0,4.82147:3,0.303859}	{3,0.194316:7,0.05063:2,0.530525:7,0.0647163:3,0.225773:0,0.882781:4,0.0289102}	{4,0}	(((n0:{0,1.79962:1,0.0267118},n1:{0,1.74742:5,0.0789133}):{5,0.0172084:2,0.125165:0,4.82147:3,0.303859},n2:{0,1.95997:3,0.00873102:0,5.03704:3,0.0882975}):{3,0.194316:7,0.05063:2,0.530525:7,0.0647163:3,0.225773:0,0.882781:4,0.0289102},n3:{0,1.70394:4,0.264766:0,6.14042:4,0.962565});
92600	{2,0.340299:5,0.0800624:2,2.32432}	{1,1.52427:5,0.120934:2,1.09947}	{3,2.80038:7,0.0677624:2,0.0221112:7,0.0308425:3,2.06387:7,0.0795449:3,1.23584:7,0.00974814:3,1.51615}	{4,9.36463}	{2,0.0880808:7,0.0696068:3,0.0637307:7,0.147122:3,3.64547:7,0.0427711:3,1.02478}	{3,0.810252:10,0.00791582:4,0.72022}	{4,0}	(((n1:{2,0.340299:5,0.0800624:2,2.32432},n0:{1,1.52427:5,0.120934:2,1.09947}):{2,0.0880808:7,0.0696068:3,0.0637307:7,0.147122:3,3.64547:7,0.0427711:3,1.02478},n2:{3,2.80038:7,0.0677624:2,0.0221112:7,0.0308425:3,2.06387:7,0.0795449:3,1.23584:7,0.00974814:3,1.51615}):{3,0.810252:10,0.00791582:4,0.72022},n3:{4,9.36463});
92700	{2,0.0959235:5,0.00288632:1,1.30284:5,0.0236343:2,1.34541}	{1,0.280184:5,0.0752818:2,0.44173:5,0.0144704:2,0.400588:5,0.0442646:2,1.51418}	{3,4.82284:7,0.000241959:2,0.0486772:7,0.0617812:3,0.312235:7,0.0196351:3,2.65942}	{4,10.3079}	{2,1.30861:7,0.140616:2,0.193614:7,0.0281147:3,0.154224:7,0.0311745:3,0.857647:7,0.00395381:2,1.50323:7,0.158744:3,0.774217}	{3,1.29205:10,0.0827935:4,1.00826}	{4,0}	((n2:{3,4.82284:7,0.000241959:2,0.0486772:7,0.0617812:3,0.312235:7,0.0196351:3,2.65942},(n0:{1,0.280184:5,0.0752818:2,0.44173:5,0.0144704:2,0.400588:5,0.0442646:2,1.51418},n1:{2,0.0959235:5,0.00288632:1,1.30284:5,0.0236343:2,1.34541}):{2,1.30861:7,0.140616:2,0.193614:7,0.0281147:3,0.154224:7,0.0311745:3,0.857647:7,0.00395381:2,1.50323:7,0.158744:3,0.774217}):{3,1.29205:10,0.0827935:4,1.00826},n3:{4,10.3079});
92800	{0,2.23053:2,0.0407496:0,0.601419:2,0.0212837}	{0,2.23099:2,0.0402911:0,0.620769:2,0.00193333}	{0,2.18252:3,0.0887676:0,5.18603:3,0.075322}	{0,1.98711:4,0.284171:0,5.682:4,0.194901:0,1.73175:4,0.0996392:0,0.327659:4,0.0346071}	{0,4.44243:3,0.196226}	{0,0.504567:3,0.110977:0,1.80806:4,0.0233336:0,0.328749:4,0.033517}	{4,0}	(((n0:{0,2.23099:2,0.0402911:0,0.620769:2,0.00193333},n1:{0,2.23053:2,0.0407496:0,0.601419:2,0.0212837}):{0,4.44243:3,0.196226},n2:{0,2.18252:3,0.0887676:0,5.18603:3,0.075322}):{0,0.504567:3,0.110977:0,1.80806:4,0.0233336:0,0.328749:4,0.033517},n3:{0,1.98711:4,0.284171:0,5.682:4,0.194901:0,1.73175:4,0.0996392:0,0.327659:4,0.0346071});
92900	{2,2.11351}	{1,1.14119:5,0.0109218:2,0.961397}	{3,2.71779:7,0.173613:2,3.59399:7,0.0186949:2,0.294109}	{4,8.72534:10,0.0124863:3,0.736512:10,0.141368:4,0.0810837}	{2,4.6847}	{2,0.3526:7,0.0419013:2,0.468078:7,0.0478196:3,0.326195:10,0.00201203:4,1.65998}	{4,0}	(((n0:{1,1.14119:5,0.0109218:2,0.961397},n1:{2,2.11351}):{2,4.6847},n2:{3,2.71779:7,0.173613:2,3.59399:7,0.0186949:2,0.294109}):{2,0.3526:7,0.0419013:2,0.468078:7,0.0478196:3,0.326195:10,0.00201203:4,1.65998},n3:{4,8.72534:10,0.0124863:3,0.736512:10,0.141368:4,0.0810837});
93000	{2,0.0327294:5,0.0268397:1,0.0991763:5,0.0551001:2,0.318013:5,0.0504092:2,0.146492:5,0.00447129:1,0.0516549:5,0.018746:2,0.231998:5,0.00202323:2,0.0601125:5,0.0194316:1,0.137857:5,0.0265496:2,0.157675:5,0.00894459:2,0.358137}	{1,0.126302:5,0.034284:1,0.133524:5,0.027697:2,0.715008:5,0.0117011:2,0.158007:5,0.0336109:1,0.503818:5,0.0223126:1,0.0170298:5,0.0213364:2,0.00172987}	{3,2.02313:7,0.00626252:3,0.000599704:7,0.00290121:2,0.20192:7,0.0790381:3,0.00719799:7,0.0212914:3,0.0780841:7,0.00148854:2,0.0251208:7,0.00803407:3,0.137239:7,0.00378008:3,0.292323:7,0.00729113:2,0.136691:7,0.00377853:3,0.0272564:7,0.00199377:3,0.0116585:7,0.0471656:2,0.113515:7,0.00563956:2,0.20341:7,0.0160654:2,0.558415:7,0.0273059:2,0.0555754:7,0.0289714:3,0.00817752:7,0.0282317:3,0.0529452:7,0.0150528:3,0.416658:7,0.0248765:2,0.043651:7,0.00434517:2,0.0163279:7,0.0346679:3,0.0725316:7,0.00757551:3,0.0982485:7,0.0151198:3,0.0748543:7,0.000702809:3,0.155851:7,0.0160549:2,0.0484309:7,0.0569579:2,0.0300796:7,0.00349461:2,0.058896:7,0.0140051:2,0.278273:7,0.00124454:2,0.219731:7,0.0481933:3,0.0469492:7,0.0596509:3,0.552025}	{4,7.87797:10,0.020975:3,0.0914852:10,0.0194549:4,0.479498:10,0.0284147:3,0.0939595:10,0.0357085:4,0.457267:10,0.00494973:4,0.0302624:10,0.0250577:4,0.00185552:10,0.0317533:3,0.23857:10,0.0101308:3,0.0229946:10,0.00694558:4,0.0454378}	{2,0.344697:7,0.00328255:3,0.265361:7,0.0199434:2,0.141059:7,0.00242569:2,0.0898191:7,0.040108:3,0.500776:7,0.0742737:2,0.221493:7,0.0314638:3,0.0443938:7,0.01397:2,0.199764:7,0.0177267:3,0.332321:7,0.0809452:3,0.0632856:7,0.0380144:3,0.0969779:7,0.0199111:2,0.0486242:7,0.00832204:2,0.26284:7,0.00696774:2,0.0311605:7,0.01774:3,0.125639:7,0.0659014:3,0.150646:7,0.0178566:3,0.025474:7,0.0184241:3,0.0639079:7,0.0477335:2,0.681671:7,0.00395789:3,0.0243353:7,0.019309:2,0.376045:7,0.0351981:3,0.156826}	{3,0.117157:7,0.0366462:3,0.14182:7,0.0662959:3,0.0854675:7,0.0184491:2,0.0147931:7,0.0132074:2,0.127359:7,0.0260045:3,0.725054:10,0.0486894:4,0.00777759:10,0.00482288:3,0.335669:10,0.013168:4,0.193052:10,0.0114224:4,0.0638291:10,0.0222844:4,0.12497:10,0.00535853:3,0.290106:10,0.00122385:3,0.183803:10,0.00109853:4,0.206215}	{4,0}	(((n0:{1,0.126302:5,0.034284:1,0.133524:5,0.027697:2,0.715008:5,0.0117011:2,0.158007:5,0.0336109:1,0.503818:5,0.0223126:1,0.0170298:5,0.0213364:2,0.00172987},n1:{2,0.0327294:5,0.0268397:1,0.0991763:5,0.0551001:2,0.318013:5,0.0504092:2,0.146492:5,0.00447129:1,0.0516549:5,0.018746:2,0.231998:5,0.00202323:2,0.0601125:5,0.0194316:1,0.137857:5,0.0265496:2,0.157675:5,0.00894459:2,0.358137}):{2,0.344697:7,0.00328255:3,0.265361:7,0.0199434:2,0.141059:7,0.00242569:2,0.0898191:7,0.040108:3,0.500776:7,0.0742737:2,0.221493:7,0.0314638:3,0.0443938:7,0.01397:2,0.199764:7,0.0177267:3,0.332321:7,0.0809452:3,0.0632856:7,0.0380144:3,0.0969779:7,0.0199111:2,0.0486242:7,0.00832204:2,0.26284:7,0.00696774:2,0.0311605:7,0.01774:3,0.125639:7,0.0659014:3,0.150646:7,0.0178566:3,0.025474:7,0.0184241:3,0.0639079:7,0.0477335:2,0.681671:7,0.00395789:3,0.0243353:7,0.019309:2,0.376045:7,0.0351981:3,0.156826},n2:{3,2.02313:7,0.00626252:3,0.000599704:7,0.00290121:2,0.20192:7,0.0790381:3,0.00719799:7,0.0212914:3,0.0780841:7,0.00148854:2,0.0251208:7,0.00803407:3,0.137239:7,0.00378008:3,0.292323:7,0.00729113:2,0.136691:7,0.00377853:3,0.0272564:7,0.00199377:3,0.0116585:7,0.0471656:2,0.113515:7,0.00563956:2,0.20341:7,0.0160654:2,0.558415:7,0.0273059:2,0.0555754:7,0.0289714:3,0.00817752:7,0.0282317:3,0.0529452:7,0.0150528:3,0.416658:7,0.0248765:2,0.043651:7,0.00434517:2,0.0163279:7,0.0346679:3,0.0725316:7,0.00757551:3,0.0982485:7,0.0151198:3,0.0748543:7,0.000702809:3,0.155851:7,0.0160549:2,0.0484309:7,0.0569579:2,0.0300796:7,0.00349461:2,0.058896:7,0.0140051:2,0.278273:7,0.00124454:2,0.219731:7,0.0481933:3,0.0469492:7,0.0596509:3,0.552025}):{3,0.117157:7,0.0366462:3,0.14182:7,0.0662959:3,0.0854675:7,0.0184491:2,0.0147931:7,0.0132074:2,0.127359:7,0.0260045:3,0.725054:10,0.0486894:4,0.00777759:10,0.00482288:3,0.335669:10,0.013168:4,0.193052:10,0.0114224:4,0.0638291:10,0.0222844:4,0.12497:10,0.00535853:3,0.290106:10,0.00122385:3,0.183803:10,0.00109853:4,0.206215},n3:{4,7.87797:10,0.020975:3,0.0914852:10,0.0194549:4,0.479498:10,0.0284147:3,0.0939595:10,0.0357085:4,0.457267:10,0.00494973:4,0.0302624:10,0.0250577:4,0.00185552:10,0.0317533:3,0.23857:10,0.0101308:3,0.0229946:10,0.00694558:4,0.0454378});
93100	{2,0.799365:5,0.00204985:1,0.442041:5,0.026235:2,0.530811:5,0.0122911:2,0.304506}	{1,0.998737:5,0.000838759:1,0.360993:5,0.00880496:2,0.722517:7,0.00313658:2,0.0222721}	{3,1.99826:0,5.62743:3,0.00724509}	{4,1.99826:0,6.11662:4,2.15134}	{0,5.51357:3,0.00206973}	{3,0.461067:7,0.00104048:3,0.109631:10,0.0036053:4,2.05794}	{4,0}	((n2:{3,1.99826:0,5.62743:3,0.00724509},(n0:{1,0.998737:5,0.000838759:1,0.360993:5,0.00880496:2,0.722517:7,0.00313658:2,0.0222721},n1:{2,0.799365:5,0.00204985:1,0.442041:5,0.026235:2,0.530811:5,0.0122911:2,0.304506}):{0,5.51357:3,0.00206973}):{3,0.461067:7,0.00104048:3,0.109631:10,0.0036053:4,2.05794},n3:{4,1.99826:0,6.11662:4,2.15134});
93200	{2,3.08722}	{1,0.0319814:5,0.262758:2,2.79248}	{3,5.56656:7,0.0119334:3,1.78847}	{4,10.1455}	{2,2.94073:7,0.220947:3,1.11806}	{3,1.92596:10,0.403207:4,0.449393}	{4,0}	(((n1:{2,3.08722},n0:{1,0.0319814:5,0.262758:2,2.79248}):{2,2.94073:7,0.220947:3,1.11806},n2:{3,5.56656:7,0.0119334:3,1.78847}):{3,1.92596:10,0.403207:4,0.449393},n3:{4,10.1455});
93300	{2,0.0338893:5,0.0346697:2,2.30739:7,0.00705779:2,0.242689:7,0.00319643:2,0.347801}	{1,0.450756:5,0.010807:1,0.0741377:5,0.0438209:2,0.401339:5,0.0120496:2,0.0169532:5,0.00513756:1,0.732039:5,0.0446388:2,1.18501}	{3,4.21284:7,0.00498452:3,0.801426:7,0.0162523:2,0.643819:7,0.00252717:2,0.165603:7,0.00731112:3,0.289731:7,0.00510596:2,0.374358:7,0.00240316:3,0.0117898}	{4,2.22572:0,5.88759:4,1.39963}	{2,0.170663:7,0.00105339:2,0.335963:7,0.0199482:3,0.139786:7,0.00864879:2,0.850191:7,0.00995027:2,0.238034:7,0.0137861:3,0.223951:7,0.00613138:3,0.0857454:7,0.0110162:3,0.143895:7,0.0132455:2,0.5364:7,0.0203097:3,0.18278:7,0.00881467:2,0.233283:7,0.00269432:3,0.305171}	{3,0.0412276:7,0.0181877:3,0.0949124:7,0.0684345:2,0.16494:7,0.0340988:2,0.958519:7,0.0286187:3,1.07033:10,0.0215135:4,0.473995}	{4,0}	(((n1:{2,0.0338893:5,0.0346697:2,2.30739:7,0.00705779:2,0.242689:7,0.00319643:2,0.347801},n0:{1,0.450756:5,0.010807:1,0.0741377:5,0.0438209:2,0.401339:5,0.0120496:2,0.0169532:5,0.00513756:1,0.732039:5,0.0446388:2,1.18501}):{2,0.170663:7,0.00105339:2,0.335963:7,0.0199482:3,0.139786:7,0.00864879:2,0.850191:7,0.00995027:2,0.238034:7,0.0137861:3,0.223951:7,0.00613138:3,0.0857454:7,0.0110162:3,0.143895:7,0.0132455:2,0.5364:7,0.0203097:3,0.18278:7,0.00881467:2,0.233283:7,0.00269432:3,0.305171},n2:{3,4.21284:7,0.00498452:3,0.801426:7,0.0162523:2,0.643819:7,0.00252717:2,0.165603:7,0.00731112:3,0.289731:7,0.00510596:2,0.374358:7,0.00240316:3,0.0117898}):{3,0.0412276:7,0.0181877:3,0.0949124:7,0.0684345:2,0.16494:7,0.0340988:2,0.958519:7,0.0286187:3,1.07033:10,0.0215135:4,0.473995},n3:{4,2.22572:0,5.88759:4,1.39963});
93400	{2,2.95312}	{1,1.36374:5,0.257201:2,1.33218}	{3,2.58721:7,0.664734:2,1.24135:7,0.972276:3,1.04475}	{4,8.38205}	{2,0.892497:7,0.125993:3,0.9425:7,1.31068:3,0.28553}	{3,1.54746:10,0.0721671:4,0.2521}	{4,0}	(((n1:{2,2.95312},n0:{1,1.36374:5,0.257201:2,1.33218}):{2,0.892497:7,0.125993:3,0.9425:7,1.31068:3,0.28553},n2:{3,2.58721:7,0.664734:2,1.24135:7,0.972276:3,1.04475}):{3,1.54746:10,0.0721671:4,0.2521},n3:{4,8.38205});
93500	{2,0.427307:5,0.0135689:2,0.479916:5,0.0271414:2,0.078171:5,0.00969864:1,0.265246:5,0.0331738:1,0.0227211:5,0.0147622:1,0.335541:5,0.142944:2,0.348896:7,0.032089:2,0.222703:7,0.0791045:2,0.0205764:7,0.000274212:2,1.70848}	{1,0.459744:5,0.005618:2,0.495996:5,0.0256079:2,0.664226:5,0.0159773:2,1.20503:7,0.016976:3,0.298397:7,0.0328687:2,1.04188}	{3,2.81654:7,0.0187076:2,0.166357:7,0.05897:3,0.403001:7,0.118067:2,1.6104:7,0.0351496:3,1.42642:7,0.00161712:3,0.266225:7,0.0274533:2,0.757695:7,0.00650548:3,0.11015}	{4,9.61158}	{2,0.592666:7,0.0207345:3,0.46479:7,0.0257114:3,0.285503:7,0.00960957:2,0.418368:7,0.00368695:2,0.038192:7,0.0540245:2,0.955755:7,0.00801851:3,0.683891}	{3,0.273938:10,0.0546907:4,1.45969}	{4,0}	(((n1:{2,0.427307:5,0.0135689:2,0.479916:5,0.0271414:2,0.078171:5,0.00969864:1,0.265246:5,0.0331738:1,0.0227211:5,0.0147622:1,0.335541:5,0.142944:2,0.348896:7,0.032089:2,0.222703:7,0.0791045:2,0.0205764:7,0.000274212:2,1.70848},n0:{1,0.459744:5,0.005618:2,0.495996:5,0.0256079:2,0.664226:5,0.0159773:2,1.20503:7,0.016976:3,0.298397:7,0.0328687:2,1.04188}):{2,0.592666:7,0.0207345:3,0.46479:7,0.0257114:3,0.285503:7,0.00960957:2,0.418368:7,0.00368695:2,0.038192:7,0.0540245:2,0.955755:7,0.00801851:3,0.683891},n2:{3,2.81654:7,0.0187076:2,0.166357:7,0.05897:3,0.403001:7,0.118067:2,1.6104:7,0.0351496:3,1.42642:7,0.00161712:3,0.266225:7,0.0274533:2,0.757695:7,0.00650548:3,0.11015}):{3,0.273938:10,0.0546907:4,1.45969},n3:{4,9.61158});
93600	{2,0.176692:5,0.0126756:2,0.534469:5,0.103189:1,0.0849862:5,0.0391547:2,0.0519505:5,0.00834453:2,0.316061:5,0.0472861:1,0.12684:5,0.0589774:2,0.519748:5,0.0268781:2,0.263456:7,0.00178114:3,0.402033:7,0.000718904:3,0.0563645:7,0.0194303:2,0.172311:7,0.0113124:2,0.368073:7,0.00858911:2,0.0467605:7,0.0266875:3,0.238069:7,0.00238675:3,0.0995188:7,0.104072:2,0.533542}	{1,0.0570047:5,0.014972:2,0.0465198:5,0.0833766:1,0.366268:5,0.00477397:1,0.276326:5,0.0550556:2,0.758983:5,0.0641953:2,0.0295591:5,0.0311208:2,0.438198:7,0.0201036:3,0.160295:7,0.117629:3,0.302154:7,0.026337:3,0.121544:7,0.0352078:2,0.272385:7,0.000238488:3,0.390167:7,0.0276731:2,0.762271}	{3,2.3807:7,0.0826749:2,0.505199:7,0.038043:3,0.326498:7,0.364369:2,0.0254519:7,0.0095887:3,0.169474:7,0.00919933:2,0.218284:7,0.0892456:2,0.0434353:7,0.0373911:2,0.391239:7,0.0197705:2,1.46699:7,0.0453906:3,0.152527:7,0.0386381:3,0.023845:7,0.019354:2,0.224872:7,0.00443738:3,0.389858:7,0.0726135:2,0.0918599:7,0.0830057:2,0.198148:7,0.046967:3,0.316022}	{4,9.51089:10,0.0227036:4,0.948158}	{2,0.0403155:7,0.0686754:2,0.725598:7,0.0373785:3,0.819051:7,0.0101459:3,0.102377:7,0.0157284:2,0.217965:7,0.0336644:3,0.214659:7,0.0434789:2,0.20372:7,0.0107275:2,0.0324223:7,0.0946287:2,0.38341:7,0.0100377:2,0.0914365:7,0.0289712:3,0.238352}	{3,0.154367:10,0.153181:4,0.484238:10,0.0552469:4,0.897115:10,0.0103823:4,0.842121}	{4,0}	(((n0:{1,0.0570047:5,0.014972:2,0.0465198:5,0.0833766:1,0.366268:5,0.00477397:1,0.276326:5,0.0550556:2,0.758983:5,0.0641953:2,0.0295591:5,0.0311208:2,0.438198:7,0.0201036:3,0.160295:7,0.117629:3,0.302154:7,0.026337:3,0.121544:7,0.0352078:2,0.272385:7,0.000238488:3,0.390167:7,0.0276731:2,0.762271},n1:{2,0.176692:5,0.0126756:2,0.534469:5,0.103189:1,0.0849862:5,0.0391547:2,0.0519505:5,0.00834453:2,0.316061:5,0.0472861:1,0.12684:5,0.0589774:2,0.519748:5,0.0268781:2,0.263456:7,0.00178114:3,0.402033:7,0.000718904:3,0.0563645:7,0.0194303:2,0.172311:7,0.0113124:2,0.368073:7,0.00858911:2,0.0467605:7,0.0266875:3,0.238069:7,0.00238675:3,0.0995188:7,0.104072:2,0.533542}):{2,0.0403155:7,0.0686754:2,0.725598:7,0.0373785:3,0.819051:7,0.0101459:3,0.102377:7,0.0157284:2,0.217965:7,0.0336644:3,0.214659:7,0.0434789:2,0.20372:7,0.0107275:2,0.0324223:7,0.0946287:2,0.38341:7,0.0100377:2,0.0914365:7,0.0289712:3,0.238352},n2:{3,2.3807:7,0.0826749:2,0.505199:7,0.038043:3,0.326498:7,0.364369:2,0.0254519:7,0.0095887:3,0.169474:7,0.00919933:2,0.218284:7,0.0892456:2,0.0434353:7,0.0373911:2,0.391239:7,0.0197705:2,1.46699:7,0.0453906:3,0.152527:7,0.0386381:3,0.023845:7,0.019354:2,0.224872:7,0.00443738:3,0.389858:7,0.0726135:2,0.0918599:7,0.0830057:2,0.198148:7,0.046967:3,0.316022}):{3,0.154367:10,0.153181:4,0.484238:10,0.0552469:4,0.897115:10,0.0103823:4,0.842121},n3:{4,9.51089:10,0.0227036:4,0.948158});
